time,ph_seawater,depth,site
2019-04-24T23:22:36Z,7.721,161.853,CE04OSPS
2019-04-24T23:33:02Z,7.699,193.122,CE04OSPS
2019-04-25T02:13:02Z,7.704,193.038,CE04OSPS
2019-04-25T04:27:05Z,7.721,192.611,CE04OSPS
2019-04-25T06:34:46Z,7.717,192.561,CE04OSPS
2019-04-25T08:34:41Z,8.1,14.759,CE04OSPS
2019-04-25T08:41:42Z,8.099,24.918,CE04OSPS
2019-04-25T08:48:44Z,8.077,34.685,CE04OSPS
2019-04-25T08:55:46Z,8.043,44.631,CE04OSPS
2019-04-25T09:02:47Z,8.005,54.538,CE04OSPS
2019-04-25T09:09:49Z,7.984,64.761,CE04OSPS
2019-04-25T09:16:50Z,7.929,75.11,CE04OSPS
2019-04-25T09:23:53Z,7.886,85.483,CE04OSPS
2019-04-25T09:30:53Z,7.835,95.919,CE04OSPS
2019-04-25T09:37:55Z,7.784,106.664,CE04OSPS
2019-04-25T09:44:57Z,7.767,117.458,CE04OSPS
2019-04-25T09:53:55Z,7.743,139.143,CE04OSPS
2019-04-25T10:02:53Z,7.73,161.379,CE04OSPS
2019-04-25T10:13:28Z,7.705,193.432,CE04OSPS
2019-04-25T12:57:39Z,7.7,193.341,CE04OSPS
2019-04-25T15:17:21Z,7.715,192.438,CE04OSPS
2019-04-25T17:31:54Z,7.725,191.721,CE04OSPS
2019-04-25T19:57:00Z,7.724,191.66,CE04OSPS
2019-04-25T21:54:21Z,8.095,15.48,CE04OSPS
2019-04-25T22:01:21Z,8.101,24.943,CE04OSPS
2019-04-25T22:08:23Z,8.088,34.955,CE04OSPS
2019-04-25T22:15:26Z,8.021,44.862,CE04OSPS
2019-04-25T22:22:27Z,7.954,54.683,CE04OSPS
2019-04-25T22:29:28Z,7.925,64.997,CE04OSPS
2019-04-25T22:36:29Z,7.891,75.383,CE04OSPS
2019-04-25T22:43:33Z,7.87,85.69,CE04OSPS
2019-04-25T22:50:33Z,7.833,96.221,CE04OSPS
2019-04-25T22:57:35Z,7.818,106.983,CE04OSPS
2019-04-25T23:04:38Z,7.772,117.73,CE04OSPS
2019-04-25T23:13:36Z,7.733,139.513,CE04OSPS
2019-04-25T23:22:33Z,7.73,161.784,CE04OSPS
2019-04-25T23:32:58Z,7.718,192.84,CE04OSPS
2019-04-26T02:12:56Z,7.704,193.129,CE04OSPS
2019-04-26T04:27:49Z,7.725,192.81,CE04OSPS
2019-04-26T06:37:19Z,7.716,192.539,CE04OSPS
2019-04-26T08:34:38Z,8.104,15.141,CE04OSPS
2019-04-26T08:41:38Z,8.097,24.66,CE04OSPS
2019-04-26T08:48:40Z,8.084,34.69,CE04OSPS
2019-04-26T08:55:43Z,8.044,44.378,CE04OSPS
2019-04-26T09:02:42Z,7.996,54.364,CE04OSPS
2019-04-26T09:09:44Z,7.948,64.735,CE04OSPS
2019-04-26T09:16:47Z,7.871,74.977,CE04OSPS
2019-04-26T09:23:46Z,7.84,85.278,CE04OSPS
2019-04-26T09:30:47Z,7.808,95.739,CE04OSPS
2019-04-26T09:37:51Z,7.781,106.508,CE04OSPS
2019-04-26T09:44:53Z,7.752,117.277,CE04OSPS
2019-04-26T09:53:50Z,7.735,139.018,CE04OSPS
2019-04-26T10:02:50Z,7.726,161.23,CE04OSPS
2019-04-26T10:13:21Z,7.703,193.076,CE04OSPS
2019-04-26T12:57:41Z,7.705,193.279,CE04OSPS
2019-04-26T15:17:49Z,7.716,192.691,CE04OSPS
2019-04-26T17:32:22Z,7.719,191.936,CE04OSPS
2019-04-26T19:56:55Z,7.72,191.589,CE04OSPS
2019-04-26T21:54:08Z,8.098,15.426,CE04OSPS
2019-04-26T22:01:12Z,8.095,25.038,CE04OSPS
2019-04-26T22:08:14Z,8.072,35.13,CE04OSPS
2019-04-26T22:15:14Z,8.04,44.949,CE04OSPS
2019-04-26T22:22:15Z,8,54.875,CE04OSPS
2019-04-26T22:29:17Z,7.935,65.266,CE04OSPS
2019-04-26T22:36:18Z,7.852,75.577,CE04OSPS
2019-04-26T22:43:19Z,7.838,85.932,CE04OSPS
2019-04-26T22:50:22Z,7.776,96.436,CE04OSPS
2019-04-26T22:57:21Z,7.764,107.23,CE04OSPS
2019-04-26T23:04:23Z,7.752,117.96,CE04OSPS
2019-04-26T23:13:21Z,7.738,139.732,CE04OSPS
2019-04-26T23:22:19Z,7.733,161.966,CE04OSPS
2019-04-26T23:32:35Z,7.713,192.497,CE04OSPS
2019-04-27T02:12:51Z,7.715,193.103,CE04OSPS
2019-04-27T04:27:46Z,7.734,193.041,CE04OSPS
2019-04-27T06:37:31Z,7.728,192.676,CE04OSPS
2019-04-27T08:34:25Z,8.111,15.507,CE04OSPS
2019-04-27T08:41:26Z,8.097,25.191,CE04OSPS
2019-04-27T08:48:28Z,8.097,34.889,CE04OSPS
2019-04-27T08:55:29Z,8.072,44.77,CE04OSPS
2019-04-27T09:02:30Z,8.076,54.612,CE04OSPS
2019-04-27T09:09:33Z,8.056,64.981,CE04OSPS
2019-04-27T09:16:36Z,8.01,75.304,CE04OSPS
2019-04-27T09:23:36Z,7.935,85.656,CE04OSPS
2019-04-27T09:30:36Z,7.852,96.108,CE04OSPS
2019-04-27T09:37:38Z,7.793,106.845,CE04OSPS
2019-04-27T09:44:40Z,7.774,117.6,CE04OSPS
2019-04-27T09:53:38Z,7.75,139.317,CE04OSPS
2019-04-27T10:02:38Z,7.745,161.553,CE04OSPS
2019-04-27T10:13:03Z,7.734,192.777,CE04OSPS
2019-04-27T12:58:04Z,7.702,193.26,CE04OSPS
2019-04-27T15:17:45Z,7.717,193.014,CE04OSPS
2019-04-27T17:32:34Z,7.719,192.347,CE04OSPS
2019-04-27T19:57:03Z,7.72,191.718,CE04OSPS
2019-04-27T21:54:10Z,8.105,15.512,CE04OSPS
2019-04-27T22:01:11Z,8.098,24.991,CE04OSPS
2019-04-27T22:08:14Z,8.095,35.041,CE04OSPS
2019-04-27T22:15:14Z,8.064,44.767,CE04OSPS
2019-04-27T22:22:15Z,8.011,54.688,CE04OSPS
2019-04-27T22:29:18Z,7.963,65.025,CE04OSPS
2019-04-27T22:36:20Z,7.941,75.394,CE04OSPS
2019-04-27T22:43:22Z,7.885,85.661,CE04OSPS
2019-04-27T22:50:23Z,7.825,96.217,CE04OSPS
2019-04-27T22:57:26Z,7.837,106.941,CE04OSPS
2019-04-27T23:04:27Z,7.768,117.699,CE04OSPS
2019-04-27T23:13:25Z,7.749,139.5,CE04OSPS
2019-04-27T23:22:23Z,7.725,161.758,CE04OSPS
2019-04-27T23:32:42Z,7.719,192.259,CE04OSPS
2019-04-28T02:12:43Z,7.717,193.04,CE04OSPS
2019-04-28T04:28:00Z,7.71,193.216,CE04OSPS
2019-04-28T06:37:27Z,7.731,192.803,CE04OSPS
2019-04-28T08:34:18Z,8.104,15.749,CE04OSPS
2019-04-28T08:41:19Z,8.111,24.94,CE04OSPS
2019-04-28T08:48:20Z,8.098,34.883,CE04OSPS
2019-04-28T08:55:24Z,8.095,44.83,CE04OSPS
2019-04-28T09:02:25Z,8.057,54.573,CE04OSPS
2019-04-28T09:09:27Z,7.969,64.993,CE04OSPS
2019-04-28T09:16:28Z,7.952,75.338,CE04OSPS
2019-04-28T09:23:31Z,7.915,85.591,CE04OSPS
2019-04-28T09:30:32Z,7.844,96.059,CE04OSPS
2019-04-28T09:37:33Z,7.792,106.794,CE04OSPS
2019-04-28T09:44:35Z,7.77,117.538,CE04OSPS
2019-04-28T09:53:35Z,7.748,139.253,CE04OSPS
2019-04-28T10:02:33Z,7.742,161.493,CE04OSPS
2019-04-28T10:12:58Z,7.714,192.559,CE04OSPS
2019-04-28T12:57:39Z,7.703,192.973,CE04OSPS
2019-04-28T15:17:51Z,7.703,193.157,CE04OSPS
2019-04-28T17:32:25Z,7.737,192.687,CE04OSPS
2019-04-28T19:56:53Z,7.729,191.96,CE04OSPS
2019-04-28T21:54:11Z,8.105,15.093,CE04OSPS
2019-04-28T22:01:11Z,8.11,24.698,CE04OSPS
2019-04-28T22:08:13Z,8.1,34.514,CE04OSPS
2019-04-28T22:15:13Z,8.101,44.488,CE04OSPS
2019-04-28T22:22:15Z,8.064,54.406,CE04OSPS
2019-04-28T22:29:19Z,8.013,64.64,CE04OSPS
2019-04-28T22:36:20Z,7.925,75.007,CE04OSPS
2019-04-28T22:43:20Z,7.887,85.292,CE04OSPS
2019-04-28T22:50:23Z,7.837,95.759,CE04OSPS
2019-04-28T22:57:24Z,7.79,106.507,CE04OSPS
2019-04-28T23:04:25Z,7.766,117.251,CE04OSPS
2019-04-28T23:13:24Z,7.738,139.015,CE04OSPS
2019-04-28T23:22:21Z,7.735,161.264,CE04OSPS
2019-04-28T23:32:43Z,7.729,191.988,CE04OSPS
2019-04-29T02:12:19Z,7.715,192.868,CE04OSPS
2019-04-29T04:27:47Z,7.696,193.3,CE04OSPS
2019-04-29T06:37:00Z,7.739,193.107,CE04OSPS
2019-04-29T08:34:20Z,8.101,15.417,CE04OSPS
2019-04-29T08:41:21Z,8.115,24.842,CE04OSPS
2019-04-29T08:48:23Z,8.101,34.979,CE04OSPS
2019-04-29T08:55:22Z,8.095,44.827,CE04OSPS
2019-04-29T09:02:25Z,8.078,54.708,CE04OSPS
2019-04-29T09:09:28Z,8.003,64.983,CE04OSPS
2019-04-29T09:16:29Z,8,75.273,CE04OSPS
2019-04-29T09:23:30Z,7.918,85.498,CE04OSPS
2019-04-29T09:30:33Z,7.859,95.943,CE04OSPS
2019-04-29T09:37:36Z,7.808,106.651,CE04OSPS
2019-04-29T09:44:38Z,7.781,117.345,CE04OSPS
2019-04-29T09:53:35Z,7.748,139.037,CE04OSPS
2019-04-29T10:02:35Z,7.741,161.237,CE04OSPS
2019-04-29T10:12:58Z,7.721,192.327,CE04OSPS
2019-04-29T12:55:51Z,7.708,192.639,CE04OSPS
2019-04-29T15:17:39Z,7.695,193.101,CE04OSPS
2019-04-29T17:32:55Z,7.727,192.995,CE04OSPS
2019-04-29T19:57:09Z,7.725,192.252,CE04OSPS
2019-04-29T21:54:12Z,8.109,14.838,CE04OSPS
2019-04-29T22:01:13Z,8.11,24.884,CE04OSPS
2019-04-29T22:08:16Z,8.108,34.65,CE04OSPS
2019-04-29T22:15:18Z,8.091,44.499,CE04OSPS
2019-04-29T22:22:18Z,8.073,54.302,CE04OSPS
2019-04-29T22:29:20Z,8.069,64.63,CE04OSPS
2019-04-29T22:36:22Z,7.98,74.933,CE04OSPS
2019-04-29T22:43:22Z,7.958,85.189,CE04OSPS
2019-04-29T22:50:24Z,7.879,95.639,CE04OSPS
2019-04-29T22:57:25Z,7.829,106.336,CE04OSPS
2019-04-29T23:04:26Z,7.791,117.041,CE04OSPS
2019-04-29T23:13:26Z,7.773,138.815,CE04OSPS
2019-04-29T23:22:22Z,7.739,161.056,CE04OSPS
2019-04-29T23:32:45Z,7.702,191.832,CE04OSPS
2019-04-30T02:12:12Z,7.745,192.671,CE04OSPS
2019-04-30T04:27:21Z,7.696,193.336,CE04OSPS
2019-04-30T06:38:01Z,7.696,193.204,CE04OSPS
2019-04-30T08:33:52Z,8.109,16.859,CE04OSPS
2019-04-30T08:40:53Z,8.106,26.398,CE04OSPS
2019-04-30T08:47:55Z,8.1,36.156,CE04OSPS
2019-04-30T08:54:57Z,8.088,45.966,CE04OSPS
2019-04-30T09:01:56Z,8.059,55.877,CE04OSPS
2019-04-30T09:09:00Z,8.006,66.115,CE04OSPS
2019-04-30T09:16:00Z,7.978,76.376,CE04OSPS
2019-04-30T09:23:02Z,7.879,86.667,CE04OSPS
2019-04-30T09:30:04Z,7.842,97.113,CE04OSPS
2019-04-30T09:37:05Z,7.791,107.837,CE04OSPS
2019-04-30T09:44:07Z,7.767,118.595,CE04OSPS
2019-04-30T09:53:06Z,7.744,140.309,CE04OSPS
2019-04-30T10:02:04Z,7.725,162.503,CE04OSPS
2019-04-30T10:12:14Z,7.696,192.24,CE04OSPS
2019-04-30T12:57:07Z,7.7,192.36,CE04OSPS
2019-04-30T15:17:22Z,7.694,192.983,CE04OSPS
2019-04-30T17:32:42Z,7.721,193.175,CE04OSPS
2019-04-30T19:57:43Z,7.723,192.607,CE04OSPS
2019-04-30T21:54:18Z,8.108,14.823,CE04OSPS
2019-04-30T22:01:19Z,8.111,24.573,CE04OSPS
2019-04-30T22:08:20Z,8.114,34.479,CE04OSPS
2019-04-30T22:15:22Z,8.107,44.425,CE04OSPS
2019-04-30T22:22:23Z,8.1,54.205,CE04OSPS
2019-04-30T22:29:23Z,8.066,64.415,CE04OSPS
2019-04-30T22:36:26Z,8.031,74.717,CE04OSPS
2019-04-30T22:43:28Z,7.938,85.035,CE04OSPS
2019-04-30T22:50:28Z,7.879,95.454,CE04OSPS
2019-04-30T22:57:31Z,7.798,106.205,CE04OSPS
2019-04-30T23:04:31Z,7.781,116.95,CE04OSPS
2019-04-30T23:13:30Z,7.751,138.65,CE04OSPS
2019-04-30T23:22:29Z,7.744,160.864,CE04OSPS
2019-04-30T23:32:50Z,7.734,191.812,CE04OSPS
2019-05-01T02:12:16Z,7.711,192.519,CE04OSPS
2019-05-01T04:27:50Z,7.706,193.327,CE04OSPS
2019-05-01T06:38:01Z,7.683,193.402,CE04OSPS
2019-05-01T08:34:44Z,8.11,14.941,CE04OSPS
2019-05-01T08:41:45Z,8.106,24.525,CE04OSPS
2019-05-01T08:48:49Z,8.105,34.219,CE04OSPS
2019-05-01T08:55:50Z,8.105,43.926,CE04OSPS
2019-05-01T09:02:51Z,8.096,53.841,CE04OSPS
2019-05-01T09:09:54Z,8.098,64.076,CE04OSPS
2019-05-01T09:16:55Z,8.074,74.242,CE04OSPS
2019-05-01T09:23:55Z,7.977,84.566,CE04OSPS
2019-05-01T09:30:57Z,7.851,94.915,CE04OSPS
2019-05-01T09:37:59Z,7.809,105.629,CE04OSPS
2019-05-01T09:45:01Z,7.804,116.321,CE04OSPS
2019-05-01T09:53:58Z,7.753,137.951,CE04OSPS
2019-05-01T10:02:58Z,7.743,160.1,CE04OSPS
2019-05-01T10:13:34Z,7.706,192.235,CE04OSPS
2019-05-01T12:57:15Z,7.727,192.107,CE04OSPS
2019-05-01T15:17:44Z,7.695,192.773,CE04OSPS
2019-05-01T17:32:55Z,7.701,193.258,CE04OSPS
2019-05-01T19:57:58Z,7.71,192.899,CE04OSPS
2019-05-01T21:54:22Z,8.104,15.153,CE04OSPS
2019-05-01T22:01:25Z,8.121,24.635,CE04OSPS
2019-05-01T22:08:25Z,8.105,34.474,CE04OSPS
2019-05-01T22:15:26Z,8.091,44.396,CE04OSPS
2019-05-01T22:22:28Z,8.075,54.177,CE04OSPS
2019-05-01T22:29:31Z,8.048,64.443,CE04OSPS
2019-05-01T22:36:34Z,8.025,74.679,CE04OSPS
2019-05-01T22:43:34Z,7.932,84.916,CE04OSPS
2019-05-01T22:50:37Z,7.866,95.366,CE04OSPS
2019-05-01T22:57:38Z,7.822,106.049,CE04OSPS
2019-05-01T23:04:38Z,7.786,116.794,CE04OSPS
2019-05-01T23:13:37Z,7.756,138.456,CE04OSPS
2019-05-01T23:22:35Z,7.753,160.636,CE04OSPS
2019-05-01T23:33:01Z,7.689,191.826,CE04OSPS
2019-05-02T02:12:23Z,7.692,192.397,CE04OSPS
2019-05-02T04:28:02Z,7.698,193.279,CE04OSPS
2019-05-02T06:38:03Z,7.696,193.574,CE04OSPS
2019-05-02T08:34:35Z,8.105,15.427,CE04OSPS
2019-05-02T08:41:37Z,8.102,24.854,CE04OSPS
2019-05-02T08:48:39Z,8.102,34.656,CE04OSPS
2019-05-02T08:55:40Z,8.089,44.616,CE04OSPS
2019-05-02T09:02:41Z,8.071,54.31,CE04OSPS
2019-05-02T09:09:43Z,8.051,64.616,CE04OSPS
2019-05-02T09:16:44Z,7.987,74.895,CE04OSPS
2019-05-02T09:23:44Z,7.903,85.092,CE04OSPS
2019-05-02T09:30:46Z,7.867,95.458,CE04OSPS
2019-05-02T09:37:47Z,7.847,106.125,CE04OSPS
2019-05-02T09:44:49Z,7.791,116.856,CE04OSPS
2019-05-02T09:53:48Z,7.783,138.488,CE04OSPS
2019-05-02T10:02:47Z,7.717,160.611,CE04OSPS
2019-05-02T10:13:18Z,7.695,192.288,CE04OSPS
2019-05-02T12:57:12Z,7.689,191.736,CE04OSPS
2019-05-02T15:17:20Z,7.693,192.408,CE04OSPS
2019-05-02T17:32:56Z,7.658,193.196,CE04OSPS
2019-05-02T19:57:59Z,7.708,193.119,CE04OSPS
2019-05-02T21:54:30Z,8.098,14.989,CE04OSPS
2019-05-02T22:01:33Z,8.102,24.619,CE04OSPS
2019-05-02T22:08:33Z,8.102,34.444,CE04OSPS
2019-05-02T22:15:35Z,8.116,44.288,CE04OSPS
2019-05-02T22:22:38Z,8.059,54.067,CE04OSPS
2019-05-02T22:29:37Z,8.023,64.373,CE04OSPS
2019-05-02T22:36:38Z,7.966,74.644,CE04OSPS
2019-05-02T22:43:41Z,7.917,84.858,CE04OSPS
2019-05-02T22:50:41Z,7.872,95.314,CE04OSPS
2019-05-02T22:57:43Z,7.827,106.023,CE04OSPS
2019-05-02T23:04:46Z,7.78,116.645,CE04OSPS
2019-05-02T23:13:44Z,7.757,138.318,CE04OSPS
2019-05-02T23:22:42Z,7.709,160.485,CE04OSPS
2019-05-02T23:33:10Z,7.695,191.947,CE04OSPS
2019-05-03T02:12:12Z,7.693,192.31,CE04OSPS
2019-05-03T04:27:35Z,7.686,193.149,CE04OSPS
2019-05-03T06:38:04Z,7.689,193.709,CE04OSPS
2019-05-03T08:34:47Z,8.104,15.184,CE04OSPS
2019-05-03T08:41:46Z,8.107,24.76,CE04OSPS
2019-05-03T08:48:49Z,8.098,34.494,CE04OSPS
2019-05-03T08:55:51Z,8.066,44.412,CE04OSPS
2019-05-03T09:02:54Z,8.038,54.278,CE04OSPS
2019-05-03T09:09:54Z,8.015,64.386,CE04OSPS
2019-05-03T09:16:57Z,7.966,74.614,CE04OSPS
2019-05-03T09:23:58Z,7.899,84.859,CE04OSPS
2019-05-03T09:30:58Z,7.871,95.311,CE04OSPS
2019-05-03T09:38:02Z,7.834,105.941,CE04OSPS
2019-05-03T09:45:04Z,7.81,116.689,CE04OSPS
2019-05-03T09:54:01Z,7.785,138.223,CE04OSPS
2019-05-03T10:03:00Z,7.72,160.325,CE04OSPS
2019-05-03T10:13:36Z,7.687,192.457,CE04OSPS
2019-05-03T12:56:50Z,7.688,191.486,CE04OSPS
2019-05-03T15:16:58Z,7.688,192.121,CE04OSPS
2019-05-03T17:32:42Z,7.691,193.121,CE04OSPS
2019-05-03T19:58:03Z,7.682,193.321,CE04OSPS
2019-05-03T21:54:34Z,8.102,15.044,CE04OSPS
2019-05-03T22:01:37Z,8.104,24.849,CE04OSPS
2019-05-03T22:08:39Z,8.101,34.477,CE04OSPS
2019-05-03T22:15:40Z,8.079,44.294,CE04OSPS
2019-05-03T22:22:41Z,8.053,54.235,CE04OSPS
2019-05-03T22:29:42Z,8.006,64.462,CE04OSPS
2019-05-03T22:36:42Z,7.957,74.745,CE04OSPS
2019-05-03T22:43:44Z,7.894,84.919,CE04OSPS
2019-05-03T22:50:45Z,7.866,95.295,CE04OSPS
2019-05-03T22:57:47Z,7.828,106.025,CE04OSPS
2019-05-03T23:04:48Z,7.792,116.697,CE04OSPS
2019-05-03T23:13:46Z,7.773,138.35,CE04OSPS
2019-05-03T23:22:46Z,7.721,160.509,CE04OSPS
2019-05-03T23:33:16Z,7.684,192.127,CE04OSPS
2019-05-04T02:12:04Z,7.687,192.085,CE04OSPS
2019-05-04T04:27:47Z,7.666,193.023,CE04OSPS
2019-05-04T06:38:04Z,7.69,193.739,CE04OSPS
2019-05-04T08:34:54Z,8.119,15.256,CE04OSPS
2019-05-04T08:41:57Z,8.103,24.464,CE04OSPS
2019-05-04T08:48:57Z,8.104,34.568,CE04OSPS
2019-05-04T08:55:59Z,8.081,44.315,CE04OSPS
2019-05-04T09:03:00Z,8.051,54.01,CE04OSPS
2019-05-04T09:10:02Z,8.04,64.418,CE04OSPS
2019-05-04T09:17:03Z,8.003,74.497,CE04OSPS
2019-05-04T09:24:05Z,7.922,84.851,CE04OSPS
2019-05-04T09:31:07Z,7.869,95.209,CE04OSPS
2019-05-04T09:38:07Z,7.811,105.815,CE04OSPS
2019-05-04T09:45:08Z,7.783,116.547,CE04OSPS
2019-05-04T09:54:07Z,7.753,138.05,CE04OSPS
2019-05-04T10:03:05Z,7.709,160.2,CE04OSPS
2019-05-04T10:13:44Z,7.697,192.721,CE04OSPS
2019-05-04T12:56:46Z,7.693,191.461,CE04OSPS
2019-05-04T15:16:42Z,7.675,191.651,CE04OSPS
2019-05-04T17:32:27Z,7.659,192.714,CE04OSPS
2019-05-04T19:57:58Z,7.643,193.403,CE04OSPS
2019-05-04T21:54:42Z,8.114,14.767,CE04OSPS
2019-05-04T22:01:42Z,8.104,24.842,CE04OSPS
2019-05-04T22:08:44Z,8.077,34.567,CE04OSPS
2019-05-04T22:15:47Z,8.049,44.605,CE04OSPS
2019-05-04T22:22:47Z,8.034,54.264,CE04OSPS
2019-05-04T22:29:48Z,7.985,64.559,CE04OSPS
2019-05-04T22:36:51Z,7.954,74.831,CE04OSPS
2019-05-04T22:43:52Z,7.919,85.008,CE04OSPS
2019-05-04T22:50:53Z,7.925,95.5,CE04OSPS
2019-05-04T22:57:56Z,7.849,106.12,CE04OSPS
2019-05-04T23:04:58Z,7.793,116.846,CE04OSPS
2019-05-04T23:13:55Z,7.76,138.422,CE04OSPS
2019-05-04T23:22:55Z,7.699,160.592,CE04OSPS
2019-05-04T23:33:25Z,7.687,192.397,CE04OSPS
2019-05-05T02:12:02Z,7.676,192.002,CE04OSPS
2019-05-05T04:27:35Z,7.654,192.813,CE04OSPS
2019-05-05T06:37:28Z,7.647,193.705,CE04OSPS
2019-05-05T08:34:24Z,8.111,16.631,CE04OSPS
2019-05-05T08:41:24Z,8.139,25.967,CE04OSPS
2019-05-05T08:48:27Z,8.096,35.997,CE04OSPS
2019-05-05T08:55:26Z,8.072,45.59,CE04OSPS
2019-05-05T09:02:28Z,8.047,55.576,CE04OSPS
2019-05-05T09:09:31Z,7.988,65.834,CE04OSPS
2019-05-05T09:16:33Z,7.942,76.127,CE04OSPS
2019-05-05T09:23:33Z,7.919,86.361,CE04OSPS
2019-05-05T09:30:36Z,7.881,96.765,CE04OSPS
2019-05-05T09:37:37Z,7.84,107.429,CE04OSPS
2019-05-05T09:44:39Z,7.823,118.091,CE04OSPS
2019-05-05T09:53:35Z,7.743,139.682,CE04OSPS
2019-05-05T10:02:35Z,7.748,161.84,CE04OSPS
2019-05-05T10:13:00Z,7.683,193.04,CE04OSPS
2019-05-05T12:57:00Z,7.686,191.453,CE04OSPS
2019-05-05T15:16:37Z,7.696,191.315,CE04OSPS
2019-05-05T17:32:00Z,7.658,192.38,CE04OSPS
2019-05-05T19:57:43Z,7.655,193.407,CE04OSPS
2019-05-05T21:54:43Z,8.105,15.223,CE04OSPS
2019-05-05T22:01:43Z,8.1,24.788,CE04OSPS
2019-05-05T22:08:45Z,8.095,34.552,CE04OSPS
2019-05-05T22:15:46Z,8.093,44.566,CE04OSPS
2019-05-05T22:22:47Z,8.078,54.379,CE04OSPS
2019-05-05T22:29:49Z,8.042,64.577,CE04OSPS
2019-05-05T22:36:50Z,7.968,74.837,CE04OSPS
2019-05-05T22:43:51Z,7.9,85.055,CE04OSPS
2019-05-05T22:50:53Z,7.862,95.401,CE04OSPS
2019-05-05T22:57:53Z,7.851,106.1,CE04OSPS
2019-05-05T23:04:54Z,7.818,116.707,CE04OSPS
2019-05-05T23:13:54Z,7.758,138.334,CE04OSPS
2019-05-05T23:22:52Z,7.711,160.501,CE04OSPS
2019-05-05T23:33:28Z,7.668,192.729,CE04OSPS
2019-05-06T02:11:00Z,7.67,192.086,CE04OSPS
2019-05-06T04:27:15Z,7.661,192.615,CE04OSPS
2019-05-06T06:37:45Z,7.664,193.601,CE04OSPS
2019-05-06T08:34:51Z,8.107,15.242,CE04OSPS
2019-05-06T08:41:53Z,8.095,24.737,CE04OSPS
2019-05-06T08:48:53Z,8.074,34.92,CE04OSPS
2019-05-06T08:55:55Z,8.052,44.595,CE04OSPS
2019-05-06T09:02:56Z,8.027,54.555,CE04OSPS
2019-05-06T09:09:57Z,7.949,64.713,CE04OSPS
2019-05-06T09:16:59Z,7.907,75.063,CE04OSPS
2019-05-06T09:24:00Z,7.845,85.309,CE04OSPS
2019-05-06T09:31:02Z,7.831,95.635,CE04OSPS
2019-05-06T09:38:03Z,7.802,106.298,CE04OSPS
2019-05-06T09:45:05Z,7.8,116.968,CE04OSPS
2019-05-06T09:54:01Z,7.758,138.566,CE04OSPS
2019-05-06T10:03:00Z,7.71,160.692,CE04OSPS
2019-05-06T10:13:41Z,7.652,193.277,CE04OSPS
2019-05-06T12:56:58Z,7.681,191.634,CE04OSPS
2019-05-06T15:16:31Z,7.688,191.052,CE04OSPS
2019-05-06T17:31:53Z,7.671,192.091,CE04OSPS
2019-05-06T19:56:37Z,7.675,193.144,CE04OSPS
2019-05-06T21:54:50Z,8.106,15.161,CE04OSPS
2019-05-06T22:01:51Z,8.095,24.889,CE04OSPS
2019-05-06T22:08:52Z,8.09,34.488,CE04OSPS
2019-05-06T22:15:53Z,8.07,44.456,CE04OSPS
2019-05-06T22:22:56Z,8.027,54.113,CE04OSPS
2019-05-06T22:29:56Z,7.988,64.409,CE04OSPS
2019-05-06T22:36:58Z,7.956,74.661,CE04OSPS
2019-05-06T22:44:00Z,7.905,84.897,CE04OSPS
2019-05-06T22:51:01Z,7.869,95.303,CE04OSPS
2019-05-06T22:58:03Z,7.837,106.031,CE04OSPS
2019-05-06T23:05:05Z,7.818,116.729,CE04OSPS
2019-05-06T23:14:05Z,7.778,138.321,CE04OSPS
2019-05-06T23:23:01Z,7.732,160.471,CE04OSPS
2019-05-06T23:33:40Z,7.713,192.965,CE04OSPS
2019-05-07T02:12:08Z,7.685,192.138,CE04OSPS
2019-05-07T04:26:40Z,7.691,192.583,CE04OSPS
2019-05-07T06:37:38Z,7.667,193.952,CE04OSPS
2019-05-07T08:34:52Z,8.106,15.733,CE04OSPS
2019-05-07T08:41:54Z,8.106,25.319,CE04OSPS
2019-05-07T08:48:57Z,8.095,35.29,CE04OSPS
2019-05-07T08:55:59Z,8.05,45.032,CE04OSPS
2019-05-07T09:02:58Z,8.007,54.991,CE04OSPS
2019-05-07T09:10:01Z,7.911,65.169,CE04OSPS
2019-05-07T09:17:04Z,7.857,75.469,CE04OSPS
2019-05-07T09:24:03Z,7.831,85.784,CE04OSPS
2019-05-07T09:31:06Z,7.812,96.078,CE04OSPS
2019-05-07T09:38:08Z,7.777,106.715,CE04OSPS
2019-05-07T09:45:08Z,7.775,117.457,CE04OSPS
2019-05-07T09:54:07Z,7.74,139.003,CE04OSPS
2019-05-07T10:03:07Z,7.707,161.188,CE04OSPS
2019-05-07T10:13:46Z,7.69,193.744,CE04OSPS
2019-05-07T12:57:15Z,7.69,191.995,CE04OSPS
2019-05-07T15:16:34Z,7.697,191.105,CE04OSPS
2019-05-07T17:31:33Z,7.685,191.759,CE04OSPS
2019-05-07T19:57:34Z,7.689,193.243,CE04OSPS
2019-05-07T21:54:53Z,8.099,15.234,CE04OSPS
2019-05-07T22:01:53Z,8.101,24.934,CE04OSPS
2019-05-07T22:08:55Z,8.102,34.785,CE04OSPS
2019-05-07T22:15:57Z,8.058,44.521,CE04OSPS
2019-05-07T22:22:58Z,8.035,54.377,CE04OSPS
2019-05-07T22:30:00Z,7.975,64.571,CE04OSPS
2019-05-07T22:37:01Z,7.929,74.795,CE04OSPS
2019-05-07T22:44:03Z,7.863,85.102,CE04OSPS
