date,pressure,pH,index
2016-05-10 20:00:00,99.5023,8.02681,131
2016-05-10 21:00:00,175.291,7.89349,131
2016-05-10 22:00:00,44.1293,7.83317,131
2016-05-10 23:00:00,198.003,7.86442,131
2016-05-11 00:00:00,85.911,7.95131,132
2016-05-11 01:00:00,70.7689,7.86597,132
2016-05-11 02:00:00,197.252,7.83878,132
2016-05-11 03:00:00,197.049,7.88269,132
2016-05-11 04:00:00,56.4962,7.82212,132
2016-05-11 05:00:00,196.543,8.02501,132
2016-05-11 06:00:00,114.215,7.82786,132
2016-05-11 07:00:00,159.985,7.8862,132
2016-05-11 08:00:00,160.159,7.86478,132
2016-05-11 09:00:00,72.2997,7.85935,132
2016-05-11 10:00:00,198.237,7.85648,132
2016-05-11 11:00:00,58.0902,7.81319,132
2016-05-11 12:00:00,197.87,7.86681,132
2016-05-11 13:00:00,144.907,8.03772,132
2016-05-11 14:00:00,42.81,7.9443,132
2016-05-11 15:00:00,156.154,7.86092,132
2016-05-11 16:00:00,196.178,7.87688,132
2016-05-11 17:00:00,98.3299,7.7145,132
2016-05-11 18:00:00,189.615,7.81683,132
2016-05-11 19:00:00,143.136,7.865,132
2016-05-11 20:00:00,99.1154,7.99771,132
2016-05-11 21:00:00,174.699,7.89574,132
2016-05-11 22:00:00,43.8183,7.83454,132
2016-05-11 23:00:00,197.743,8.06383,132
2016-05-12 00:00:00,86.0529,7.96618,133
2016-05-12 01:00:00,70.9916,7.7832,133
2016-05-12 02:00:00,197.525,8.11283,133
2016-05-12 03:00:00,197.406,7.74162,133
2016-05-12 04:00:00,56.9102,7.83025,133
2016-05-12 05:00:00,196.66,8.0549,133
2016-05-12 06:00:00,114.195,7.9946,133
2016-05-12 07:00:00,159.67,7.99648,133
2016-05-12 08:00:00,159.759,7.8128,133
2016-05-12 09:00:00,71.748,8.02973,133
2016-05-12 10:00:00,197.737,7.9072,133
2016-05-12 11:00:00,57.7674,7.96493,133
2016-05-12 12:00:00,197.89,8.04216,133
2016-05-12 13:00:00,145.201,7.90827,133
2016-05-12 14:00:00,43.2959,7.7559,133
2016-05-12 15:00:00,156.57,7.99398,133
2016-05-12 16:00:00,196.532,8.18638,133
2016-05-12 17:00:00,98.7812,7.86908,133
2016-05-12 18:00:00,189.891,7.98776,133
2016-05-12 19:00:00,143.13,7.82682,133
2016-05-12 20:00:00,98.8605,8.03871,133
2016-05-12 21:00:00,174.327,7.8387,133
2016-05-12 22:00:00,43.267,7.87168,133
2016-05-12 23:00:00,197.312,7.73304,133
2016-05-13 00:00:00,85.8425,7.85013,134
2016-05-13 01:00:00,71.0348,7.85857,134
2016-05-13 02:00:00,197.779,8.16814,134
2016-05-13 03:00:00,197.856,8.00541,134
2016-05-13 04:00:00,57.1453,7.84398,134
2016-05-13 05:00:00,196.967,7.89274,134
2016-05-13 06:00:00,114.334,8.03364,134
2016-05-13 07:00:00,159.489,7.8669,134
2016-05-13 08:00:00,159.565,7.7515,134
2016-05-13 09:00:00,71.3526,7.99451,134
2016-05-13 10:00:00,197.366,7.9708,134
2016-05-13 11:00:00,57.44,7.98256,134
2016-05-13 12:00:00,197.652,7.84115,134
2016-05-13 13:00:00,145.307,8.00342,134
2016-05-13 14:00:00,43.6455,7.79261,134
2016-05-13 15:00:00,157.256,7.83283,134
2016-05-13 16:00:00,197.101,7.8969,134
2016-05-13 17:00:00,99.3319,7.86363,134
2016-05-13 18:00:00,190.221,7.90025,134
2016-05-13 19:00:00,143.501,7.87719,134
2016-05-13 20:00:00,98.8821,7.88443,134
2016-05-13 21:00:00,174.139,7.81377,134
2016-05-13 22:00:00,43.0989,7.96009,134
2016-05-13 23:00:00,197.031,8.00143,134
2016-05-14 00:00:00,85.5288,7.99026,135
2016-05-14 01:00:00,71.0248,7.84048,135
2016-05-14 02:00:00,198.012,7.85607,135
2016-05-14 03:00:00,198.158,7.74016,135
2016-05-14 04:00:00,57.6973,7.87424,135
2016-05-14 05:00:00,197.374,7.97281,135
2016-05-14 06:00:00,114.734,7.99095,135
2016-05-14 07:00:00,159.853,7.87468,135
2016-05-14 08:00:00,159.521,7.89601,135
2016-05-14 09:00:00,71.2122,7.81116,135
2016-05-14 10:00:00,197.057,7.70652,135
2016-05-14 11:00:00,56.9806,7.99051,135
2016-05-14 12:00:00,197.291,8.01248,135
2016-05-14 13:00:00,145.095,7.99352,135
2016-05-14 14:00:00,43.6334,7.85267,135
2016-05-14 15:00:00,157.315,7.8944,135
2016-05-14 16:00:00,197.56,7.75882,135
2016-05-14 17:00:00,99.7257,7.7938,135
2016-05-14 18:00:00,190.705,8.00256,135
2016-05-14 19:00:00,143.915,8.02062,135
2016-05-14 20:00:00,99.1103,7.81772,135
2016-05-14 21:00:00,174.085,7.87525,135
2016-05-14 22:00:00,42.7476,7.81631,135
2016-05-14 23:00:00,196.641,7.89732,135
2016-05-15 00:00:00,85.1312,7.7885,136
2016-05-15 01:00:00,70.5101,7.8166,136
2016-05-15 02:00:00,197.635,7.73773,136
2016-05-15 03:00:00,198.053,7.97936,136
2016-05-15 04:00:00,57.7471,7.84,136
2016-05-15 05:00:00,197.599,7.87263,136
2016-05-15 06:00:00,114.824,8.01558,136
2016-05-15 07:00:00,159.862,7.84169,136
2016-05-15 08:00:00,159.588,7.89314,136
2016-05-15 09:00:00,71.0535,7.88684,136
2016-05-15 10:00:00,196.647,7.87606,136
2016-05-15 11:00:00,56.6341,7.94412,136
2016-05-15 12:00:00,196.804,8.03355,136
2016-05-15 13:00:00,144.655,7.87193,136
2016-05-15 14:00:00,43.2425,7.86395,136
2016-05-15 15:00:00,157.072,7.90305,136
2016-05-15 16:00:00,197.652,8.03643,136
2016-05-15 17:00:00,99.9586,7.80089,136
2016-05-15 18:00:00,191.046,7.89178,136
2016-05-15 19:00:00,144.168,7.99935,136
2016-05-15 20:00:00,99.3577,7.85582,136
2016-05-15 21:00:00,174.269,8.20114,136
2016-05-15 22:00:00,42.6039,7.978,136
2016-05-15 23:00:00,196.427,7.67771,136
2016-05-16 00:00:00,84.7933,7.96347,137
2016-05-16 01:00:00,70.3425,8.00858,137
2016-05-16 02:00:00,197.413,7.9005,137
2016-05-16 03:00:00,197.876,7.87473,137
2016-05-16 04:00:00,57.8339,7.8715,137
2016-05-16 05:00:00,197.656,7.92655,137
2016-05-16 06:00:00,114.967,7.81961,137
2016-05-16 07:00:00,160.134,7.78934,137
2016-05-16 08:00:00,159.699,8.01453,137
2016-05-16 09:00:00,71.0564,7.97282,137
2016-05-16 10:00:00,196.531,7.90313,137
2016-05-16 11:00:00,56.2702,7.82331,137
2016-05-16 12:00:00,196.466,7.64588,137
2016-05-16 13:00:00,144.192,7.87894,137
2016-05-16 14:00:00,42.9334,8.01055,137
2016-05-16 15:00:00,156.901,7.99038,137
2016-05-16 16:00:00,197.627,8.02396,137
2016-05-16 17:00:00,100.141,7.80375,137
2016-05-16 18:00:00,191.282,8.10835,137
2016-05-16 19:00:00,144.46,7.87094,137
2016-05-16 20:00:00,99.8627,7.87228,137
2016-05-16 21:00:00,174.544,7.91378,137
2016-05-16 22:00:00,42.6569,7.86665,137
2016-05-16 23:00:00,196.321,7.91402,137
2016-05-17 00:00:00,84.5212,8.52347,138
2016-05-17 01:00:00,70.003,7.92703,138
2016-05-17 02:00:00,197.148,7.91012,138
2016-05-17 03:00:00,197.623,7.7766,138
2016-05-17 04:00:00,57.6569,7.94796,138
2016-05-17 05:00:00,197.79,7.80733,138
2016-05-17 06:00:00,115.177,7.85958,138
2016-05-17 07:00:00,160.31,7.87785,138
2016-05-17 08:00:00,159.863,7.90399,138
2016-05-17 09:00:00,70.9743,7.87215,138
2016-05-17 10:00:00,196.412,8.02338,138
2016-05-17 11:00:00,55.9452,7.82102,138
2016-05-17 12:00:00,196.093,7.76997,138
2016-05-17 13:00:00,143.717,7.86881,138
2016-05-17 14:00:00,42.481,7.86455,138
2016-05-17 17:00:00,100.214,7.83885,138
2016-05-17 18:00:00,191.403,7.85421,138
2016-05-17 19:00:00,144.631,7.85985,138
2016-05-17 20:00:00,99.9259,8.04267,138
2016-05-17 21:00:00,174.714,7.79622,138
2016-05-17 22:00:00,43.0248,7.85238,138
2016-05-17 23:00:00,196.377,7.80305,138
2016-05-18 00:00:00,84.5728,7.82855,139
2016-05-18 01:00:00,69.8776,7.99847,139
2016-05-18 02:00:00,196.975,8.04103,139
2016-05-18 03:00:00,197.558,7.75941,139
2016-05-18 04:00:00,57.6295,7.92332,139
2016-05-18 05:00:00,197.808,7.83561,139
2016-05-18 06:00:00,115.265,8.07577,139
2016-05-18 07:00:00,160.462,7.73492,139
2016-05-18 08:00:00,160.061,7.81059,139
2016-05-18 09:00:00,71.4321,7.88242,139
2016-05-18 10:00:00,196.48,7.90465,139
2016-05-18 11:00:00,56.1855,7.85216,139
2016-05-18 12:00:00,195.887,7.92587,139
2016-05-18 13:00:00,143.459,8.16202,139
2016-05-18 14:00:00,42.1739,7.85583,139
2016-05-18 15:00:00,156.17,7.87652,139
2016-05-18 16:00:00,197.237,7.84922,139
2016-05-18 17:00:00,100.003,7.98099,139
2016-05-18 18:00:00,191.666,7.84417,139
2016-05-18 19:00:00,144.859,7.86171,139
2016-05-18 20:00:00,100.158,7.8548,139
2016-05-18 21:00:00,175.011,7.98744,139
2016-05-18 22:00:00,43.1797,7.80422,139
2016-05-18 23:00:00,196.488,7.88187,139
2016-05-19 00:00:00,84.2934,7.85734,140
2016-05-19 02:00:00,196.718,7.79057,140
2016-05-19 03:00:00,197.345,7.86422,140
2016-05-19 04:00:00,57.3795,7.85491,140
2016-05-19 05:00:00,197.803,7.81669,140
2016-05-19 06:00:00,115.416,7.95802,140
2016-05-19 07:00:00,160.817,7.72971,140
2016-05-19 08:00:00,160.278,8.01892,140
2016-05-19 09:00:00,71.6885,8.01122,140
2016-05-19 10:00:00,196.578,7.86976,140
2016-05-19 11:00:00,56.1377,7.87352,140
2016-05-19 12:00:00,195.756,7.8844,140
2016-05-19 13:00:00,143.158,7.72737,140
2016-05-19 14:00:00,41.5149,7.78316,140
2016-05-19 15:00:00,155.853,7.88253,140
2016-05-19 16:00:00,196.822,7.91479,140
2016-05-19 17:00:00,99.7229,7.85641,140
2016-05-19 18:00:00,191.493,7.99287,140
2016-05-19 19:00:00,144.946,8.00313,140
2016-05-19 20:00:00,100.459,7.85068,140
2016-05-19 21:00:00,175.354,8.01718,140
2016-05-19 22:00:00,43.7011,7.85872,140
2016-05-19 23:00:00,196.729,8.63234,140
2016-05-20 00:00:00,84.556,7.81573,141
2016-05-20 01:00:00,69.7431,7.81936,141
2016-05-20 02:00:00,196.604,7.8909,141
2016-05-20 03:00:00,197.122,7.85782,141
2016-05-20 04:00:00,57.1466,8.00162,141
2016-05-20 05:00:00,197.776,7.85315,141
2016-05-20 06:00:00,115.438,7.81152,141
2016-05-20 07:00:00,160.987,7.83084,141
2016-05-20 08:00:00,160.708,7.80885,141
2016-05-20 09:00:00,71.7749,7.82763,141
2016-05-20 10:00:00,197.183,7.82989,141
2016-05-20 11:00:00,56.4654,7.96128,141
2016-05-20 12:00:00,196.082,8.16821,141
2016-05-20 13:00:00,143.305,7.99758,141
2016-05-20 14:00:00,41.6943,7.94544,141
2016-05-20 15:00:00,155.721,7.81429,141
2016-05-20 16:00:00,196.742,7.83456,141
2016-05-21 02:00:00,196.729,7.73844,142
2016-05-21 03:00:00,197.226,7.90925,142
2016-05-21 04:00:00,57.1216,7.87465,142
2016-05-21 05:00:00,197.802,8.08249,142
2016-05-21 06:00:00,115.542,7.83915,142
2016-05-21 07:00:00,161.09,8.04236,142
2016-05-21 08:00:00,160.947,7.98781,142
2016-05-21 09:00:00,72.0687,7.85214,142
2016-05-21 10:00:00,197.514,7.85854,142
2016-05-21 11:00:00,56.403,7.78699,142
2016-05-21 12:00:00,196.183,7.89667,142
2016-05-21 13:00:00,143.389,7.86146,142
2016-05-21 14:00:00,41.6396,7.75612,142
2016-05-21 15:00:00,155.497,7.8166,142
2016-05-21 16:00:00,196.423,7.77071,142
2016-05-21 17:00:00,99.4015,7.98109,142
2016-05-21 18:00:00,191.235,7.85721,142
2016-05-21 19:00:00,145.124,7.85487,142
2016-05-21 20:00:00,100.707,7.82443,142
2016-05-21 21:00:00,175.884,8.72202,142
2016-05-21 22:00:00,43.897,7.80782,142
2016-05-21 23:00:00,197.451,7.85555,142
2016-05-22 00:00:00,84.9934,7.9557,143
2016-05-22 01:00:00,69.8388,7.85655,143
2016-05-22 02:00:00,196.686,7.85019,143
2016-05-22 03:00:00,197.062,7.86368,143
2016-05-22 04:00:00,56.9109,7.76057,143
2016-05-22 05:00:00,197.519,7.86456,143
2016-05-22 06:00:00,115.386,7.98797,143
2016-05-22 07:00:00,161.17,7.87817,143
2016-05-22 08:00:00,161.085,7.70925,143
2016-05-22 09:00:00,72.2945,7.95849,143
2016-05-22 10:00:00,197.807,8.2348,143
2016-05-22 11:00:00,56.8968,7.86407,143
2016-05-22 12:00:00,196.484,7.90136,143
2016-05-22 13:00:00,143.48,7.80621,143
2016-05-22 14:00:00,41.5857,7.86432,143
2016-05-22 15:00:00,155.362,8.43281,143
2016-05-22 16:00:00,196.128,7.66451,143
2016-05-22 17:00:00,99.0554,7.37133,143
2016-05-22 18:00:00,190.964,7.26642,143
2016-05-22 19:00:00,144.908,7.5226,143
2016-05-22 20:00:00,100.584,7.61107,143
2016-05-22 21:00:00,175.903,7.45197,143
2016-05-22 22:00:00,44.2745,7.347,143
2016-05-22 23:00:00,197.559,7.82382,143
2016-05-23 00:00:00,85.2421,7.71011,144
2016-05-23 01:00:00,70.0166,7.89452,144
2016-05-23 02:00:00,196.73,7.60297,144
2016-05-23 03:00:00,196.941,7.68771,144
2016-05-23 04:00:00,56.8333,7.42347,144
2016-05-23 05:00:00,197.366,8.25372,144
2016-05-23 06:00:00,115.239,7.55521,144
2016-05-23 07:00:00,161,7.65736,144
2016-05-23 08:00:00,161.122,7.8921,144
2016-05-23 09:00:00,72.4473,6.23329,144
2016-05-23 10:00:00,197.956,7.66879,144
2016-05-23 11:00:00,57.0845,7.64311,144
2016-05-23 12:00:00,196.697,7.83282,144
2016-05-23 13:00:00,143.593,7.81549,144
2016-05-23 14:00:00,41.6958,7.48512,144
2016-05-23 15:00:00,155.317,7.54605,144
2016-05-23 16:00:00,195.908,7.46069,144
2016-05-23 17:00:00,98.7124,7.75554,144
2016-05-23 18:00:00,190.622,7.44349,144
2016-05-23 19:00:00,144.641,7.77135,144
2016-05-23 20:00:00,100.505,7.28917,144
2016-05-23 21:00:00,175.89,7.43855,144
2016-05-23 22:00:00,44.2419,7.96656,144
2016-05-23 23:00:00,197.75,7.66542,144
2016-05-24 00:00:00,85.3671,7.50849,145
2016-05-24 01:00:00,70.2493,7.98806,145
2016-05-24 02:00:00,196.787,7.87905,145
2016-05-24 03:00:00,196.919,7.6399,145
2016-05-24 04:00:00,56.631,7.96335,145
2016-05-24 05:00:00,197.132,7.70856,145
2016-05-24 06:00:00,114.928,7.52668,145
2016-05-24 07:00:00,160.97,8.42892,145
2016-05-24 08:00:00,161.02,7.91449,145
2016-05-24 09:00:00,72.5945,8.08379,145
2016-05-24 10:00:00,198.203,7.77002,145
2016-05-24 11:00:00,57.3376,7.76286,145
2016-05-24 12:00:00,196.999,7.69529,145
2016-05-24 13:00:00,143.896,7.57322,145
2016-05-24 14:00:00,41.8196,8.55823,145
2016-05-24 15:00:00,155.169,7.86752,145
2016-05-24 16:00:00,195.805,7.90422,145
2016-05-24 17:00:00,98.5119,7.74497,145
2016-05-24 18:00:00,190.357,8.12812,145
2016-05-24 19:00:00,144.271,7.81126,145
2016-05-24 20:00:00,100.289,7.87822,145
2016-05-24 21:00:00,175.826,7.76167,145
2016-05-24 22:00:00,44.5011,7.67501,145
2016-05-24 23:00:00,197.892,7.69203,145
2016-05-25 00:00:00,85.5789,7.6537,146
2016-05-25 01:00:00,70.3922,7.67267,146
2016-05-25 02:00:00,196.923,7.21844,146
2016-05-25 03:00:00,196.99,7.68847,146
2016-05-25 04:00:00,56.6643,7.80883,146
2016-05-25 05:00:00,196.987,7.78642,146
2016-05-25 06:00:00,114.744,7.63668,146
2016-05-25 07:00:00,160.677,7.62227,146
2016-05-25 08:00:00,160.989,7.47351,146
2016-05-25 09:00:00,72.8137,7.50545,146
2016-05-25 10:00:00,198.321,7.89942,146
2016-05-25 11:00:00,57.7777,7.73635,146
2016-05-25 12:00:00,197.487,7.97245,146
2016-05-25 13:00:00,144.35,6.61399,146
2016-05-25 14:00:00,42.2127,7.1701,146
2016-05-25 15:00:00,155.506,7.48214,146
2016-05-25 16:00:00,195.93,7.65564,146
2016-05-25 17:00:00,98.4108,7.83746,146
2016-05-25 18:00:00,190.156,7.64535,146
2016-05-25 19:00:00,144.034,7.5125,146
2016-05-25 20:00:00,99.9859,8.10687,146
2016-05-25 21:00:00,175.862,7.46787,146
2016-05-25 22:00:00,44.4727,7.79198,146
2016-05-25 23:00:00,198.058,8.41353,146
2016-05-26 00:00:00,85.8426,7.56148,147
2016-05-26 01:00:00,70.8089,7.51512,147
2016-05-26 02:00:00,197.349,7.99915,147
2016-05-26 03:00:00,197.247,7.87794,147
2016-05-26 04:00:00,56.6688,8.17134,147
2016-05-26 05:00:00,196.949,7.66025,147
2016-05-26 06:00:00,114.583,7.67625,147
2016-05-26 07:00:00,160.255,8.14951,147
2016-05-26 08:00:00,160.671,8.20531,147
2016-05-26 09:00:00,72.4283,7.69544,147
2016-05-26 10:00:00,198.436,7.84262,147
2016-05-26 11:00:00,57.8557,7.57574,147
2016-05-26 12:00:00,197.757,6.95438,147
2016-05-26 13:00:00,144.661,7.72699,147
2016-05-26 14:00:00,42.461,7.67811,147
2016-05-26 15:00:00,155.862,7.50398,147
2016-05-26 16:00:00,196.061,7.57866,147
2016-05-26 17:00:00,98.4802,7.6146,147
2016-05-26 18:00:00,189.988,7.86244,147
2016-05-26 19:00:00,143.799,7.57253,147
2016-05-26 20:00:00,99.6947,7.85619,147
2016-05-26 21:00:00,175.384,7.51707,147
2016-05-26 22:00:00,44.3024,7.97619,147
2016-05-26 23:00:00,198.079,7.93074,147
2016-05-27 00:00:00,86.0097,8.02312,148
2016-05-27 01:00:00,70.8942,7.86171,148
2016-05-27 02:00:00,197.502,7.83584,148
2016-05-27 03:00:00,197.388,8.09574,148
2016-05-27 04:00:00,56.776,7.96731,148
2016-05-27 05:00:00,196.886,8.02595,148
2016-05-27 06:00:00,114.348,8.01187,148
2016-05-27 07:00:00,160.113,7.89986,148
2016-05-27 08:00:00,160.368,7.89873,148
2016-05-27 09:00:00,72.2914,7.7742,148
2016-05-27 10:00:00,198.474,7.80658,148
2016-05-27 11:00:00,58.0326,7.83237,148
2016-05-27 12:00:00,197.808,7.86172,148
2016-05-27 13:00:00,145.009,7.86038,148
2016-05-27 14:00:00,42.8882,7.85987,148
2016-05-27 15:00:00,156.213,7.98704,148
2016-05-27 16:00:00,196.395,8.76926,148
2016-05-27 17:00:00,98.5836,8.5701,148
2016-05-27 18:00:00,189.81,7.8164,148
2016-05-27 19:00:00,143.506,7.98132,148
2016-05-27 20:00:00,99.2565,7.6969,148
2016-05-27 21:00:00,174.926,7.8698,148
2016-05-27 22:00:00,43.8345,7.8536,148
2016-05-27 23:00:00,198.106,8.19781,148
2016-05-28 00:00:00,86.1181,7.94704,149
2016-05-28 01:00:00,71.1954,7.87635,149
2016-05-28 02:00:00,197.809,7.86457,149
2016-05-28 03:00:00,197.69,8.02646,149
2016-05-28 04:00:00,57.0106,7.86984,149
2016-05-28 05:00:00,196.969,7.87303,149
2016-05-28 06:00:00,114.238,7.80635,149
2016-05-28 07:00:00,159.749,7.8978,149
2016-05-28 08:00:00,159.946,7.8652,149
2016-05-28 09:00:00,71.7219,7.82529,149
2016-05-28 10:00:00,197.824,7.89324,149
2016-05-28 11:00:00,57.7218,8.04483,149
2016-05-28 12:00:00,197.859,7.91445,149
2016-05-28 13:00:00,145.232,7.98855,149
2016-05-28 14:00:00,43.2685,7.88006,149
2016-05-28 15:00:00,156.878,7.879,149
2016-05-28 16:00:00,196.831,8.03253,149
2016-05-28 17:00:00,98.8865,7.87786,149
2016-05-28 18:00:00,190.039,7.88708,149
2016-05-28 19:00:00,143.478,8.04469,149
2016-05-28 20:00:00,99.0095,7.96485,149
2016-05-28 21:00:00,174.663,7.81378,149
2016-05-28 22:00:00,43.5647,7.97086,149
2016-05-28 23:00:00,197.709,7.6694,149
2016-05-29 00:00:00,85.8963,7.85712,150
2016-05-29 01:00:00,71.1481,7.87641,150
2016-05-29 02:00:00,198.027,7.91017,150
2016-05-29 03:00:00,197.947,7.88141,150
2016-05-29 04:00:00,57.2501,7.94457,150
2016-05-29 05:00:00,197.167,7.85849,150
2016-05-29 06:00:00,114.271,7.89232,150
2016-05-29 07:00:00,159.58,7.99907,150
2016-05-29 08:00:00,159.598,7.79111,150
2016-05-29 09:00:00,71.35,7.87811,150
2016-05-29 10:00:00,197.456,8.02126,150
2016-05-29 11:00:00,57.314,7.84671,150
2016-05-29 12:00:00,197.749,7.98919,150
2016-05-29 13:00:00,145.232,7.76643,150
2016-05-29 14:00:00,43.3098,7.84764,150
2016-05-29 15:00:00,157.064,7.98394,150
2016-05-29 16:00:00,197.243,7.7423,150
2016-05-29 17:00:00,99.2734,7.74502,150
2016-05-29 18:00:00,190.348,7.90301,150
2016-05-29 19:00:00,143.59,7.75421,150
2016-05-29 20:00:00,98.9055,8.02795,150
2016-05-29 21:00:00,174.354,8.01953,150
2016-05-29 22:00:00,43.1278,7.96681,150
2016-05-29 23:00:00,197.197,8.31599,150
2016-05-30 00:00:00,85.564,8.00234,151
2016-05-30 01:00:00,71.1227,7.92867,151
2016-05-30 02:00:00,197.999,7.8486,151
2016-05-30 03:00:00,198.276,8.15603,151
2016-05-30 04:00:00,57.6559,7.7943,151
2016-05-30 05:00:00,197.425,8.17574,151
2016-05-30 06:00:00,114.502,7.73191,151
2016-05-30 07:00:00,159.665,7.89934,151
2016-05-30 08:00:00,159.447,7.82466,151
2016-05-30 09:00:00,70.909,7.79777,151
2016-05-30 10:00:00,196.979,8.05271,151
2016-05-30 11:00:00,56.9622,7.85257,151
2016-05-30 12:00:00,197.302,7.82895,151
2016-05-30 13:00:00,145.072,8.09174,151
2016-05-30 14:00:00,43.5251,7.82548,151
2016-05-30 15:00:00,157.353,7.85614,151
2016-05-30 16:00:00,197.741,8.09574,151
2016-05-30 17:00:00,99.7607,7.77477,151
2016-05-30 18:00:00,190.78,8.26224,151
2016-05-30 19:00:00,143.899,7.87746,151
2016-05-30 20:00:00,99.0241,7.98441,151
2016-05-30 21:00:00,174.243,8.23343,151
2016-05-30 22:00:00,42.7574,7.93291,151
2016-05-30 23:00:00,196.936,7.7957,151
2016-05-31 00:00:00,85.3713,7.96478,152
2016-05-31 01:00:00,70.9006,7.9833,152
2016-05-31 02:00:00,198.077,7.80266,152
2016-05-31 03:00:00,198.402,7.8428,152
2016-05-31 04:00:00,57.8788,7.7789,152
2016-05-31 05:00:00,197.912,8.02101,152
2016-05-31 06:00:00,114.909,7.84946,152
2016-05-31 07:00:00,160.018,7.72279,152
2016-05-31 08:00:00,159.498,7.85597,152
2016-05-31 09:00:00,70.7902,7.96604,152
2016-05-31 10:00:00,196.633,7.88817,152
2016-05-31 11:00:00,56.3619,7.95267,152
2016-05-31 12:00:00,196.837,7.86255,152
2016-05-31 13:00:00,144.652,8.04479,152
2016-05-31 14:00:00,43.2141,7.93126,152
2016-05-31 15:00:00,157.23,7.82508,152
2016-05-31 16:00:00,197.893,8.16572,152
2016-05-31 17:00:00,100.25,8.04765,152
2016-05-31 18:00:00,191.319,7.58975,152
2016-05-31 19:00:00,144.314,8.02845,152
2016-05-31 20:00:00,99.378,8.1,152
2016-05-31 21:00:00,174.423,7.83307,152
2016-05-31 22:00:00,42.6627,7.83044,152
2016-05-31 23:00:00,196.701,8.03506,152
2016-06-01 00:00:00,84.9604,8.1786,153
2016-06-01 01:00:00,70.4568,7.92994,153
2016-06-01 02:00:00,198.092,7.79468,153
2016-06-01 03:00:00,198.614,7.9627,153
2016-06-01 04:00:00,58.2398,7.76286,153
2016-06-01 05:00:00,198.397,7.78812,153
2016-06-01 06:00:00,115.265,7.95834,153
2016-06-01 07:00:00,160.317,8.07397,153
2016-06-01 08:00:00,159.723,7.82865,153
2016-06-01 09:00:00,70.6061,7.94613,153
2016-06-01 10:00:00,196.408,7.87782,153
2016-06-01 11:00:00,55.8235,7.85061,153
2016-06-01 12:00:00,196.294,7.87211,153
2016-06-01 13:00:00,144.136,8.03862,153
2016-06-01 14:00:00,42.7131,7.86867,153
2016-06-01 15:00:00,157.208,7.81055,153
2016-06-01 16:00:00,198.094,7.86686,153
2016-06-01 17:00:00,100.55,8.37186,153
2016-06-01 18:00:00,191.932,8.17389,153
2016-06-01 19:00:00,144.853,8.05973,153
2016-06-01 20:00:00,99.8754,7.95436,153
2016-06-01 21:00:00,174.724,8.27362,153
2016-06-01 22:00:00,42.9498,7.87608,153
2016-06-01 23:00:00,196.602,8.59178,153
2016-06-02 00:00:00,84.6996,7.99068,154
2016-06-02 01:00:00,70.3491,7.84136,154
2016-06-02 02:00:00,197.818,7.83292,154
2016-06-02 03:00:00,198.729,7.80496,154
2016-06-02 04:00:00,58.6698,7.97672,154
2016-06-02 05:00:00,198.917,7.84475,154
2016-06-02 06:00:00,115.87,7.88399,154
2016-06-02 07:00:00,160.921,7.84031,154
2016-06-02 08:00:00,160.234,8.7487,154
2016-06-02 09:00:00,70.9378,7.87276,154
2016-06-02 10:00:00,196.444,7.79633,154
2016-06-02 11:00:00,55.8359,7.84884,154
2016-06-02 12:00:00,195.953,8.31044,154
2016-06-02 13:00:00,143.575,7.85788,154
2016-06-02 14:00:00,42.1786,7.88383,154
2016-06-02 15:00:00,156.855,7.83058,154
2016-06-02 16:00:00,198.164,7.86441,154
2016-06-02 17:00:00,101.16,7.82234,154
2016-06-02 18:00:00,192.41,7.78738,154
2016-06-02 19:00:00,145.508,7.80745,154
2016-06-02 20:00:00,100.485,7.83285,154
2016-06-02 21:00:00,175.226,7.72396,154
2016-06-02 22:00:00,43.0891,7.8117,154
2016-06-02 23:00:00,196.72,8.11796,154
2016-06-03 00:00:00,84.6461,8.03526,155
2016-06-03 01:00:00,70.1312,7.86649,155
2016-06-03 02:00:00,197.633,8.0367,155
2016-06-03 03:00:00,198.627,8.12732,155
2016-06-03 04:00:00,58.8467,7.95307,155
2016-06-03 05:00:00,199.553,7.84386,155
2016-06-03 06:00:00,116.672,7.76821,155
2016-06-03 07:00:00,161.446,8.19088,155
2016-06-03 08:00:00,160.632,7.82768,155
2016-06-03 09:00:00,71.3543,7.79645,155
2016-06-03 10:00:00,196.688,7.90336,155
2016-06-03 11:00:00,55.7123,7.88009,155
2016-06-03 12:00:00,195.572,7.90415,155
2016-06-03 13:00:00,143.171,7.8196,155
2016-06-03 14:00:00,41.9538,7.96642,155
2016-06-03 15:00:00,156.294,8.16447,155
2016-06-03 16:00:00,197.871,8.05198,155
2016-06-03 17:00:00,101.166,7.66562,155
2016-06-03 18:00:00,192.849,7.77436,155
2016-06-03 19:00:00,146.146,8.19393,155
2016-06-03 20:00:00,100.921,8.04615,155
2016-06-03 21:00:00,175.765,8.08596,155
2016-06-03 22:00:00,43.5479,7.93333,155
2016-06-03 23:00:00,196.881,7.88563,155
2016-06-04 00:00:00,84.5444,8.19624,156
2016-06-04 01:00:00,69.7532,7.99907,156
2016-06-04 02:00:00,197.108,8.07837,156
2016-06-04 03:00:00,198.34,7.98624,156
2016-06-04 04:00:00,59.2569,7.94979,156
2016-06-04 05:00:00,200.277,7.81834,156
2016-06-04 06:00:00,117.843,8.26678,156
