date,Chlorophyll-a,CDOM,OBS,Temperature,Salinity
2015-04-05 00:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 01:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 02:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 03:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 04:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 05:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 06:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 07:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 08:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 09:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 10:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 11:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 12:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 13:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 14:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 15:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 16:00:00,NaN,NaN,NaN,NaN,NaN
2015-04-05 17:00:00,1.0293,3.077,0.00618998,11.7199,29.7882
2015-04-05 18:00:00,0.9782,3.3485,0.00402129,11.8545,30.0218
2015-04-05 19:00:00,1.2556,2.896,0.00390973,11.8694,30.2943
2015-04-05 20:00:00,1.0439,2.6245,0.00631388,11.534,29.8855
2015-04-05 21:00:00,1.2775,2.8055,0.00592972,11.4969,29.8397
2015-04-05 22:00:00,0.9928,2.896,0.00480195,11.4448,30.3908
2015-04-05 23:00:00,1.3651,2.715,0.00539679,11.4297,30.3241
2015-04-06 00:00:00,1.5622,2.715,0.00618992,11.4758,30.1686
2015-04-06 01:00:00,1.4527,2.715,0.00565705,11.5792,30.2453
2015-04-06 02:00:00,1.5841,2.896,0.00457892,11.9092,30.262
2015-04-06 03:00:00,1.5257,3.077,0.00492596,11.9079,29.8002
2015-04-06 04:00:00,1.3724,3.1675,0.00418243,11.9092,29.6763
2015-04-06 05:00:00,1.4454,3.258,0.00386026,11.9418,29.4665
2015-04-06 06:00:00,1.3797,3.258,0.00409566,11.9029,29.9083
2015-04-06 07:00:00,1.2848,3.258,0.00403372,11.9206,29.7555
2015-04-06 08:00:00,1.3359,3.3485,0.00374871,11.9164,29.5502
2015-04-06 09:00:00,1.241,3.077,0.00331493,11.888,29.9821
2015-04-06 10:00:00,1.2629,3.1675,0.00446747,11.9212,29.5902
2015-04-06 11:00:00,2.0002,3.3485,0.00677251,11.9341,29.0754
2015-04-06 12:00:00,1.2921,3.258,0.00355041,11.91,29.7821
2015-04-06 13:00:00,1.2337,2.896,0.00295549,11.8033,30.5537
2015-04-06 14:00:00,0.8614,2.896,0.00241017,11.8201,30.9943
2015-04-06 15:00:00,0.8687,2.896,0.00203838,11.8656,31.2128
2015-04-06 16:00:00,0.9052,2.6245,0.00254645,11.8661,31.3433
2015-04-06 17:00:00,0.7227,2.8055,0.00243492,11.879,31.3362
2015-04-06 18:00:00,0.9125,3.3485,0.00626441,11.5921,29.0361
2015-04-06 19:00:00,0.9563,2.715,0.00602895,11.8313,29.1649
2015-04-06 20:00:00,0.949,3.258,0.0062892,11.86,29.059
2015-04-06 21:00:00,1.1169,2.9865,0.0061777,11.8934,28.8078
2015-04-06 22:00:00,1.1096,3.077,0.00540936,11.9023,28.9126
2015-04-06 23:00:00,1.1826,2.896,0.00516146,11.8687,29.3925
2015-04-07 00:00:00,1.3797,3.077,0.0059174,11.8966,29.3182
2015-04-07 01:00:00,1.5257,3.1675,0.00522341,11.9009,29.4889
2015-04-07 02:00:00,0.8176,2.534,0.00298021,11.897,31.1541
2015-04-07 03:00:00,0.7592,2.715,0.00214992,11.8926,31.1067
2015-04-07 04:00:00,1.0658,2.8055,0.00311659,11.8251,30.536
2015-04-07 05:00:00,0.8395,2.715,0.00296785,11.8492,30.8194
2015-04-07 06:00:00,1.3651,3.077,0.00413285,11.86,29.8222
2015-04-07 07:00:00,1.5403,3.3485,0.00505,11.8919,28.7695
2015-04-07 08:00:00,1.8907,3.5295,0.00715682,11.8453,27.6605
2015-04-07 09:00:00,1.2994,3.077,0.00450469,11.9326,29.1616
2015-04-07 10:00:00,1.3286,2.715,0.00414526,11.8949,29.6337
2015-04-07 11:00:00,0.9855,2.896,0.00345121,11.875,30.3143
2015-04-07 12:00:00,0.7811,2.896,0.00263327,11.885,30.7551
2015-04-07 13:00:00,1.6498,3.1675,0.00631396,11.9228,29.3388
2015-04-07 14:00:00,1.1388,2.9865,0.00395937,11.9211,29.6853
2015-04-07 15:00:00,1.6936,3.258,0.00518631,11.9099,28.7932
2015-04-07 16:00:00,0.8614,2.8055,0.00316615,11.8219,30.6239
2015-04-07 17:00:00,0.9344,2.4435,0.00275718,11.7533,30.7912
2015-04-07 18:00:00,1.0512,2.4435,0.00343874,11.6928,30.9077
2015-04-07 19:00:00,1.8542,3.439,0.00628924,11.9232,28.728
2015-04-07 20:00:00,1.2921,2.715,0.00445505,11.9497,29.7808
2015-04-07 21:00:00,0.8614,2.715,0.00342639,11.8515,30.6459
2015-04-07 22:00:00,0.8979,2.353,0.00393449,11.8754,30.5374
2015-04-07 23:00:00,2.6061,3.439,0.00982122,11.9193,27.3966
2015-04-08 00:00:00,1.4527,3.077,0.00652465,11.9643,29.2121
2015-04-08 01:00:00,2.0148,3.62,0.00640077,11.9507,28.8014
2015-04-08 02:00:00,1.6936,3.1675,0.00724343,11.9444,28.9347
2015-04-08 03:00:00,1.387,3.077,0.00528536,11.9639,29.689
2015-04-08 04:00:00,1.8104,3.258,0.00708236,11.9473,28.695
2015-04-08 05:00:00,1.825,3.62,0.008681,11.9584,28.4738
2015-04-08 06:00:00,1.9564,3.258,0.00952374,11.9616,27.9997
2015-04-08 07:00:00,2.0586,3.3485,0.00745422,11.9509,27.8904
2015-04-08 08:00:00,1.1461,3.1675,0.00491363,11.945,29.307
2015-04-08 09:00:00,1.5184,3.258,0.00648751,11.9501,28.8815
2015-04-08 10:00:00,2.117,3.1675,0.00757815,11.9066,27.8005
2015-04-08 11:00:00,1.4673,3.3485,0.00676008,11.9258,29.36
2015-04-08 12:00:00,2.1608,3.5295,0.00864387,11.92,28.0641
2015-04-08 13:00:00,2.0075,3.258,0.0070452,11.9226,28.5399
2015-04-08 14:00:00,0.9125,2.4435,0.00288103,11.5771,31.3563
2015-04-08 15:00:00,1.1096,2.8055,0.00438074,11.8462,29.4467
2015-04-08 16:00:00,1.3797,2.9865,0.00628915,11.9294,29.5634
2015-04-08 17:00:00,0.8103,2.2625,0.00224902,11.6464,31.3764
2015-04-08 18:00:00,0.8614,2.353,0.00224902,11.6489,31.4175
2015-04-08 19:00:00,1.8907,3.3485,0.00764009,11.9342,28.0469
2015-04-08 20:00:00,1.4016,3.258,0.00648749,11.9322,29.0568
2015-04-08 21:00:00,1.0585,2.715,0.00512419,11.8952,30.2151
2015-04-08 22:00:00,1.1169,2.534,0.00441781,11.8769,30.3219
2015-04-08 23:00:00,2.1097,3.439,0.00726841,11.8693,27.2102
2015-04-09 00:00:00,1.5111,2.9865,0.00756562,11.9769,29.082
2015-04-09 01:00:00,1.46,2.8055,0.00708229,12.0321,29.3427
2015-04-09 02:00:00,1.2702,2.715,0.00529775,12.0754,29.7466
2015-04-09 03:00:00,0.9052,2.534,0.00490112,12.2523,30.4703
2015-04-09 04:00:00,0.9417,2.534,0.00305462,12.1343,30.7767
2015-04-09 05:00:00,0.9125,2.715,0.00252172,12.0674,30.9509
2015-04-09 06:00:00,0.9709,2.2625,0.0021375,11.6377,31.3192
2015-04-09 07:00:00,0.9271,2.353,0.00217465,11.5245,31.4668
2015-04-09 08:00:00,0.8979,2.534,0.00238536,11.7804,31.2062
2015-04-09 09:00:00,0.9636,2.4435,0.00288109,12.0992,31.0149
2015-04-09 10:00:00,0.7592,2.534,0.00285631,12.0998,31.036
2015-04-09 11:00:00,1.0585,2.6245,0.00333972,11.988,30.0194
2015-04-09 12:00:00,1.0366,2.6245,0.00359993,11.8854,30.21
2015-04-09 13:00:00,0.8687,2.534,0.00271998,11.8677,31.007
2015-04-09 14:00:00,0.7957,2.6245,0.00268281,11.9518,31.0273
2015-04-09 15:00:00,0.7154,2.353,0.00228621,11.7109,31.302
2015-04-09 16:00:00,0.7081,2.4435,0.00216228,11.6299,31.3746
2015-04-09 17:00:00,0.7227,2.4435,0.00237295,11.7865,31.3878
2015-04-09 18:00:00,0.5694,2.2625,0.00197639,11.8503,31.4422
2015-04-09 19:00:00,0.4745,2.896,0.00197641,11.8556,31.2755
2015-04-09 20:00:00,0.511,2.6245,0.00241015,11.8482,31.2062
2015-04-09 21:00:00,0.4964,2.0815,0.0024845,11.8241,31.2493
2015-04-09 22:00:00,0.5329,2.2625,0.00268282,12.068,31.0163
2015-04-09 23:00:00,0.6862,2.353,0.0027324,11.9328,30.8193
2015-04-10 00:00:00,0.7154,2.6245,0.00290586,11.8513,31.066
2015-04-10 01:00:00,0.7519,2.6245,0.00232339,11.6358,31.2887
2015-04-10 02:00:00,0.7738,2.4435,0.00263322,11.8118,31.1603
2015-04-10 03:00:00,0.6205,2.2625,0.00218709,11.9626,31.2252
2015-04-10 04:00:00,0.584,2.2625,0.00447966,11.8973,31.4318
2015-04-10 05:00:00,0.6935,2.4435,0.00298027,11.9735,30.6334
2015-04-10 06:00:00,0.5037,2.353,0.00232338,11.9251,31.4401
2015-04-10 07:00:00,0.5256,2.4435,0.00160462,11.9113,31.4676
2015-04-10 08:00:00,0.5475,2.2625,0.00227381,11.895,31.4776
2015-04-10 09:00:00,0.5475,2.4435,0.00221184,11.8396,31.4748
2015-04-10 10:00:00,0.5621,2.4435,0.00181529,11.8444,31.4494
2015-04-10 11:00:00,0.5548,2.172,0.00211271,11.9059,31.4471
2015-04-10 12:00:00,0.7154,2.172,0.00301745,12.1393,30.6906
2015-04-10 13:00:00,0.584,2.2625,0.00181529,11.8841,31.4386
2015-04-10 14:00:00,0.6059,2.2625,0.00226145,12.0679,31.2177
2015-04-10 15:00:00,0.6059,2.4435,0.00222427,11.9501,31.2011
2015-04-10 16:00:00,0.657,2.353,0.00294304,11.9737,31.1396
2015-04-10 17:00:00,0.6789,2.353,0.00294304,11.8147,31.0007
2015-04-10 18:00:00,0.6132,2.2625,0.00233581,11.9073,31.1304
2015-04-10 19:00:00,0.584,2.353,0.0021375,11.9373,31.4169
2015-04-10 20:00:00,0.657,2.4435,0.00260847,11.8974,30.9027
2015-04-10 21:00:00,0.7154,2.353,0.00314137,11.9363,30.612
2015-04-10 22:00:00,0.8906,2.6245,0.00338926,12.0538,30.2748
2015-04-10 23:00:00,1.0804,2.9865,0.00425683,12.0631,29.2998
2015-04-11 00:00:00,1.0512,2.715,0.00506231,12.0584,29.558
2015-04-11 01:00:00,1.095,2.896,0.0041081,12.0584,29.5076
2015-04-11 02:00:00,0.9563,2.6245,0.00364951,11.9734,30.1911
2015-04-11 03:00:00,0.9417,2.715,0.00366188,11.8934,30.3171
2015-04-11 04:00:00,0.9052,2.9865,0.00291831,11.8969,30.5593
2015-04-11 05:00:00,0.8468,2.8055,0.00296788,11.8911,30.5358
2015-04-11 06:00:00,0.9125,2.6245,0.00321574,11.8834,30.4576
2015-04-11 07:00:00,0.9198,2.9865,0.00363709,11.9085,30.3602
2015-04-11 08:00:00,0.9198,2.534,0.0037982,11.8974,30.2601
2015-04-11 09:00:00,0.9052,2.896,0.00342644,11.8739,30.1851
2015-04-11 10:00:00,0.9709,2.8055,0.00417002,11.8395,29.8631
2015-04-11 11:00:00,0.9928,2.715,0.00449223,11.831,29.7844
2015-04-11 12:00:00,1.0658,2.9865,0.00390979,11.795,29.7558
2015-04-11 13:00:00,1.0585,2.8055,0.00419481,11.783,29.7447
2015-04-11 14:00:00,1.0074,2.8055,0.0046905,11.7539,29.7577
2015-04-11 15:00:00,1.0512,2.8055,0.00428155,11.7478,29.7936
2015-04-11 16:00:00,0.9928,2.6245,0.0041948,11.7002,29.8254
2015-04-11 17:00:00,0.657,2.8055,0.00388498,11.7197,29.8976
2015-04-11 18:00:00,0.5913,2.715,0.00377343,11.6895,30.027
2015-04-11 19:00:00,0.5548,2.534,0.00400887,11.715,30.2377
2015-04-11 20:00:00,0.5402,2.715,0.00387254,11.7837,30.404
2015-04-11 21:00:00,0.5329,2.715,0.00327771,11.7663,30.349
2015-04-11 22:00:00,0.657,2.353,0.00280676,11.7665,30.6587
2015-04-11 23:00:00,0.5329,2.353,0.00351312,11.7744,30.7065
2015-04-12 00:00:00,0.5986,2.172,0.00306699,11.7936,30.7853
2015-04-12 01:00:00,0.6789,2.534,0.00300503,11.7877,30.7838
2015-04-12 02:00:00,0.73,2.353,0.00290588,11.7914,30.887
2015-04-12 03:00:00,0.8322,2.534,0.00283152,11.754,30.9252
2015-04-12 04:00:00,0.7957,2.353,0.00327764,11.7359,30.9315
2015-04-12 05:00:00,0.7884,2.353,0.00290586,11.7096,30.9821
2015-04-12 06:00:00,0.7373,2.6245,0.00241016,11.681,31.0161
2015-04-12 07:00:00,0.7008,2.4435,0.00242255,11.6666,31.0723
2015-04-12 08:00:00,0.7738,2.4435,0.00257125,11.632,31.1427
2015-04-12 09:00:00,0.7008,2.353,0.0024721,11.6092,31.2007
2015-04-12 10:00:00,0.6862,2.4435,0.0019888,11.5741,31.2229
2015-04-12 11:00:00,0.6935,2.2625,0.00222425,11.5549,31.2442
2015-04-12 12:00:00,0.6935,2.534,0.00214989,11.5331,31.2611
2015-04-12 13:00:00,0.7008,2.534,0.0022986,11.5165,31.2804
2015-04-12 14:00:00,0.6424,2.2625,0.00205075,11.5127,31.2513
2015-04-12 15:00:00,0.6862,2.6245,0.00236057,11.4792,31.1892
2015-04-12 16:00:00,0.5986,2.6245,0.00229861,11.4995,31.1684
2015-04-12 17:00:00,0.6205,2.6245,0.0019888,11.4795,31.1047
2015-04-12 18:00:00,0.4818,2.353,0.00213751,11.5265,31.1635
2015-04-12 19:00:00,0.4891,2.534,0.00236056,11.5625,31.2506
2015-04-12 20:00:00,0.4672,1.629,0.00226142,11.5761,31.2631
2015-04-12 21:00:00,0.4234,2.353,0.00227381,11.6064,31.2971
2015-04-12 22:00:00,0.4599,2.172,0.00216228,11.5762,31.2996
2015-04-12 23:00:00,0.4526,2.534,0.00234817,11.5932,31.3082
2015-04-13 00:00:00,0.5548,2.2625,0.00222423,11.5928,31.3881
2015-04-13 01:00:00,0.5767,2.172,0.00202597,11.6882,31.2753
2015-04-13 02:00:00,0.5402,2.172,0.00206315,11.7018,31.2654
2015-04-13 03:00:00,0.5767,2.2625,0.0021375,11.6175,31.2948
2015-04-13 04:00:00,0.5548,2.0815,0.00243492,11.7039,31.3059
2015-04-13 05:00:00,0.5694,2.172,0.00234817,11.6808,31.3352
2015-04-13 06:00:00,0.6278,2.353,0.00207553,11.7547,31.3736
2015-04-13 07:00:00,0.5913,2.353,0.00193922,11.666,31.3142
2015-04-13 08:00:00,0.584,2.534,0.00177812,11.6872,31.2945
2015-04-13 09:00:00,0.5767,2.2625,0.00242253,11.684,31.2195
2015-04-13 10:00:00,0.5913,2.353,0.00186488,11.6625,31.2042
2015-04-13 11:00:00,0.5986,2.353,0.00188966,11.6109,31.2385
2015-04-13 12:00:00,0.6351,2.4435,0.00208792,11.6028,31.3719
2015-04-13 13:00:00,0.6278,2.534,0.00233576,11.6237,31.4033
2015-04-13 14:00:00,0.6205,2.4435,0.00208792,11.6393,31.4311
2015-04-13 15:00:00,0.8395,2.353,0.00242251,11.6176,31.4226
2015-04-13 16:00:00,0.7081,2.0815,0.00190202,11.6205,31.5296
2015-04-13 17:00:00,0.6497,2.2625,0.00180288,11.5734,31.4852
2015-04-13 18:00:00,0.6716,2.2625,0.00186484,11.5693,31.5418
2015-04-13 19:00:00,0.7665,2.4435,0.00206311,11.55,31.5597
2015-04-13 20:00:00,0.7592,1.991,0.00197637,11.5432,31.5315
2015-04-13 21:00:00,0.9052,2.353,0.00210031,11.5225,31.3944
2015-04-13 22:00:00,0.876,2.534,0.00227381,11.4494,31.2459
2015-04-13 23:00:00,0.8541,2.534,0.00224904,11.4125,31.1315
2015-04-14 00:00:00,0.8833,2.4435,0.0021499,11.4137,31.0865
2015-04-14 01:00:00,0.8322,2.534,0.00223665,11.3833,31.0792
2015-04-14 02:00:00,0.8614,2.6245,0.00223665,11.368,31.0791
2015-04-14 03:00:00,0.8249,2.353,0.00221186,11.38,31.112
2015-04-14 04:00:00,0.8176,2.353,0.0039344,11.3342,31.098
2015-04-14 05:00:00,0.803,2.353,0.00228621,11.325,31.1391
2015-04-14 06:00:00,0.9052,2.353,0.00234815,11.196,31.2535
2015-04-14 07:00:00,0.8468,2.4435,0.00213748,11.2307,31.2672
2015-04-14 08:00:00,0.8322,2.6245,0.00219944,11.2334,31.2909
2015-04-14 09:00:00,0.7884,2.4435,0.00231098,11.246,31.2644
2015-04-14 10:00:00,0.7738,2.6245,0.00205074,11.2652,31.2543
2015-04-14 11:00:00,0.7373,2.4435,0.00208791,11.2429,31.28
2015-04-14 12:00:00,0.7738,2.715,0.00211269,11.2096,31.316
2015-04-14 13:00:00,0.8395,2.4435,0.00198876,11.1623,31.3315
2015-04-14 14:00:00,0.7884,2.4435,0.00206311,11.1317,31.3877
2015-04-14 15:00:00,0.7227,2.4435,0.00226139,11.116,31.4004
2015-04-14 16:00:00,0.7154,2.4435,0.00212508,11.1421,31.3507
2015-04-14 17:00:00,0.584,2.4435,0.0020631,11.1108,31.4259
2015-04-14 18:00:00,0.5548,2.353,0.00248443,11.0467,31.4922
2015-04-14 19:00:00,0.6351,2.715,0.00250922,11.1029,31.4675
2015-04-14 20:00:00,0.5767,2.8055,0.00231095,11.0993,31.4667
2015-04-14 21:00:00,0.5256,2.353,0.00218702,11.1292,31.4652
2015-04-14 22:00:00,0.5256,2.534,0.00243487,11.1635,31.4669
2015-04-14 23:00:00,0.5694,2.353,0.00226139,11.2089,31.4346
2015-04-15 00:00:00,0.6351,2.6245,0.00217463,11.185,31.4897
2015-04-15 01:00:00,0.9344,2.353,0.00298014,11.2445,31.4601
2015-04-15 02:00:00,0.9052,2.4435,0.00212508,11.3284,31.3694
2015-04-15 03:00:00,0.9198,2.353,0.00237293,11.3148,31.3844
2015-04-15 04:00:00,0.8541,2.353,0.00200116,11.2986,31.319
2015-04-15 05:00:00,0.8395,2.4435,0.00203833,11.2583,31.3755
2015-04-15 06:00:00,0.8541,2.4435,0.00212507,11.2251,31.4196
2015-04-15 07:00:00,0.876,2.353,0.00212506,11.2146,31.4976
2015-04-15 08:00:00,0.8541,2.2625,0.0020631,11.1689,31.5383
2015-04-15 09:00:00,0.8979,2.2625,0.00222419,11.135,31.5665
2015-04-15 10:00:00,0.9052,2.2625,0.00211266,11.1287,31.5692
2015-04-15 11:00:00,0.8614,2.353,0.00214983,11.1163,31.5777
2015-04-15 12:00:00,0.9344,2.4435,0.0022242,11.1409,31.532
2015-04-15 13:00:00,0.8541,2.172,0.00217462,11.1328,31.5438
2015-04-15 14:00:00,0.8541,2.4435,0.00214984,11.1212,31.5681
2015-04-15 15:00:00,0.7008,2.2625,0.00219941,11.1437,31.5531
2015-04-15 16:00:00,0.6789,2.715,0.00202591,11.1613,31.6229
2015-04-15 17:00:00,0.6132,2.6245,0.0020507,11.1999,31.5916
2015-04-15 18:00:00,0.5256,2.353,0.00214984,11.2166,31.6165
2015-04-15 19:00:00,0.511,2.0815,0.00516119,11.2553,31.576
2015-04-15 20:00:00,0.5329,2.353,0.00198876,11.249,31.4321
2015-04-15 21:00:00,0.4964,2.4435,0.0020755,11.3163,31.4688
2015-04-15 22:00:00,0.4818,2.172,0.00222421,11.2756,31.4814
2015-04-15 23:00:00,0.5402,2.534,0.00217463,11.2104,31.5719
2015-04-16 00:00:00,0.6497,2.2625,0.00201352,11.2448,31.6338
2015-04-16 01:00:00,0.7373,2.4435,0.00208787,11.2623,31.6493
2015-04-16 02:00:00,0.8103,2.2625,0.00216222,11.2373,31.661
2015-04-16 03:00:00,0.7081,2.353,0.00207554,11.9801,31.4456
2015-04-16 04:00:00,0.7446,2.353,0.00184007,11.8094,31.4493
2015-04-16 05:00:00,0.7665,2.4435,0.00198877,11.6125,31.4375
2015-04-16 06:00:00,0.8176,2.6245,0.00203833,11.443,31.5108
2015-04-16 07:00:00,0.8468,2.353,0.00201353,11.3395,31.5843
2015-04-16 08:00:00,0.8906,2.4435,0.00203832,11.4113,31.5893
2015-04-16 09:00:00,0.9198,2.4435,0.00207548,11.2925,31.6443
2015-04-16 10:00:00,0.949,2.353,0.00258356,11.226,31.7024
2015-04-16 11:00:00,0.8614,2.353,0.00231093,11.2584,31.7361
2015-04-16 12:00:00,0.9198,2.353,0.00237289,11.1486,31.6819
2015-04-16 13:00:00,0.9271,2.353,0.00243485,11.1115,31.6522
2015-04-16 14:00:00,0.9855,2.4435,0.00208788,11.2126,31.56
2015-04-16 15:00:00,1.0147,2.4435,0.0023729,11.1922,31.5643
2015-04-16 16:00:00,0.657,2.353,0.00233573,11.2678,31.5785
2015-04-16 17:00:00,0.5986,2.172,0.00255879,11.2721,31.6226
2015-04-16 18:00:00,0.7081,2.172,0.00647477,11.2341,31.6756
2015-04-16 19:00:00,0.5621,2.0815,0.00238528,11.1702,31.6737
2015-04-16 20:00:00,0.511,1.991,0.00201352,11.3134,31.6729
2015-04-16 21:00:00,0.4964,2.2625,0.00214983,11.4283,31.7249
2015-04-16 22:00:00,0.5037,2.2625,0.00221179,11.2736,31.7103
2015-04-16 23:00:00,0.4599,2.4435,0.00258355,11.1852,31.7512
2015-04-17 00:00:00,0.5548,2.2625,0.00214983,11.1667,31.6826
2015-04-17 01:00:00,0.6935,2.4435,0.00243488,11.2517,31.4471
2015-04-17 02:00:00,0.8176,2.4435,0.00249686,11.3023,31.3303
2015-04-17 03:00:00,0.803,2.4435,0.00264558,11.3475,31.2682
2015-04-17 04:00:00,0.876,2.353,0.00250925,11.3145,31.3145
2015-04-17 05:00:00,0.876,2.353,0.00217465,11.3069,31.4303
2015-04-17 06:00:00,0.8249,2.534,0.00264557,11.3057,31.3252
2015-04-17 07:00:00,1.6206,3.1675,0.00911481,12.0359,27.8145
2015-04-17 08:00:00,0.8395,2.6245,0.00193917,11.1098,31.5434
2015-04-17 09:00:00,0.7519,2.534,0.00217462,11.1229,31.5729
2015-04-17 10:00:00,0.6862,2.353,0.00211266,11.1412,31.5345
2015-04-17 11:00:00,0.7008,2.4435,0.00228616,11.1483,31.5217
2015-04-17 12:00:00,0.584,2.534,0.00227379,11.2682,31.3658
2015-04-17 13:00:00,0.6643,2.4435,0.00263316,11.251,31.3929
2015-04-17 14:00:00,0.73,2.353,0.0053595,11.2674,31.3089
2015-04-17 15:00:00,0.7957,2.534,0.0036122,11.3319,31.0568
2015-04-17 16:00:00,1.022,2.534,0.00527282,11.443,30.7524
2015-04-17 17:00:00,0.7081,2.6245,0.00322802,11.2507,31.2258
2015-04-17 18:00:00,1.1899,2.9865,0.00925086,11.5631,30.0022
2015-04-17 19:00:00,2.0805,3.7105,0.0133531,11.9918,26.7173
2015-04-17 20:00:00,1.6498,3.3485,0.0138858,11.8171,27.9957
2015-04-17 21:00:00,1.1315,2.8055,0.00762745,11.5547,30.0876
2015-04-17 22:00:00,1.7885,3.62,0.012498,12.132,27.0954
2015-04-17 23:00:00,0.9125,2.6245,0.00314128,11.5012,31.2554
2015-04-18 00:00:00,1.022,2.2625,0.00487636,11.6164,29.9785
2015-04-18 01:00:00,1.606,3.439,0.0212344,12.017,29.1712
2015-04-18 02:00:00,1.5768,3.5295,0.0220647,12.0921,29.0605
2015-04-18 03:00:00,1.4819,3.5295,0.0201935,12.1347,28.3865
2015-04-18 04:00:00,1.4089,3.7105,0.0173804,12.0282,28.6387
2015-04-18 05:00:00,1.4162,3.5295,0.0173185,11.989,28.5708
2015-04-18 06:00:00,1.4162,3.3485,0.0164882,11.9937,28.2659
2015-04-18 07:00:00,1.4089,3.62,0.0160421,11.9805,28.1495
2015-04-18 08:00:00,1.4235,3.801,0.0156456,11.9655,28.0634
2015-04-18 09:00:00,1.3943,3.62,0.0168476,11.9541,27.9415
2015-04-18 10:00:00,1.4965,3.7105,0.0176779,11.9434,27.8022
2015-04-18 11:00:00,1.4454,3.7105,0.01572,11.9222,27.6672
2015-04-18 12:00:00,1.4527,3.801,0.0136381,11.9184,27.5279
2015-04-18 13:00:00,1.4381,3.5295,0.0163272,11.9398,27.9983
2015-04-18 14:00:00,1.4673,3.7105,0.0135265,11.9228,27.4725
2015-04-18 15:00:00,1.533,3.801,0.0140594,11.9223,27.4092
2015-04-18 16:00:00,1.387,3.801,0.0130185,11.9182,27.3241
2015-04-18 17:00:00,1.3432,3.62,0.0140966,11.9421,27.3531
2015-04-18 18:00:00,1.2702,3.3485,0.0147534,11.9928,27.321
2015-04-18 19:00:00,1.1461,3.7105,0.0132787,12.0146,27.3148
2015-04-18 20:00:00,1.1461,3.7105,0.0143816,11.9598,27.7605
2015-04-18 21:00:00,1.168,3.439,0.0108621,11.919,28.1644
2015-04-18 22:00:00,1.1534,3.62,0.0122501,12.0444,27.8777
2015-04-18 23:00:00,1.1753,3.1675,0.011841,11.8779,28.7811
2015-04-19 00:00:00,1.0512,3.3485,0.00942452,11.9354,28.6871
2015-04-19 01:00:00,1.0439,3.3485,0.00988301,11.8587,28.8965
2015-04-19 02:00:00,1.0877,3.077,0.00894111,11.647,29.4867
2015-04-19 03:00:00,0.8906,3.077,0.00928814,11.7674,29.1376
2015-04-19 04:00:00,0.9198,3.258,0.00787546,11.8764,28.7864
2015-04-19 05:00:00,0.9052,3.258,0.00752849,11.9537,28.6877
2015-04-19 06:00:00,0.8833,3.5295,0.00754089,11.9157,28.5535
2015-04-19 07:00:00,0.8979,3.258,0.00745416,11.9535,28.4633
2015-04-19 08:00:00,0.876,3.1675,0.00723111,12.0397,28.3873
2015-04-19 09:00:00,0.9563,3.1675,0.00807379,12.0976,28.4215
2015-04-19 10:00:00,1.0074,3.1675,0.00733023,12.1171,28.5401
2015-04-19 11:00:00,1.168,3.1675,0.00967234,11.9619,28.9682
2015-04-19 12:00:00,1.2191,2.9865,0.00843302,11.6589,29.5496
2015-04-19 13:00:00,1.022,3.258,0.00766473,11.7166,29.2453
2015-04-19 14:00:00,1.0366,2.9865,0.0086437,11.5224,29.4441
2015-04-19 15:00:00,1.022,3.439,0.00833387,11.5919,29.6308
2015-04-19 16:00:00,1.1023,3.077,0.00850736,11.6069,29.6513
2015-04-19 17:00:00,0.9636,3.077,0.00855693,11.5972,29.6207
2015-04-19 18:00:00,0.9125,3.1675,0.00855694,11.4953,29.4898
2015-04-19 19:00:00,0.949,3.258,0.00790013,11.5451,29.6178
2015-04-19 20:00:00,0.7884,3.3485,0.00757794,11.537,29.5244
2015-04-19 21:00:00,0.7008,3.3485,0.00627673,11.4968,29.627
2015-04-19 22:00:00,0.6862,3.439,0.00631393,11.5942,29.4772
2015-04-19 23:00:00,0.7811,3.439,0.00669811,11.6332,29.3676
2015-04-20 00:00:00,0.8176,3.258,0.00643779,11.3159,29.9051
2015-04-20 01:00:00,0.9198,3.1675,0.00455411,11.1171,30.1932
2015-04-20 02:00:00,1.0366,3.3485,0.00392211,11.2102,30.1542
2015-04-20 03:00:00,1.7155,3.3485,0.0079745,11.5603,29.5167
2015-04-20 04:00:00,1.6863,3.5295,0.00917655,11.5584,29.5772
2015-04-20 05:00:00,1.4089,3.258,0.00796212,11.5536,29.4359
2015-04-20 06:00:00,1.168,3.439,0.00856936,11.5493,29.3211
2015-04-20 07:00:00,1.0585,3.3485,0.00552083,11.5152,29.2959
