date,Inshore Pacific,Offshore Pacific,Inshore Atlantic,Offshore Atlantic
2015-06-11 11:00:00,2.8193,15.4833,1.0043,0.2783
2015-06-11 12:00:00,1.8392,14.4905,0.9438,0.2299
2015-06-11 13:00:00,2.7346,13.8408,0.9075,0.1694
2015-06-11 14:00:00,3.4485,17.9361,0.8833,0.2057
2015-06-11 15:00:00,3.1823,18.8486,0.8591,0.1089
2015-06-11 16:00:00,3.4485,19.1333,0.8228,0.2299
2015-06-11 17:00:00,3.4727,16.498,0.847,0.363
2015-06-11 18:00:00,3.7026,20.0093,0.8349,0.1694
2015-06-11 19:00:00,3.6663,22.046,0.8107,0.1452
2015-06-11 20:00:00,3.1339,21.754,0.8228,0.0484
2015-06-11 21:00:00,2.8314,21.4839,0.9559,0.1694
2015-06-11 22:00:00,2.7467,20.1188,0.9801,0.242
2015-06-11 23:00:00,2.8556,23.7031,1.0285,0.242
2015-06-12 00:00:00,NaN,21.827,1.0043,0.242
2015-06-12 01:00:00,2.9524,22.6811,NaN,0.242
2015-06-12 02:00:00,3.0008,20.3013,NaN,0.242
2015-06-12 03:00:00,2.4684,23.068,NaN,0.2299
2015-06-12 04:00:00,2.6378,20.3086,NaN,0.2178
2015-06-12 05:00:00,NaN,20.4838,NaN,0.2299
2015-06-12 06:00:00,2.4321,18.7245,NaN,0.2178
2015-06-12 07:00:00,2.5047,19.2355,NaN,0.1815
2015-06-12 08:00:00,1.6698,20.0385,NaN,0.2299
2015-06-12 09:00:00,1.8755,20.075,NaN,0.2299
2015-06-12 10:00:00,1.7666,16.79,NaN,0.2783
2015-06-12 11:00:00,1.8271,20.6517,NaN,0.242
2015-06-12 12:00:00,1.8997,23.6301,NaN,0.2299
2015-06-12 13:00:00,1.8029,23.4622,NaN,0.2541
2015-06-12 14:00:00,1.5972,22.1336,NaN,0.1573
2015-06-12 15:00:00,1.9118,23.8126,NaN,0.121
2015-06-12 16:00:00,2.0691,21.5861,NaN,0.1936
2015-06-12 17:00:00,2.0086,23.1994,NaN,0.2541
2015-06-12 18:00:00,1.8997,22.2796,NaN,0.1815
2015-06-12 19:00:00,2.2748,21.9292,NaN,0.0484
2015-06-12 20:00:00,1.8271,21.8343,NaN,0.121
2015-06-12 21:00:00,1.6819,24.1484,NaN,0.1452
2015-06-12 22:00:00,1.6577,23.8345,NaN,0.1936
2015-06-12 23:00:00,1.8392,25.2361,NaN,0.1936
2015-06-13 00:00:00,1.9118,24.9806,0.9075,0.1815
2015-06-13 01:00:00,2.0812,26.3603,0.9559,0.1815
2015-06-13 02:00:00,2.2385,26.5939,0.9075,0.2178
2015-06-13 03:00:00,2.1538,27.3166,0.9196,0.2057
2015-06-13 04:00:00,1.9844,24.3528,0.8954,0.1936
2015-06-13 05:00:00,1.9481,21.9803,0.9075,0.1815
2015-06-13 06:00:00,1.815,19.5275,0.8833,0.1936
2015-06-13 07:00:00,1.8997,21.9511,0.8591,0.1815
2015-06-13 08:00:00,1.7545,25.2069,0.8712,0.1936
2015-06-13 09:00:00,NaN,24.09,0.9075,0.1573
2015-06-13 10:00:00,1.9481,23.1775,0.9438,0.2057
2015-06-13 11:00:00,1.9481,23.0096,0.9075,0.1452
2015-06-13 12:00:00,1.8271,25.3602,0.8954,0.1694
2015-06-13 13:00:00,1.9965,20.0093,0.9196,0.1452
2015-06-13 14:00:00,1.815,21.7175,0.8349,1.4278
2015-06-13 15:00:00,1.9723,21.2211,0.7744,0.6655
2015-06-13 16:00:00,2.0086,23.1337,0.7744,-0.2299
2015-06-13 17:00:00,2.1296,22.1044,0.7744,-0.2178
2015-06-13 18:00:00,NaN,23.1921,0.7865,0.2541
2015-06-13 19:00:00,2.1538,22.3818,0.726,0.1694
2015-06-13 20:00:00,2.1417,24.3455,0.7623,0.1452
2015-06-13 21:00:00,2.1175,23.506,0.7865,0.1936
2015-06-13 22:00:00,2.4079,24.0608,0.8107,0.1331
2015-06-13 23:00:00,2.6983,25.2945,0.8591,0.2299
2015-06-14 00:00:00,NaN,24.3455,0.8591,0.1936
2015-06-14 01:00:00,2.8193,19.3888,0.9438,0.1331
2015-06-14 02:00:00,2.8193,15.6585,0.9196,0.1815
2015-06-14 03:00:00,2.4684,13.067,0.968,0.1815
2015-06-14 04:00:00,NaN,20.6736,0.968,0.1815
2015-06-14 05:00:00,2.3958,19.2793,0.9438,0.1573
2015-06-14 06:00:00,2.299,18.1405,0.7986,0.121
2015-06-14 07:00:00,2.2385,18.6953,0.7744,0.1573
2015-06-14 08:00:00,2.2869,18.6077,0.7865,0.1089
2015-06-14 09:00:00,2.3474,21.0386,0.7986,0.1694
2015-06-14 10:00:00,2.0812,18.9289,0.7986,0.0847
2015-06-14 11:00:00,2.0812,19.3523,0.8349,0.1815
2015-06-14 12:00:00,2.057,20.8342,0.8954,1.1253
2015-06-14 13:00:00,2.0691,21.024,0.7744,0.726
2015-06-14 14:00:00,2.1659,21.8051,0.7744,0.0726
2015-06-14 15:00:00,2.3353,18.98,0.726,-0.0242
2015-06-14 16:00:00,2.4321,15.768,0.7381,0.0484
2015-06-14 17:00:00,2.6257,16.0965,0.7381,-0.2299
2015-06-14 18:00:00,3.0008,16.1549,0.7139,-0.5445
2015-06-14 19:00:00,2.7709,15.7169,0.7139,-0.0242
2015-06-14 20:00:00,2.5652,19.1552,0.726,0.121
2015-06-14 21:00:00,2.0812,17.7463,0.9559,0.2057
2015-06-14 22:00:00,1.936,17.4762,0.9559,0.2541
2015-06-14 23:00:00,2.6741,13.5707,1.0648,0.2299
2015-06-15 00:00:00,2.5289,10.8113,0.968,0.2057
2015-06-15 01:00:00,2.6378,NaN,0.9801,0.5324
2015-06-15 02:00:00,2.057,NaN,0.9438,0.1815
2015-06-15 03:00:00,2.2506,NaN,0.9438,0.1452
2015-06-15 04:00:00,2.3111,NaN,0.9317,0.1331
2015-06-15 05:00:00,2.3353,NaN,1.0043,0.0968
2015-06-15 06:00:00,2.42,NaN,1.1858,0.1573
2015-06-15 07:00:00,2.4926,NaN,1.0769,0.121
2015-06-15 08:00:00,2.6741,NaN,0.968,0.121
2015-06-15 09:00:00,2.7709,NaN,0.9317,0.1936
2015-06-15 10:00:00,2.6862,NaN,0.8228,0.4235
2015-06-15 11:00:00,2.6983,NaN,0.8228,0.5203
2015-06-15 12:00:00,2.7225,NaN,0.7865,0.484
2015-06-15 13:00:00,2.4926,NaN,0.847,0.5445
2015-06-15 14:00:00,2.3232,NaN,1.1495,0.5929
2015-06-15 15:00:00,2.5773,NaN,1.1374,0.5808
2015-06-15 16:00:00,2.2385,NaN,1.1858,0.5808
2015-06-15 17:00:00,2.3111,NaN,1.21,0.5324
2015-06-15 18:00:00,2.6499,NaN,1.2705,0.605
2015-06-15 19:00:00,2.7467,NaN,1.3189,0.6171
2015-06-15 20:00:00,2.6257,NaN,1.4036,0.605
2015-06-15 21:00:00,2.299,NaN,1.5004,0.6171
2015-06-15 22:00:00,2.2869,NaN,1.4883,0.5687
2015-06-15 23:00:00,2.4563,NaN,1.4883,0.4961
2015-06-16 00:00:00,2.6136,16.498,1.452,0.4114
2015-06-16 01:00:00,2.7225,15.8118,1.4399,0.3267
2015-06-16 02:00:00,3.0008,16.6659,1.3915,0.4235
2015-06-16 03:00:00,3.509,16.0381,1.5609,0.4598
2015-06-16 04:00:00,3.0008,13.8481,1.3673,0.484
2015-06-16 05:00:00,3.3396,16.1622,1.3915,0.4719
2015-06-16 06:00:00,3.5332,18.6661,1.21,0.4961
2015-06-16 07:00:00,3.751,19.0968,1.0043,0.5566
2015-06-16 08:00:00,3.5937,18.1332,1.0648,0.5324
2015-06-16 09:00:00,4.1503,19.7684,1.2221,0.5566
2015-06-16 10:00:00,2.9403,17.8339,1.21,0.5687
2015-06-16 11:00:00,2.3232,17.447,1.2463,0.605
2015-06-16 12:00:00,2.1538,17.4543,1.2705,0.5687
2015-06-16 13:00:00,2.3353,19.6516,1.1979,0.5082
2015-06-16 14:00:00,2.2022,20.4108,1.0164,0.3751
2015-06-16 15:00:00,2.42,20.7466,0.9801,0.4477
2015-06-16 16:00:00,2.42,19.7465,1.0043,0.3146
2015-06-16 17:00:00,2.3474,19.2136,0.9438,0.2299
2015-06-16 18:00:00,2.3958,21.6956,0.9317,0.363
2015-06-16 19:00:00,2.4079,24.0243,0.9801,0.3267
2015-06-16 20:00:00,2.178,22.2212,0.9559,0.4356
2015-06-16 21:00:00,2.4805,19.5786,1.1374,0.4598
2015-06-16 22:00:00,2.2627,23.8929,1.1253,0.5445
2015-06-16 23:00:00,2.7951,19.7757,1.1616,0.6655
2015-06-17 00:00:00,3.751,20.3378,1.2463,0.6534
2015-06-17 01:00:00,4.1382,16.4104,1.3552,0.5687
2015-06-17 02:00:00,4.7674,20.659,1.331,0.5566
2015-06-17 03:00:00,3.8841,26.4917,1.21,0.4477
2015-06-17 04:00:00,5.0215,19.7538,1.1737,0.3751
2015-06-17 05:00:00,3.6663,16.6221,1.21,0.5324
2015-06-17 06:00:00,NaN,17.8631,1.21,0.5324
2015-06-17 07:00:00,3.6905,17.739,1.2826,0.7381
2015-06-17 08:00:00,3.7268,19.2355,1.2826,0.7139
2015-06-17 09:00:00,3.4848,16.0819,1.1495,0.5808
2015-06-17 10:00:00,3.1581,15.7534,1.1495,0.5929
2015-06-17 11:00:00,3.0129,16.6951,1.0285,0.5445
2015-06-17 12:00:00,2.662,17.0966,0.9922,0.3509
2015-06-17 13:00:00,NaN,18.3522,0.8591,0.2662
2015-06-17 14:00:00,2.8556,17.082,0.7986,-0.0242
2015-06-17 15:00:00,2.662,18.1843,0.7623,0.5324
2015-06-17 16:00:00,3.2428,15.7534,0.7502,0.2299
2015-06-17 17:00:00,3.4001,21.1992,0.7502,-0.0363
2015-06-17 18:00:00,3.4848,19.491,0.7986,0.0968
2015-06-17 19:00:00,3.509,15.7023,0.7986,0.0847
2015-06-17 20:00:00,3.025,10.8697,0.7623,0.121
2015-06-17 21:00:00,2.8919,17.6368,0.7986,0.0968
2015-06-17 22:00:00,3.3517,14.6438,0.8954,0.1815
2015-06-17 23:00:00,3.146,10.0813,0.8833,0.1694
2015-06-18 00:00:00,4.6706,10.0083,0.8228,0.1694
2015-06-18 01:00:00,4.1745,13.3152,0.8107,0.1815
2015-06-18 02:00:00,5.3119,9.4535,0.8228,0.1573
2015-06-18 03:00:00,4.4407,9.855,0.8107,0.1452
2015-06-18 04:00:00,4.4891,8.541,0.8228,0.1452
2015-06-18 05:00:00,4.1019,9.2126,0.7986,0.1815
2015-06-18 06:00:00,4.4649,10.4463,0.8228,0.1815
2015-06-18 07:00:00,4.961,10.4974,0.8349,0.2662
2015-06-18 08:00:00,4.5133,10.5777,0.8228,0.2057
2015-06-18 09:00:00,5.1062,10.2419,0.7986,0.1573
2015-06-18 10:00:00,4.1745,10.1616,0.7986,0.1815
2015-06-18 11:00:00,4.1503,9.1469,0.7502,0.1089
2015-06-18 12:00:00,4.0898,10.512,0.7986,0.1573
2015-06-18 13:00:00,3.3759,10.0886,0.8107,0.1573
2015-06-18 14:00:00,3.7994,11.2931,0.8107,0.1815
2015-06-18 15:00:00,3.388,9.1615,0.8349,0.1694
2015-06-18 16:00:00,3.9688,9.6141,0.7986,0
2015-06-18 17:00:00,3.4848,9.8769,0.8107,-0.484
2015-06-18 18:00:00,4.477,10.9646,0.7139,0.1452
2015-06-18 19:00:00,4.6464,10.3952,0.726,-0.121
2015-06-18 20:00:00,5.3482,10.001,0.7502,0.1452
2015-06-18 21:00:00,4.9368,8.6943,0.7381,0.1815
2015-06-18 22:00:00,3.7994,9.3294,0.7744,0.1936
2015-06-18 23:00:00,6.7155,8.9936,0.7744,0.2057
2015-06-19 00:00:00,6.2073,8.1103,0.7623,0.1936
2015-06-19 01:00:00,5.203,7.4679,0.7986,0.1936
2015-06-19 02:00:00,7.7319,8.2198,0.7623,0.2662
2015-06-19 03:00:00,7.8166,7.0883,0.7623,0.2178
2015-06-19 04:00:00,7.3689,9.8988,0.7623,0.1936
2015-06-19 05:00:00,6.1831,6.5189,0.7502,0.1936
2015-06-19 06:00:00,5.4692,9.7747,0.7623,0.1815
2015-06-19 07:00:00,8.9661,6.5554,0.7623,0.1573
2015-06-19 08:00:00,5.3724,7.446,0.7502,0.1936
2015-06-19 09:00:00,4.9852,6.7817,0.7623,0.1936
2015-06-19 10:00:00,2.8314,6.7233,0.7986,0.1936
2015-06-19 11:00:00,3.8962,6.3875,0.7986,0.1694
2015-06-19 12:00:00,7.8892,7.8037,0.8228,0.1573
2015-06-19 13:00:00,8.9782,6.5919,0.8107,0.1452
2015-06-19 14:00:00,8.8209,5.7524,0.8107,0.1573
2015-06-19 15:00:00,9.2807,5.9714,0.7865,0.0847
2015-06-19 16:00:00,9.5227,8.2344,0.7865,0.0605
2015-06-19 17:00:00,7.986,5.5407,0.7744,0.1089
2015-06-19 18:00:00,8.5305,4.672,0.8228,0.0484
2015-06-19 19:00:00,3.9688,5.767,0.7623,0.121
2015-06-19 20:00:00,7.0059,4.2267,0.8107,0.1331
2015-06-19 21:00:00,10.7085,3.3434,0.7744,0.1573
2015-06-19 22:00:00,5.1425,4.0807,0.8712,0.1694
2015-06-19 23:00:00,8.1191,4.7085,0.9317,0.1936
2015-06-20 00:00:00,14.4353,5.2195,0.9075,0.2057
2015-06-20 01:00:00,17.4482,17.9288,0.8954,0.2057
2015-06-20 02:00:00,16.6375,11.3953,0.8954,0.1573
2015-06-20 03:00:00,9.9462,8.0665,0.9196,0.121
2015-06-20 04:00:00,8.4095,10.1032,0.8833,0.1331
2015-06-20 05:00:00,4.8521,10.6726,0.9317,0.1452
2015-06-20 06:00:00,NaN,9.3659,0.8954,0.1936
2015-06-20 07:00:00,5.808,7.7964,0.9075,0.1573
2015-06-20 08:00:00,12.4509,9.3732,0.9196,0.1452
2015-06-20 09:00:00,9.5832,9.3002,0.8954,0.1089
2015-06-20 10:00:00,18.9123,6.4532,0.9559,0.1452
2015-06-20 11:00:00,18.3194,6.3072,0.9438,0.1089
2015-06-20 12:00:00,18.4404,7.4387,0.8954,0.0968
2015-06-20 13:00:00,17.8959,7.081,0.847,0.1089
2015-06-20 14:00:00,17.4845,7.081,0.7986,0.0726
2015-06-20 15:00:00,17.2667,10.6361,0.8228,0.8349
2015-06-20 16:00:00,16.6133,11.5705,0.8349,3.2065
2015-06-20 17:00:00,16.1172,7.957,0.7986,-0.3146
2015-06-20 18:00:00,17.8233,4.5333,0.8349,0.4477
2015-06-20 19:00:00,15.4396,4.3216,0.8833,1.5972
2015-06-20 20:00:00,15.2218,7.4387,0.9559,0.1452
2015-06-20 21:00:00,12.6929,3.6792,1.0043,0.0968
2015-06-20 22:00:00,15.609,4.7523,1.0164,0.1694
2015-06-20 23:00:00,23.1957,5.183,1.21,0.1573
2015-06-21 00:00:00,17.3756,5.7305,1.1979,0.1331
2015-06-21 01:00:00,NaN,10.2346,NaN,0.1452
2015-06-21 02:00:00,12.8744,15.1475,NaN,0.121
2015-06-21 03:00:00,15.0403,8.2344,NaN,0.1452
2015-06-21 04:00:00,20.2796,9.1323,NaN,0.1089
2015-06-21 05:00:00,19.5294,11.2493,NaN,0.121
2015-06-21 06:00:00,17.2304,7.811,NaN,0.1452
2015-06-21 07:00:00,19.3721,7.7964,NaN,0.121
2015-06-21 08:00:00,17.3877,7.1102,NaN,0.1331
2015-06-21 09:00:00,12.5598,7.5774,NaN,0.1573
2015-06-21 10:00:00,17.9201,8.1833,NaN,0.1452
2015-06-21 11:00:00,17.303,7.1905,NaN,0.1573
2015-06-21 12:00:00,15.5848,5.9933,NaN,0.2057
2015-06-21 13:00:00,13.5883,8.4899,NaN,0.1573
2015-06-21 14:00:00,11.4224,8.1833,NaN,0.1573
2015-06-21 15:00:00,10.6238,8.2417,NaN,0.2178
2015-06-21 16:00:00,17.0489,8.8914,NaN,0.2178
2015-06-21 17:00:00,10.8537,9.271,NaN,0.1815
2015-06-21 18:00:00,10.5028,11.4026,NaN,0.2178
2015-06-21 19:00:00,11.9911,9.5995,NaN,0.2299
2015-06-21 20:00:00,10.2608,9.636,NaN,0.2904
2015-06-21 21:00:00,10.4302,10.3733,NaN,0.2662
2015-06-21 22:00:00,14.7257,9.8842,NaN,0.3509
2015-06-21 23:00:00,18.9849,5.7816,NaN,0.2541
2015-06-22 00:00:00,11.7491,8.0446,1.1858,0.3388
2015-06-22 01:00:00,12.8623,8.2636,1.1495,0.2783
2015-06-22 02:00:00,10.5028,10.0959,1.1495,0.2783
2015-06-22 03:00:00,13.0922,6.7014,1.0527,0.2783
2015-06-22 04:00:00,9.559,7.3365,1.0527,0.2783
2015-06-22 05:00:00,7.1632,5.8619,1.0164,0.2662
2015-06-22 06:00:00,7.5383,9.0958,1.0527,0.2662
2015-06-22 07:00:00,12.8381,9.636,1.0648,0.2541
2015-06-22 08:00:00,18.7308,10.8697,1.1374,0.2541
2015-06-22 09:00:00,17.061,5.7816,1.089,0.2783
2015-06-22 10:00:00,19.4084,5.1027,1.1858,0.3025
2015-06-22 11:00:00,18.5977,6.0298,1.21,0.3025
2015-06-22 12:00:00,15.6695,8.833,1.0285,0.2057
2015-06-22 13:00:00,10.3576,5.4239,0.9317,0.1936
2015-06-22 14:00:00,7.502,5.9276,0.8833,0.2178
2015-06-22 15:00:00,5.5539,7.3365,0.8954,0.2057
2015-06-22 16:00:00,6.4251,9.3075,0.8712,0.1815
2015-06-22 17:00:00,6.8728,10.8478,0.8712,0.1331
2015-06-22 18:00:00,10.5633,11.6727,0.8833,-0.2662
2015-06-22 19:00:00,9.7647,7.4095,0.8833,-0.1573
2015-06-22 20:00:00,20.3764,7.8256,0.8833,0.1936
2015-06-22 21:00:00,21.6711,5.9495,0.8954,0.1452
2015-06-22 22:00:00,25.4342,2.8032,0.9922,0.363
2015-06-22 23:00:00,24.0669,6.3364,1.0769,0.2783
2015-06-23 00:00:00,9.9704,6.9423,1.0406,0.2541
2015-06-23 01:00:00,12.4872,5.3509,1.0527,0.2662
2015-06-23 02:00:00,16.9158,6.5043,1.0769,0.2783
2015-06-23 03:00:00,14.8709,6.9934,1.0406,0.242
2015-06-23 04:00:00,10.89,7.4679,1.0527,0.2783
2015-06-23 05:00:00,19.481,7.4387,1.0043,0.2299
2015-06-23 06:00:00,20.1586,8.9863,1.0164,0.242
2015-06-23 07:00:00,17.7144,7.0007,1.0285,0.2178
2015-06-23 08:00:00,18.1863,6.0298,1.0043,0.2299
2015-06-23 09:00:00,20.1102,4.3654,1.0648,0.2541
2015-06-23 10:00:00,20.9209,3.9858,1.0769,0.242
2015-06-23 11:00:00,15.1129,5.5699,1.0527,0.2541
2015-06-23 12:00:00,12.6203,4.6793,0.8954,0.2662
2015-06-23 13:00:00,5.0578,5.5261,0.8833,0.1452
2015-06-23 14:00:00,7.2721,6.6357,0.8349,0.0968
2015-06-23 15:00:00,13.5036,8.1906,0.8712,-0.4477
2015-06-23 16:00:00,14.6894,5.7889,0.847,0.0121
2015-06-23 17:00:00,13.7577,8.5118,0.8349,0.1694
2015-06-23 18:00:00,15.3065,7.446,0.8349,0.0726
2015-06-23 19:00:00,23.4861,6.789,0.8591,-0.0121
2015-06-23 20:00:00,28.4592,7.5628,0.9438,0.605
2015-06-23 21:00:00,32.8636,5.5115,0.9075,0.2299
2015-06-23 22:00:00,18.8155,5.5042,1.0043,0.3146
2015-06-23 23:00:00,8.8451,3.9931,0.9922,0.2904
2015-06-24 00:00:00,4.7674,4.6063,0.9922,0.2783
2015-06-24 01:00:00,12.342,7.665,0.9922,0.2299
2015-06-24 02:00:00,21.1145,6.6284,0.9801,0.2178
2015-06-24 03:00:00,14.762,4.9786,0.9559,0.2178
2015-06-24 04:00:00,12.3904,3.1974,0.9559,0.242
2015-06-24 05:00:00,10.4302,4.8545,0.9317,0.2178
2015-06-24 06:00:00,13.5278,6.3437,0.9438,0.2541
2015-06-24 07:00:00,18.2831,8.1687,0.9317,0.2299
2015-06-24 08:00:00,15.0161,7.9278,0.9317,0.2541
2015-06-24 09:00:00,23.1715,6.9569,0.9317,0.2057
2015-06-24 10:00:00,29.9112,4.9932,0.8712,0.2541
2015-06-24 11:00:00,12.463,5.5991,0.9559,0.242
2015-06-24 12:00:00,4.1019,5.3363,0.8591,0.242
2015-06-24 13:00:00,5.9532,4.2486,0.8228,0.2057
2015-06-24 14:00:00,6.5219,4.7596,0.8349,0.1452
2015-06-24 15:00:00,7.865,6.3218,0.7623,-0.1936
2015-06-24 16:00:00,12.2452,4.8764,0.8591,0.1452
2015-06-24 17:00:00,14.3627,5.4166,0.8107,0.0847
2015-06-24 18:00:00,17.3635,5.3071,0.8228,-0.0363
2015-06-24 19:00:00,18.4525,5.2195,0.8591,0.2178
2015-06-24 20:00:00,29.3788,4.7815,0.847,0.1331
2015-06-24 21:00:00,26.1844,3.0222,0.8712,0.2299
2015-06-24 22:00:00,7.2116,2.9784,0.9196,0.242
2015-06-24 23:00:00,5.2877,2.9127,0.9438,0.242
2015-06-25 00:00:00,5.1062,3.2047,0.9438,0.2783
2015-06-25 01:00:00,7.1632,3.4456,0.9317,0.242
2015-06-25 02:00:00,7.9618,4.1975,0.9438,0.2299
2015-06-25 03:00:00,8.5063,3.6135,0.9559,0.1815
2015-06-25 04:00:00,9.7889,4.5625,0.9196,0.1936
2015-06-25 05:00:00,14.278,3.358,NaN,0.1694
2015-06-25 06:00:00,11.7128,4.0077,NaN,0.2299
2015-06-25 07:00:00,14.3627,3.5989,NaN,0.2057
2015-06-25 08:00:00,19.5536,3.2996,NaN,0.242
2015-06-25 09:00:00,19.3237,3.5478,NaN,0.2299
2015-06-25 10:00:00,12.9712,3.0076,NaN,0.2662
2015-06-25 11:00:00,4.235,2.8178,NaN,0.1936
2015-06-25 12:00:00,4.9126,2.2776,NaN,0.1573
2015-06-25 13:00:00,7.2842,2.9565,NaN,0.1452
2015-06-25 14:00:00,10.2487,2.7229,NaN,0.1089
2015-06-25 15:00:00,12.4025,3.2923,NaN,0.5929
2015-06-25 16:00:00,11.5071,2.8981,NaN,0.1331
2015-06-25 17:00:00,13.0922,2.8251,NaN,0.121
2015-06-25 18:00:00,11.1562,2.0148,NaN,0.0968
2015-06-25 19:00:00,10.7448,2.117,NaN,0.1452
2015-06-25 20:00:00,6.8123,2.0805,NaN,0.1573
2015-06-25 21:00:00,2.3474,2.0513,NaN,0.2783
2015-06-25 22:00:00,2.3716,2.1097,NaN,0.1815
2015-06-25 23:00:00,4.2592,2.3068,NaN,0.2057
2015-06-26 00:00:00,2.1659,1.9272,NaN,0.2299
2015-06-26 01:00:00,3.1097,NaN,NaN,0.2541
2015-06-26 02:00:00,4.4044,NaN,NaN,0.2541
2015-06-26 03:00:00,7.8408,NaN,NaN,0.2904
2015-06-26 04:00:00,7.6593,NaN,NaN,0.3267
2015-06-26 05:00:00,7.8771,NaN,NaN,0.1694
2015-06-26 06:00:00,7.7319,NaN,NaN,0.1573
2015-06-26 07:00:00,7.0664,NaN,NaN,0.1815
2015-06-26 08:00:00,7.6956,NaN,NaN,0.1573
2015-06-26 09:00:00,7.6593,NaN,NaN,0.1936
2015-06-26 10:00:00,5.8322,NaN,NaN,0.1694
2015-06-26 11:00:00,5.2877,NaN,NaN,0.1815
2015-06-26 12:00:00,5.5055,NaN,NaN,0.242
2015-06-26 13:00:00,5.1304,NaN,NaN,0.1936
2015-06-26 14:00:00,5.1304,NaN,NaN,0.2299
2015-06-26 15:00:00,6.2315,NaN,NaN,0.2299
2015-06-26 16:00:00,6.9696,NaN,NaN,0.3025
2015-06-26 17:00:00,8.2038,NaN,NaN,0.242
2015-06-26 18:00:00,11.3619,NaN,NaN,0.2299
2015-06-26 19:00:00,9.4985,NaN,NaN,0.1452
2015-06-26 20:00:00,19.6383,NaN,NaN,0.1573
2015-06-26 21:00:00,16.7948,NaN,NaN,0.242
2015-06-26 22:00:00,13.8182,NaN,NaN,0.3146
2015-06-26 23:00:00,16.2382,NaN,NaN,0.2178
2015-06-27 00:00:00,15.7663,3.3872,NaN,0.2299
2015-06-27 01:00:00,17.4724,4.0661,NaN,0.242
2015-06-27 02:00:00,16.7827,3.8836,NaN,0.2178
2015-06-27 03:00:00,17.2304,4.6866,NaN,0.1331
2015-06-27 04:00:00,NaN,4.672,NaN,0.1936
2015-06-27 05:00:00,16.3713,4.2997,NaN,0.1694
2015-06-27 06:00:00,15.2097,4.1099,NaN,0.1815
2015-06-27 07:00:00,14.5684,4.0515,NaN,0.1936
2015-06-27 08:00:00,14.3506,3.8471,NaN,0.1936
2015-06-27 09:00:00,11.5434,2.847,NaN,0.2057
2015-06-27 10:00:00,9.4501,2.8105,NaN,0.1815
2015-06-27 11:00:00,9.9341,2.8543,NaN,0.2299
2015-06-27 12:00:00,10.7085,2.9784,NaN,0.242
2015-06-27 13:00:00,9.3654,2.9492,NaN,0.1815
2015-06-27 14:00:00,11.253,2.92,NaN,-0.1331
2015-06-27 15:00:00,12.2694,2.7375,NaN,-0.1331
2015-06-27 16:00:00,9.9341,2.4893,NaN,0.484
2015-06-27 17:00:00,10.0914,2.263,NaN,0.1573
2015-06-27 18:00:00,10.527,2.5769,NaN,0.1936
2015-06-27 19:00:00,11.5676,2.2338,NaN,0.1815
2015-06-27 20:00:00,9.9825,3.3361,NaN,0.2541
2015-06-27 21:00:00,12.6203,2.5477,NaN,0.2541
2015-06-27 22:00:00,9.2565,2.117,NaN,0.2662
2015-06-27 23:00:00,10.3092,2.4528,NaN,0.2662
2015-06-28 00:00:00,9.0629,2.19,NaN,0.2541
2015-06-28 01:00:00,7.3689,2.3068,NaN,0.2783
2015-06-28 02:00:00,9.4864,2.7375,NaN,0.2057
2015-06-28 03:00:00,9.5469,3.0149,NaN,0.1936
2015-06-28 04:00:00,9.7768,3.3361,NaN,0.1331
2015-06-28 05:00:00,10.769,3.1609,NaN,0.1573
2015-06-28 06:00:00,9.8615,2.6791,NaN,0.1694
2015-06-28 07:00:00,8.2643,4.2121,NaN,0.1936
2015-06-28 08:00:00,8.2401,5.7524,NaN,0.1452
2015-06-28 09:00:00,4.5859,5.0151,NaN,0.1452
2015-06-28 10:00:00,5.8685,5.2487,NaN,0.1815
2015-06-28 11:00:00,6.7881,5.8035,NaN,0.1452
2015-06-28 12:00:00,7.2479,4.7377,NaN,0.1815
2015-06-28 13:00:00,5.4208,6.2561,NaN,0.1331
2015-06-28 14:00:00,5.7475,4.8618,NaN,0.1089
2015-06-28 15:00:00,5.8322,3.7741,NaN,0.1936
2015-06-28 16:00:00,6.5582,6.2853,NaN,0.1573
2015-06-28 17:00:00,8.8088,7.5117,NaN,0.1936
2015-06-28 18:00:00,9.8494,6.5992,NaN,0.1331
2015-06-28 19:00:00,6.0863,7.3803,NaN,0.1573
2015-06-28 20:00:00,3.3154,8.4607,NaN,1.5367
2015-06-28 21:00:00,4.4649,8.7746,NaN,0.1573
2015-06-28 22:00:00,3.5453,7.0956,NaN,-0.0363
2015-06-28 23:00:00,4.7432,7.1832,NaN,0.242
2015-06-29 00:00:00,10.9747,5.8546,NaN,0.1936
2015-06-29 01:00:00,7.6835,5.7889,NaN,0.1573
2015-06-29 02:00:00,11.6039,5.6137,NaN,0.2057
2015-06-29 03:00:00,9.6679,6.278,NaN,0.1452
2015-06-29 04:00:00,9.5711,5.7816,NaN,0.1815
2015-06-29 05:00:00,6.2799,5.475,NaN,0.2178
2015-06-29 06:00:00,8.5547,6.0955,NaN,0.1694
2015-06-29 07:00:00,8.6152,5.2998,NaN,0.1573
2015-06-29 08:00:00,10.9142,7.7672,NaN,0.1815
2015-06-29 09:00:00,10.0551,3.4967,NaN,0.1815
2015-06-29 10:00:00,7.2116,4.5625,NaN,0.1815
2015-06-29 11:00:00,8.2401,5.1319,NaN,0.2057
