time,Endurance Salinity,Endurance Air Temp,Endurance SST,Endurance Rain,Pioneer Salinity,Pioneer Air Temp,Pioneer SST,Pioneer Rain,Irminger Salinity,Irminger Air Temp,Irminger SST,Irminger Rain
2015-08-09,32.57412794,12.629504,12.341441,0.24863815,34.42021621,20.03882,23.567461,1.6673353,,,,
2015-08-10,32.63144392,13.490935,12.875594,3.1513176,34.3590353,20.208015,23.659578,1.4539995,,,,
2015-08-11,32.7406301,14.701259,12.782416,14.391174,34.46960286,23.671741,23.612322,13.706667,,,,
2015-08-12,32.8111002,14.270758,12.649479,9.683332,34.71731916,23.525103,24.058332,1.2780123,,,,
2015-08-13,32.45279348,14.790798,13.826295,0.01867485,34.72131563,23.105211,24.173212,1.3480024,,,,
2015-08-14,32.05784603,15.089817,14.912713,0.49734688,34.14586269,23.391558,23.353771,1.3060007,,,,
2015-08-15,31.9895025,15.622511,15.333932,0.33599472,34.4746163,24.086973,24.422846,1.4946575,34.85981537,6.422928,8.430741,0.10675144
2015-08-16,32.57652946,15.455528,13.957673,0.18400955,34.65952203,24.421143,24.80848,1.3126707,34.8606055,7.677399,8.351756,0.39866447
2015-08-17,32.96669704,14.062311,12.683757,0.16334343,34.31496805,24.593983,24.23489,1.4346657,34.86424651,8.210289,8.516299,0.41464615
2015-08-18,32.94172102,13.715403,11.546072,0.16935158,34.15513401,24.705898,24.01897,1.6953402,34.85684813,8.371925,8.51729,0.44931507
2015-08-19,32.63236391,13.629028,12.553625,0.1600132,34.17541965,25.068798,24.56823,1.2359982,34.85754032,8.536472,8.469434,0.5080147
2015-08-20,32.20273887,15.615648,14.535112,0.11953354,34.36952356,25.027626,25.138119,1.7840042,34.85442455,8.027343,8.47365,0.41600132
2015-08-21,32.21881665,15.224021,14.588645,0.19999313,34.29089723,24.914293,25.656624,49.2477,34.91247653,8.054923,8.595815,0.45132446
2015-08-22,32.22111839,14.562869,13.750076,0.15402222,34.11998141,24.903017,25.691278,1.9229546,34.87234897,8.176585,8.3028555,0.39933205
2015-08-23,32.3562764,14.002027,12.820114,0.105997086,34.36019683,22.772755,25.601128,1.2785854,34.88147074,8.064792,8.431616,0.45200157
2015-08-24,32.62279746,13.520367,11.53691,0.16600037,34.42560644,23.107742,25.629921,1.4973698,34.88016207,7.839037,8.392195,0.39799786
2015-08-25,32.73619793,12.656376,11.046245,0.12948799,34.24690649,25.462023,25.8989,7.6354427,34.89847548,7.9620333,8.489608,0.38799953
2015-08-26,,,,,34.25261538,24.943916,25.94415,9.540094,34.87764321,7.716525,8.4323015,0.46200752
2015-08-27,,,,,34.31308157,23.596584,25.14853,1.1752357,34.89717994,8.160112,8.396948,0.31266594
2015-08-28,,,,,34.2681167,22.900547,25.07607,1.4766655,34.90208294,8.506955,8.651732,0.39866352
2015-08-29,,,,,34.33516286,23.087917,25.20752,1.5193481,34.89311368,7.5384507,8.543168,0.46000195
2015-08-30,,,,,34.44389612,24.287878,25.263332,1.4065018,34.87611225,8.053405,8.463897,1.9666548
2015-08-31,,,,,34.30726323,25.085602,24.882671,0.86211395,34.87193856,7.626155,8.482655,0.7646599
2015-09-01,,,,,34.20210917,24.261705,24.493744,0.98280334,34.87156971,7.596966,8.558484,0.38933182
2015-09-02,,,,,34.23843062,24.317726,24.750044,1.6729622,34.86757905,9.001262,8.550208,2.3286686
2015-09-03,,,,,34.24261841,25.119019,24.877737,1.9490738,34.86453709,9.032465,8.481203,0.5013466
2015-09-04,,,,,34.10861758,23.002232,24.716045,2.1215477,34.88205337,8.909498,8.64503,9.872021
2015-09-05,,,,,34.31384272,19.893488,24.30756,0.70241547,34.92031666,8.636457,8.7963505,7.76667
2015-09-06,,,,,34.55826029,21.446245,24.786377,1.0329437,34.88381409,8.876025,8.760566,2.5786629
2015-09-07,,,,,34.45430285,24.037947,24.414225,1.5992928,34.86117595,8.36024,8.87438,1.7246628
2015-09-08,,,,,34.13564352,24.851875,23.715874,1.2526932,34.83116166,7.71374,8.836023,0.49000168
2015-09-09,,,,,34.29212667,25.158508,24.436052,14.023323,34.84288317,6.7095423,8.777174,0.5293083
2015-09-10,,,,,34.27586544,25.315132,24.725092,2.2352638,34.82491235,6.9670343,8.633385,0.47200394
2015-09-11,,,,,33.7503522,22.113691,24.07723,33.858574,34.8326545,6.01148,8.617227,0.51404953
2015-09-12,,,,,33.9445658,21.139065,23.956505,1.9327507,34.83555959,7.3362746,8.603036,0.45534134
2015-09-13,,,,,33.91247671,23.618666,23.799116,8.001732,34.84629656,7.389075,8.667127,0.45469284
2015-09-14,,,,,33.90098184,20.734076,23.045296,1.4873686,34.85407334,7.703594,8.69389,1.0200005
2015-09-15,,,,,33.69425342,21.440996,21.465233,2.1851158,34.84406193,7.737498,8.617084,0.35599136
2015-09-16,,,,,33.70814525,22.26973,22.077017,2.595829,34.84954883,7.870151,8.571489,0.4473381
2015-09-17,,,,,33.62527086,22.286018,22.44872,2.304183,34.85167564,7.5488944,8.577375,1.7919617
2015-09-18,,,,,33.5527879,22.438448,21.909979,0.53765965,34.82268727,8.0415125,8.525394,18.506008
2015-09-19,,,,,,,,,34.81491523,6.45322,8.404627,1.3126664
2015-09-20,,,,,,,,,34.82804356,7.464505,8.249334,0.4673338
2015-09-21,,,,,,,,,34.83973368,7.314668,8.236617,5.570675
2015-09-22,,,,,,,,,34.83992518,6.849474,8.11046,0.4246664
2015-09-23,,,,,,,,,34.83486542,7.807053,8.105707,0.5133457
2015-09-24,,,,,,,,,34.83420029,7.253146,8.14204,0.46733284
2015-09-25,,,,,,,,,34.82968138,6.281936,8.118362,0.5339966
2015-09-26,,,,,,,,,34.82350335,5.840353,8.108884,1.245328
2015-09-27,,,,,,,,,34.8262579,5.342713,8.093114,0.47199535
2015-09-28,,,,,,,,,34.82398736,5.2616105,7.8865438,0.45667076
2015-09-29,,,,,35.04586485,23.382557,22.848318,19.034788,34.83132952,6.9989963,7.885243,0.51933765
2015-09-30,,,,,34.86499095,23.816774,22.599054,24.543505,34.81751279,7.4351597,7.9405923,6.0026665
2015-10-01,,,,,35.13696075,17.42473,22.642036,3.5020723,34.83082674,7.2686353,7.953399,0.3265419
2015-10-02,,,,,35.44624047,15.333097,22.585533,4.8293347,34.83626124,6.9715734,7.9618196,0.4913597
2015-10-03,,,,,35.44380643,14.793691,21.955711,3.257472,34.84173394,6.00652,7.9267116,0.42264175
2015-10-04,,,,,35.02771779,14.825745,20.64095,2.4862638,34.84607269,4.514193,7.6336913,0.49290085
2015-10-05,,,,,34.74970521,15.83284,19.762514,2.689209,34.86069105,3.1221645,7.36886,3.622038
2015-10-06,,,,,35.21644552,15.661091,20.590002,2.2186313,34.84106802,4.595714,7.104798,0.48576927
2015-10-07,32.68348422,12.861865,12.35137,0.04333353,34.79934507,16.500147,19.587234,1.3854332,34.83307652,4.5688105,7.0846043,0.49150085
2015-10-08,32.84130518,12.79593,12.142003,0.28533316,34.73851716,17.12821,19.530767,1.3495135,34.85436398,6.3237762,7.214469,0.414423
2015-10-09,32.60873909,13.976967,12.640756,1.1813345,35.16453192,19.600256,20.544968,1.5421114,34.85777794,5.4293947,7.2021804,1.3273544
2015-10-10,31.83572402,14.406953,14.047435,7.5126724,35.03707323,15.809733,20.190979,6.8310223,34.86481349,5.8260784,7.197034,0.90402603
2015-10-11,31.60267194,14.468731,14.596288,0.17199421,34.74001038,15.785782,19.648153,1.4621572,34.84591973,6.2128515,7.080531,3.3670368
2015-10-12,31.62293477,13.363778,14.89439,0.23000813,33.96741123,18.488499,18.082232,1.0598288,34.87201204,6.179898,7.2251697,0.681818
2015-10-13,31.61135551,14.708207,15.112825,0.20333576,33.84691756,20.085167,18.163483,2.1320572,34.89987421,6.0232396,7.169891,0.57655334
2015-10-14,31.74932976,14.060634,14.393411,0.17866516,34.44243178,18.63425,19.125834,1.0084925,34.90551424,5.9472876,7.13324,0.4404869
2015-10-15,31.77552891,14.525127,14.409988,0.26532745,34.97153204,14.817034,20.091824,1.125989,34.88525147,7.0013394,7.1177845,3.821272
2015-10-16,31.77965785,12.486668,14.57252,0.19268608,34.65028096,16.706194,19.19717,1.235919,34.81819249,6.2257533,7.098633,11.746494
2015-10-17,32.02456077,13.770611,14.301595,0.14000988,34.15465032,14.409638,18.102114,1.293994,34.84767591,5.4046516,6.9147773,0.6475601
2015-10-18,31.875787,14.539714,14.554916,0.23533058,34.50907095,8.674966,18.705265,1.5773392,34.89935643,4.8871665,6.854022,0.9668617
2015-10-19,32.01815217,14.201207,14.417791,7.496664,33.51234766,6.6334033,16.527138,1.1673412,34.91458382,5.6775208,6.8535876,1.5566025
2015-10-20,32.04561368,14.325997,14.412266,0.18265724,33.78676056,14.919984,16.973864,1.4940014,34.92216363,5.1857576,6.7626905,1.4509125
2015-10-21,31.98238349,13.999471,14.602794,0.28801537,34.2843957,17.78865,17.92236,1.715929,34.92596292,4.12504,6.68736,0.4258995
2015-10-22,32.21198061,14.21323,14.346889,0.14000893,34.3019082,18.657436,17.812944,0.7843685,34.9154707,3.5978339,6.6687446,4.0625343
2015-10-23,32.34715827,12.731509,14.081096,0.2040062,33.71941391,14.896392,16.83085,0.53560185,34.91630035,1.5848765,6.6502256,0.55122375
2015-10-24,32.45964347,13.5465765,13.896418,0.2245903,33.37388509,11.4681635,16.010025,0.47527885,34.93775584,1.5940694,6.5020533,0.2007904
2015-10-25,32.40021814,13.96505,13.83615,9.057671,34.25726759,15.367967,17.276415,0.71348906,34.95068533,2.9726596,6.462458,0.34534073
2015-10-26,32.62089734,13.977901,13.728611,0.8662338,34.76655543,12.769268,18.08053,0.5065186,34.9469087,4.953137,6.4539347,0.8095169
2015-10-27,32.6649977,13.190036,13.691924,0.24245644,34.76648315,12.189931,18.136852,0.5042801,34.93091451,4.560913,6.4952474,3.8445473
2015-10-28,32.63352485,13.73628,13.649694,11.856638,34.69421917,15.746065,17.893347,0.8265643,34.92595036,1.5643896,6.39461,0.26097107
2015-10-29,32.85279616,13.396723,13.5075035,0.23323059,34.35589845,19.14892,17.321804,5.209482,34.92525953,5.136462,6.3366446,2.1846771
2015-10-30,32.82892507,13.996598,13.638174,2.7663612,34.48244454,15.438391,17.498522,0.41593933,34.93559564,6.0681553,6.3292537,0.5166168
2015-10-31,32.80232118,14.434088,13.7211075,14.476383,34.56321856,12.176113,17.562052,0.51660013,34.95017564,5.633423,6.3016577,2.998993
2015-11-01,32.65279293,14.114778,13.557731,16.506048,34.69051972,16.00484,17.686832,0.38552713,34.94607961,5.4326653,6.2872567,5.2343025
2015-11-02,32.7517836,12.816624,13.652849,1.1243382,34.44453187,16.504585,17.086504,0.5905781,34.9224932,3.432523,6.1974792,6.862015
2015-11-03,32.75868448,12.743618,13.818736,1.8298264,34.24649743,15.794263,16.653782,0.5440011,34.92134393,1.7010182,6.132022,3.4820328
2015-11-04,32.76641153,11.365247,13.764648,0.19918442,34.0307759,16.083027,16.378027,0.5460024,34.90810432,2.9408834,6.0486965,1.4138527
2015-11-05,32.72012693,11.67485,13.637012,14.763826,33.76311078,16.538376,15.955922,0.5140047,34.90019114,3.7484322,5.9957275,0.54421234
2015-11-06,32.68996957,12.789217,13.6029415,0.21889496,33.92869232,17.91551,16.379177,0.68333006,34.93753688,3.674,5.970441,1.8878059
2015-11-07,32.75307962,13.035821,13.546034,6.960392,34.01045326,16.96101,16.65737,1.4833307,34.94092595,3.5671,5.956675,1.4433746
2015-11-08,32.71450679,12.07668,13.58559,2.9263601,33.86143055,12.4662695,16.154205,1.6339998,34.92425218,4.5706964,5.890561,1.267025
2015-11-09,32.5874974,10.170913,13.465665,35.6584,33.67997379,13.563501,15.530204,0.25533676,34.92032072,4.5805397,5.8537374,2.1676903
2015-11-10,32.60031615,10.491341,13.461807,0.15887833,33.6385198,14.968695,15.5126915,7.4920063,34.91135177,4.2544785,5.75319,1.7336998
2015-11-11,32.6828665,12.098958,13.541916,5.730545,33.41738873,14.285155,15.157037,13.196672,34.92388089,2.1112175,5.7203836,4.70422
2015-11-12,32.65140589,11.483401,13.615679,0.5816536,33.77769544,12.784584,15.760753,0.48667526,34.93015321,2.7002966,5.6923103,6.478565
2015-11-13,32.69907503,12.753804,13.327944,3.5449562,33.63165344,15.049127,15.052208,0.15799904,34.93630413,1.1287812,5.647243,4.921177
2015-11-14,32.68936843,13.621792,13.44225,0.46051788,33.73193562,10.5479555,15.126893,0.2986641,34.93971383,3.602147,5.595885,2.709259
2015-11-15,32.6363122,10.705697,13.40612,5.4492693,33.86865897,10.1370125,15.353017,0.20267105,34.93854217,3.2998712,5.520465,2.6516113
2015-11-16,32.69180612,10.11342,13.155935,3.2057734,33.82981004,14.835445,15.204076,0.29799652,34.94089681,2.708631,5.5022316,1.1656685
2015-11-17,32.73453243,13.084842,12.881547,7.2871656,33.76484778,9.750173,14.922456,0.29199028,34.94970962,2.7897277,5.482687,1.3061409
2015-11-18,32.81486445,11.76534,12.732894,1.8718204,33.88429949,9.457715,14.592095,0.27266884,34.94639475,2.3591132,5.401757,2.3607864
2015-11-19,32.80147021,11.410542,12.652151,15.076664,33.61763034,13.676066,14.232781,0.21068573,34.95459025,3.2723958,5.354236,1.7043877
2015-11-20,32.81500873,9.191011,12.704314,0.38490677,33.54645725,15.353011,14.360604,18.251337,34.87974483,3.5558915,5.228121,0.8066902
2015-11-21,32.82117837,9.9894905,12.587341,0.18338776,33.7224319,10.667949,14.365325,0.33732605,34.87727534,4.3117023,5.149876,0.54821014
2015-11-22,32.76400188,9.329688,12.501207,0.31625366,33.83554425,12.780051,14.419754,15.238657,34.91542262,3.1477733,5.208346,2.0260808
2015-11-23,32.71797597,9.966223,12.396163,0.29269028,33.79045082,7.892573,14.307981,6.6526833,34.96329924,3.884073,5.2363753,0.4516548
2015-11-24,32.76258072,8.612575,12.442061,9.928791,33.95407096,5.6237836,14.436871,0.27068138,34.97916587,5.36283,5.2941337,0.43841672
2015-11-25,32.76232801,8.004889,12.378152,0.30339432,33.9486562,8.803475,14.318045,0.32732105,34.98473078,4.5617046,5.3650775,0.59904754
2015-11-26,32.72155702,8.118896,12.13413,0.39453888,33.7904248,13.348125,14.015284,0.14732552,34.98810497,0.16382162,5.2224984,0.391119
2015-11-27,32.81196898,9.128435,11.921756,0.2849083,33.76858761,14.469827,14.118286,0.26866436,34.93783213,-0.49545932,4.872556,0.5269999
2015-11-28,32.86055171,9.006941,11.822164,0.3820572,33.61735001,14.325668,13.842068,0.3553486,34.96471728,-0.739368,4.993052,0.624655
2015-11-29,32.84243666,8.5352,11.735207,0.41228867,33.92966521,9.537024,14.201792,0.30932713,34.99090119,-1.6390028,5.1701117,0.5913098
2015-11-30,32.82016213,8.741437,11.795692,0.57842255,34.39666423,7.1488004,14.797758,0.21466827,34.99665508,-1.2767048,5.139753,0.5666903
2015-12-01,32.73809919,11.640663,11.936004,0.91262436,34.28309256,9.318379,14.486562,1.0199938,34.98945236,-2.725854,5.0668297,0.49242258
2015-12-02,32.65369292,11.363641,11.904487,13.3550205,34.93462581,14.596414,15.75947,1.4826813,34.99106359,-1.102778,4.978221,0.4978158
2015-12-03,32.75219201,12.763531,11.733404,15.351351,34.76780887,13.250034,15.516268,0.3019905,34.98888259,-1.1721543,4.9081635,0.43290454
2015-12-04,32.76277352,10.967745,11.74946,3.9746246,34.50645299,9.2764015,14.856801,0.34334946,34.97672103,-1.6130939,4.7135367,0.6866066
2015-12-05,32.78723235,11.973606,11.716685,3.0094318,34.13375491,9.569809,14.023804,0.2773342,34.94168674,0.32377005,4.37589,0.5646766
2015-12-06,32.76421639,11.799933,11.77366,21.427677,33.81827961,10.606139,13.257107,0.30599976,34.9518072,-2.0729632,4.5018215,0.6550892
2015-12-07,32.74565353,12.368208,11.989243,29.526875,33.80482474,11.992522,13.290655,0.22734451,34.94393003,-1.3295368,4.402262,0.75626594
2015-12-08,32.67117506,13.169949,12.12178,2.4795513,33.56325501,10.365531,12.991914,7.837324,34.93998821,-0.76628906,4.398717,0.59955394
2015-12-09,32.64130453,12.843801,12.1918125,8.684872,33.65398228,9.11578,13.040386,0.19266891,34.93641393,2.3718402,4.3541293,0.6687974
2015-12-10,32.57176281,12.040546,12.359459,10.795307,33.74303672,13.203453,13.116466,1.7566929,34.94112902,1.8336841,4.3120804,0.49105948
2015-12-11,32.50722127,10.642402,12.648174,6.8238378,33.78648563,13.659134,13.252965,0.24732971,34.96126891,1.6175758,4.376828,0.56013685
2015-12-12,32.50602816,10.722055,12.594968,11.897687,33.79038356,13.837807,13.307628,0.29358482,34.95143936,2.5875473,4.3320985,0.53234524
2015-12-13,32.48996175,10.833873,12.611152,2.91745,33.43295027,12.761214,12.626285,0.3031826,34.9458984,3.681751,4.3709245,0.7544222
2015-12-14,32.488852,9.087638,12.540235,4.4549694,33.43973967,13.390154,12.646464,0.26428413,34.9368947,4.128838,4.4236097,5.567993
2015-12-15,31.41510251,8.624657,11.903658,0.39113998,33.53738032,15.013189,12.927107,2.4965324,34.9392029,3.7235262,4.5165772,3.6811886
2015-12-16,31.52609194,9.930753,11.874251,1.5474167,33.50802224,9.491064,12.786874,0.3484478,34.96084477,3.1745315,4.7273445,5.867112
2015-12-17,32.06515915,11.08932,12.185681,33.413914,33.42773927,11.09662,12.60861,11.8139515,34.94486659,4.0919967,4.654194,7.1655226
2015-12-18,32.39891751,11.041798,12.376607,17.634918,33.26267684,12.815172,12.280256,5.0996475,34.95296377,2.0558167,4.4778357,0.39328194
2015-12-19,32.46096458,9.045178,12.355044,2.2973404,33.54113471,6.401783,12.496933,0.3140869,34.94567228,0.5286341,4.3425183,0.3672142
2015-12-20,32.42951473,9.7130165,12.3854475,17.304081,33.73144475,5.32993,12.566085,0.30801773,34.95206943,0.34902942,4.392887,0.50068665
2015-12-21,32.41297404,10.560067,12.41824,9.092152,33.61009301,11.006381,12.237589,0.19140244,34.95033047,1.7047671,4.404037,3.9294796
2015-12-22,32.37045752,9.706797,12.363396,3.5795746,33.5187211,14.2408,12.178589,0.39608002,34.94446278,0.35946247,4.2745214,0.29841042
2015-12-23,32.35567538,8.88142,12.297422,2.5929422,33.47058199,12.965407,12.210211,2.3408318,34.95465762,1.930012,4.3570523,0.40407372
2015-12-24,32.36419486,7.2005887,12.1871605,14.387928,33.46645664,15.911228,12.345899,3.3874588,34.95533282,1.5931368,4.3886013,0.30128288
2015-12-25,32.38293479,7.3280606,12.091429,4.776457,33.48287344,13.462901,12.762626,4.352771,34.95212348,2.1690848,4.3394303,0.44306564
2015-12-26,32.27252045,6.6302404,11.881952,0.7169647,33.26889704,11.506866,12.354234,7.3039184,34.94742849,2.9683735,4.3294325,1.0993404
2015-12-27,32.27717919,8.181455,11.883741,3.249588,33.28478326,12.885351,12.157872,0.35916138,34.91719766,1.8101183,4.204139,3.7289352
2015-12-28,32.25892453,9.457434,11.84023,3.827919,33.31051532,7.1549783,12.156084,0.48718643,34.94408957,0.70713323,4.2890058,0.24934196
2015-12-29,32.25503593,7.8827257,11.794954,3.7930832,34.01563505,9.33906,13.359893,10.785002,34.95350713,1.4700576,4.3446674,0.3148327
2015-12-30,32.1241091,6.29217,11.536676,3.4570541,33.78121779,8.178186,12.897542,0.27995682,34.94885775,0.10033818,4.3015037,0.30575562
2015-12-31,32.12960885,5.3215065,11.408849,0.38429642,33.60681757,11.187167,12.521735,0.2946415,34.93443257,-2.216298,4.164876,0.3326435
2016-01-01,31.11066779,5.330708,10.652823,0.35068512,33.43997054,7.326545,12.080303,0.31484604,34.93076473,-2.5277355,4.10411,0.21245956
2016-01-02,30.53148502,4.69765,10.254248,0.1727066,33.53855457,5.0383687,11.885205,0.32931328,34.94220545,-0.85323197,4.1741486,0.32716942
2016-01-03,30.77681337,3.7132802,9.984437,0.9015274,33.63389096,8.612024,11.877774,0.37823677,34.94181785,1.5484211,4.1424837,0.39415932
2016-01-04,30.87652578,6.560223,9.766895,0.76142883,33.54355604,5.3170853,11.639441,0.30140114,34.9382449,-0.007791205,4.1320662,1.4576302
2016-01-05,31.44355282,9.290163,10.3460245,1.0888062,33.50762582,-0.35127896,11.517089,0.5612297,34.96373653,-0.77402014,4.436552,0.4071865
2016-01-06,32.43867324,10.03746,11.350748,7.1584167,33.38748958,3.0902455,11.266763,0.4374733,34.92099189,1.9274423,4.053788,2.186983
2016-01-07,32.37675266,9.610561,11.355579,9.469719,33.39502007,7.595746,11.312835,0.36785126,34.94193307,2.9296844,4.25889,5.075345
2016-01-08,32.32405158,9.471488,11.2838335,5.773815,33.45138644,7.526848,11.099562,0.20101357,34.95826756,3.8436441,4.449925,12.696312
2016-01-09,32.19220894,9.760142,11.103407,3.3958273,33.57713521,8.98463,11.368971,0.24103546,34.92608077,3.5084686,4.0462403,0.3077774
2016-01-10,31.97953694,8.894147,10.833727,0.34931016,33.5199112,12.694539,11.250754,7.403303,34.91137681,1.871309,3.8321548,0.34335518
2016-01-11,31.89676567,9.992873,10.756307,2.578381,33.47427109,6.923957,11.190598,0.3175869,34.91090546,1.2533034,3.823432,0.41293335
2016-01-12,32.03816727,11.26961,10.929984,16.342695,33.54574802,3.781527,11.178856,0.5115719,34.90853378,1.1396077,3.791373,0.321764
2016-01-13,32.15706346,10.61033,11.238214,34.605392,33.58335232,2.5488172,11.177984,0.588253,34.90595393,2.3074,3.7732825,0.37191963
2016-01-14,32.02779471,9.332213,11.204653,6.9397583,33.64000963,2.0927432,11.041489,0.34986305,34.90361506,2.5641751,3.7444918,0.86623573
2016-01-15,31.96117514,10.553359,11.135599,6.3478045,33.63380935,8.41601,10.924535,0.3822117,34.92665194,3.340863,4.007702,1.3775921
2016-01-16,32.16168871,10.981183,11.297387,5.6150703,33.55265609,9.789319,10.7898655,14.131718,34.95976099,3.5034242,4.401538,0.9651127
2016-01-17,32.28749362,11.528669,11.411904,9.419783,33.27456461,6.5843196,10.125448,0.4659691,34.94792779,4.3179307,4.3974566,8.677998
2016-01-18,32.29334417,11.325183,11.418815,5.163189,33.05673726,1.9058421,9.497809,1.4046249,34.93962762,3.645438,4.254617,0.33775902
2016-01-19,32.08287123,9.840108,11.245844,29.16476,33.11029236,-1.6505569,9.372156,0.32745743,34.92836922,4.3869495,4.150493,5.411989
2016-01-20,32.25056699,10.226746,11.235019,1.1710091,33.20637046,1.8808396,9.41047,0.2426033,34.92424929,3.8497105,4.1186304,0.9446335
2016-01-21,32.04672316,12.23127,11.140473,8.160446,33.49920294,1.9202621,10.019711,0.35938263,34.92864189,3.5937064,4.181075,4.1753426
2016-01-22,32.32702588,11.591201,11.384873,15.492916,33.45437246,-0.5589201,9.780021,0.46251678,34.93685905,3.2310126,4.197005,0.41002655
2016-01-23,32.30846653,10.578136,11.377233,8.242664,33.43551386,1.6568042,9.705666,5.9041367,34.93811053,2.7465582,4.1948338,0.42200089
2016-01-24,32.29095364,9.5021305,11.334306,2.7217445,33.27671823,2.0200603,8.9804325,3.1585503,34.94075293,1.1084845,4.2327113,0.33065414
2016-01-25,32.31330929,10.61965,11.340142,0.27996063,33.46636879,3.8753366,9.561049,0.23231125,34.95320899,-1.1960166,4.4676976,0.20132446
2016-01-26,32.29822451,11.995041,11.360461,0.5105667,33.17436304,9.756563,8.614695,0.3170433,34.91118412,-5.6093426,4.1644306,99.88411
2016-01-27,32.31624435,12.231327,11.385001,0.2891693,33.0302811,8.572767,8.172277,0.49157715,34.37296011,-4.3454285,4.0959606,
2016-01-28,32.38422169,12.070857,11.413937,10.115629,32.96526151,5.299277,7.790695,0.339962,,,,
2016-01-29,32.40563851,10.534051,11.401994,4.5873137,32.88931171,6.478232,7.521312,0.32470703,,,,
2016-01-30,32.41589702,8.897128,11.363653,0.51100826,32.92719799,3.6840646,7.60395,0.38014603,,,,
2016-01-31,32.36449761,6.937321,11.296603,6.446453,32.93118598,9.192025,7.584275,0.33669662,,,,
2016-02-01,31.75033042,7.916548,10.925582,7.6337357,32.94088703,10.186282,7.712635,0.33878326,,,,
2016-02-02,31.57491707,7.8264728,10.979885,1.7179985,32.91978451,7.0111785,7.6487184,0.5826111,,,,
2016-02-03,31.45266085,9.701739,10.995077,3.4342957,32.92267606,8.774385,7.661858,0.30425644,,,,
2016-02-04,31.62467488,11.086054,10.959816,0.44642067,32.83381471,10.549905,7.497098,11.830009,,,,
2016-02-05,31.7993391,11.311742,11.007858,0.2766323,32.75668344,4.622952,7.2285285,17.452839,,,,
2016-02-06,32.05961892,10.362449,11.094207,1.4954128,33.09071901,2.9053965,8.4975195,0.4926796,,,,
2016-02-07,32.05664086,10.879668,11.1226225,0.2650833,33.07191054,5.3555923,8.220437,0.3384838,,,,
2016-02-08,31.86682101,13.521639,11.187983,0.42076302,33.12351064,3.136625,8.495071,2.8167725,,,,
2016-02-09,31.85373257,14.092159,11.259731,0.33798409,33.45869105,1.4530618,9.3247,0.4186554,,,,
2016-02-10,31.58108485,11.787022,11.218299,0.72052574,33.59270308,2.8860524,9.66416,3.349306,,,,
2016-02-11,31.44637717,11.770142,11.253738,3.0959988,33.30216321,1.0592686,8.880183,0.5463028,,,,
2016-02-12,31.71831056,11.619263,11.233703,1.0833626,33.27776768,-3.9431388,8.683036,1.1406002,,,,
2016-02-13,31.67322609,10.91251,11.2290325,0.15486145,33.12538965,-2.8701499,8.001438,0.5719204,,,,
2016-02-14,32.12028265,11.073835,11.202096,21.426804,33.11210066,-10.2638445,7.612688,0.25297374,,,,
2016-02-15,32.10716321,10.855128,11.219717,0.3273208,33.12202836,-3.3480165,7.3594666,1.5421515,,,,
2016-02-16,32.11990186,10.3652315,11.260337,0.42309546,33.20005392,11.519315,7.7258887,8.79162,,,,
2016-02-17,32.06765519,11.652995,11.273721,0.68936205,33.18179686,6.1034617,7.723789,0.6206684,,,,
2016-02-18,32.2292995,9.747867,11.251607,5.4564443,33.05385737,2.664477,7.080834,0.46100235,,,,
2016-02-19,32.43397447,10.201976,11.306158,4.950261,33.11453067,1.3497069,7.37374,0.9099989,,,,
2016-02-20,32.48915403,9.42344,11.3491535,0.2847538,33.3446419,8.710202,8.403283,0.61766434,,,,
2016-02-21,32.47770585,10.1884,11.287902,1.1710634,33.28114875,9.344564,8.257639,0.49400425,,,,
2016-02-22,32.48438083,10.186696,11.321616,0.2331419,33.14807704,5.7754774,8.032979,0.6753397,,,,
2016-02-23,32.37110215,9.872671,11.262033,0.2624445,33.09238703,5.2151423,7.9116173,0.46966934,,,,
2016-02-24,32.09810898,11.399322,11.254194,0.56102085,33.15588157,8.949636,8.03312,0.61332893,,,,
2016-02-25,31.76883314,10.422221,11.456737,0.31468678,33.16464884,11.746597,8.040778,0.42927647,,,,
2016-02-26,31.6617447,10.338918,11.594918,6.88023,33.23270058,4.413067,8.200037,0.6148157,,,,
2016-02-27,31.87803473,11.03177,11.437606,7.289545,33.24962531,0.06570017,8.138915,0.8697033,,,,
2016-02-28,32.13720425,11.376513,11.389019,0.440691,33.29840403,8.705153,8.198374,0.272645,,,,
2016-02-29,32.43297163,10.886736,11.41708,0.2636242,33.27891449,10.4122925,8.186691,0.38281155,,,,
2016-03-01,32.42675216,11.890163,11.392396,5.246006,33.4004043,7.500314,8.523277,0.409338,,,,
2016-03-02,32.39801326,11.226542,11.406225,1.7480125,33.36172668,9.009874,8.434376,1.2867212,,,,
2016-03-03,32.38192659,11.901822,11.426205,3.327423,33.38173258,0.03217592,8.290673,1.0316563,,,,
2016-03-04,32.37743342,12.736557,11.423995,0.3227272,33.38639138,2.1354556,8.273502,2.0813456,,,,
2016-03-05,32.41169502,12.136031,11.365759,5.4987564,33.1827722,1.4528555,7.4808645,1.1667643,,,,
2016-03-06,32.39119437,11.028826,11.329042,15.466895,32.8780518,1.9378958,6.502787,0.8574209,,,,
2016-03-07,32.30692783,9.099143,11.386799,15.622622,33.10132181,4.8624487,7.5368247,0.68933296,,,,
