time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-07-19T17:43:01.450Z,40.4091667,-124.6511667,24.411,2.5,md,27,236,0.2486,0.23,nc,nc72029540,2017-02-01T04:51:28.880Z,"37km WSW of Ferndale, California",earthquake,2.51,2.25,0.258,19,reviewed,nc,nc
2013-07-18T10:02:30.440Z,41.0935,-125.0553333,21.878,3.5,mw,83,225,0.7396,0.23,nc,nc72028710,2017-02-01T04:40:45.390Z,"80km W of Westhaven-Moonstone, California",earthquake,1.11,31.61,,4,reviewed,nc,nc
2013-07-13T17:09:16.140Z,40.8721667,-124.7223333,24.185,3.13,ml,83,237,0.4757,0.26,nc,nc72026085,2017-02-01T04:03:50.646Z,"53km WNW of Bayview, California",earthquake,0.92,11.17,0.144,16,reviewed,nc,nc
2013-07-11T16:34:19.970Z,40.362,-124.9588333,14.681,2.56,md,22,263,0.4874,0.16,nc,nc72024935,2017-02-01T03:47:36.255Z,"63km WSW of Ferndale, California",earthquake,0.85,0.59,0.114,17,reviewed,nc,nc
2013-07-11T13:50:51.160Z,40.3438333,-124.6793333,19.941,2.47,md,31,241,0.2919,0.22,nc,nc72024865,2017-02-01T03:46:36.427Z,"43km SW of Ferndale, California",earthquake,0.83,0.53,0.152,23,reviewed,nc,nc
2013-07-08T11:29:44.550Z,40.2238333,-125.2226667,14.541,2.82,md,15,331,0.7216,0.25,nc,nc72022925,2017-02-01T03:22:57.011Z,"90km WSW of Ferndale, California",earthquake,2.09,31.61,0.112,52,reviewed,nc,nc
2013-07-07T21:30:51.460Z,40.3656667,-125.0321667,3.191,2.81,md,26,286,0.5414,0.27,nc,nc72022515,2017-02-01T03:17:30.864Z,"69km WSW of Ferndale, California",earthquake,1.34,0.86,0.165,50,reviewed,nc,nc
2013-07-01T07:11:27.710Z,40.4146667,-125.2588333,20.931,3,ml,76,254,0.7054,0.24,nc,nc72018285,2017-02-01T02:19:04.815Z,"86km WSW of Ferndale, California",earthquake,2.51,5.01,0.298,10,reviewed,nc,nc
2013-06-30T17:13:55.160Z,40.3863333,-124.7251667,22.981,2.53,md,35,282,0.309,0.34,nc,nc72017985,2017-02-01T02:13:30.656Z,"44km WSW of Ferndale, California",earthquake,1.95,2.6,0.28,33,reviewed,nc,nc
2013-06-26T03:29:07.420Z,42.8961667,-124.6066667,-0.904,1.92,md,10,295,0.2017,0.55,uw,uw60545831,2016-07-22T19:12:00.060Z,"18km NNW of Port Orford, Oregon",earthquake,7.2,4.26,0.135,4,reviewed,uw,uw
2013-06-25T23:32:40.840Z,43.24,-126.969,10,3.8,mb,29,205,,0.46,us,usp000k1fx,2014-11-07T01:51:07.521Z,"off the coast of Oregon",earthquake,,3.3,,2,reviewed,us,us
2013-06-23T19:13:39.680Z,43.0456667,-126.9486667,4.182,2.63,md,22,309,1.927,0.96,uw,uw60544851,2016-07-22T19:11:54.850Z,"off the coast of Oregon",earthquake,10.55,31.61,0.06,4,reviewed,uw,uw
2013-06-22T18:51:44.960Z,40.4063333,-125.0025,3.821,2.49,md,27,301,0.5117,0.14,nc,nc72013415,2017-02-01T01:01:36.322Z,"65km WSW of Ferndale, California",earthquake,1.3,2.23,0.17,21,reviewed,nc,nc
2013-06-19T21:40:12.000Z,40.2381667,-125.015,5.361,2.15,md,11,324,0.5649,0.13,nc,nc72011660,2017-02-01T00:35:01.412Z,"73km WSW of Ferndale, California",earthquake,1.18,0.58,0.107,13,reviewed,nc,nc
2013-06-18T21:53:58.260Z,41.0635,-125.1176667,10.707,2.65,md,48,253,0.8351,0.27,nc,nc72010995,2017-02-01T00:25:11.508Z,"85km WNW of Bayview, California",earthquake,3.6,5.66,0.144,35,reviewed,nc,nc
2013-06-18T18:42:39.880Z,40.3923333,-126.1545,3.432,2.64,md,17,313,1.388,0.27,nc,nc72010910,2017-02-01T00:23:54.837Z,"161km W of Ferndale, California",earthquake,16.04,12.91,0.206,11,reviewed,nc,nc
2013-06-17T05:07:35.960Z,40.3823333,-126.1918333,9.622,2.72,md,23,305,1.417,0.26,nc,nc72009495,2017-01-31T23:59:19.990Z,"164km W of Ferndale, California",earthquake,3.46,31.61,0.093,16,reviewed,nc,nc
2013-06-14T00:55:15.350Z,40.5708333,-124.6016667,22.399,2.45,md,21,280,0.2225,0.19,nc,nc72007890,2017-01-31T23:32:47.477Z,"28km W of Ferndale, California",earthquake,1.43,0.87,0.223,22,reviewed,nc,nc
2013-06-10T19:40:50.680Z,40.338,-127.145,10,3.3,ml,34,261,,0.92,us,usp000k170,2014-11-07T01:51:03.535Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2013-06-06T13:32:47.090Z,41.1578333,-125.1368333,24.623,2.67,md,24,260,0.9045,0.31,nc,nc72003180,2017-01-31T22:22:33.236Z,"87km W of Westhaven-Moonstone, California",earthquake,2.2,22.89,0.188,22,reviewed,nc,nc
2013-06-05T22:09:57.880Z,43.226,-126.639,10,2.8,ml,14,269,,0.81,us,usc000hgl4,2016-07-22T19:11:19.430Z,"181km W of Bandon, Oregon",earthquake,,3.4,,,reviewed,us,us
2013-05-27T03:12:13.610Z,40.4158333,-124.722,20.441,2.33,md,17,290,0.2991,0.2,nc,nc72000906,2017-01-31T19:12:29.073Z,"42km WSW of Ferndale, California",earthquake,1.37,0.72,0.057,12,reviewed,nc,nc
2013-05-25T18:50:49.520Z,42.861,-126.9151667,4.182,2.06,md,7,326,1.897,6.76,uw,uw60533256,2016-07-22T19:11:02.390Z,"off the coast of Oregon",earthquake,99,31.61,,1,reviewed,uw,uw
2013-05-23T18:09:50.090Z,40.395,-126.005,4.4,2.7,md,9,338,,,us,usp000k0xb,2017-01-31T17:37:54.334Z,"149km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-05-23T02:17:49.500Z,41.5112,-124.9625,5.1,2.3,Md,,248.4,0.87136583,1.23,uw,uw60532817,2013-05-23T04:36:40.642Z,"68km WSW of Crescent City, California",earthquake,12.8,22.5,0.2,8,reviewed,uw,uw
2013-05-20T14:07:58.540Z,41.472,-127.064,10,4.4,mb,104,198.5,,1.22,us,usb000gzse,2017-01-31T17:05:44.453Z,"239km WSW of Brookings, Oregon",earthquake,,,,35,reviewed,us,us
2013-05-20T13:56:30.340Z,41.391,-127.001,10,4.2,mb,44,191.5,,0.93,us,usb000gzrs,2014-11-07T01:50:51.243Z,"236km W of Crescent City, California",earthquake,,,,9,reviewed,us,us
2013-05-20T13:34:02.070Z,41.145,-127.423,10,2.9,ml,16,219.8,,1.15,us,us2013qkex,2014-11-07T01:50:51.240Z,"273km WNW of Ferndale, California",earthquake,,0,,,reviewed,us,us
2013-05-20T13:28:23.620Z,40.414,-126.7208333,-0.178,2.94,ml,58,309,1.818,0.35,nc,nc71994751,2017-01-31T17:05:16.499Z,"209km W of Ferndale, California",earthquake,13.42,6.82,0.035,6,reviewed,nc,nc
2013-05-20T13:23:43.630Z,41.277,-127.252,10,4.2,mb,75,177.5,,0.91,us,usb000gzru,2014-11-07T01:50:51.219Z,"260km W of Crescent City, California",earthquake,,,,24,reviewed,us,us
2013-05-20T13:20:53.180Z,41.364,-127.352,8.9,4.3,mb,85,190,,1.39,us,usb000gzrl,2014-11-07T01:50:51.212Z,"266km W of Crescent City, California",earthquake,,27.5,,21,reviewed,us,us
2013-05-20T13:19:30.680Z,41.323,-127.117,10,4.2,mb,42,176.9,,0.63,us,usb000gzqd,2014-11-07T01:50:51.208Z,"247km W of Crescent City, California",earthquake,,,,11,reviewed,us,us
2013-05-20T13:12:44.040Z,41.375,-127.392,10,4.3,mb,119,175.7,,1.44,us,usb000gzrk,2017-01-31T17:05:10.318Z,"269km W of Crescent City, California",earthquake,,,,32,reviewed,us,us
2013-05-20T13:10:57.220Z,41.121,-127.324,10,3.1,ml,22,215.8,,1.14,us,us2013qkew,2014-11-07T01:50:51.194Z,"265km WNW of Ferndale, California",earthquake,,,,,reviewed,us,us
2013-05-20T13:06:14.630Z,41.489,-126.974,10,2.9,ml,31,206.9,,1.24,us,us2013qkev,2014-11-07T01:50:51.190Z,"232km W of Crescent City, California",earthquake,,0,,,reviewed,us,us
2013-05-19T01:13:50.710Z,40.843,-125.3703333,16.252,2.6,md,32,280,0.8667,0.28,nc,nc71993986,2017-01-31T16:52:08.620Z,"98km WNW of Ferndale, California",earthquake,5.68,8.3,0.23,23,reviewed,nc,nc
2013-05-12T08:03:29.130Z,40.266,-125.4026667,2.062,2.41,md,18,309,0.8396,0.36,nc,nc71990151,2017-01-31T15:53:32.528Z,"102km WSW of Ferndale, California",earthquake,14.07,9.56,0.168,12,reviewed,nc,nc
2013-05-11T17:36:30.280Z,40.3865,-125.6806667,6.492,2.42,md,17,332,1.028,0.31,nc,nc71989841,2017-01-31T15:48:10.701Z,"121km W of Ferndale, California",earthquake,19.22,17.62,0.108,10,reviewed,nc,nc
2013-05-10T06:44:19.950Z,40.343,-124.6115,22.501,2.73,md,43,233,0.2477,0.25,nc,nc71988991,2017-01-31T15:35:23.250Z,"39km SW of Ferndale, California",earthquake,1.35,0.75,0.157,54,reviewed,nc,nc
2013-05-08T21:41:01.740Z,40.4233333,-125.3611667,22.228,3.03,ml,82,260,0.782,0.22,nc,nc71988161,2017-01-31T15:24:19.040Z,"94km W of Ferndale, California",earthquake,1.77,7.08,0.258,18,reviewed,nc,nc
2013-05-08T19:36:51.200Z,43.293,-127.31,10,2.7,md,10,297,,0.89,us,usp000k0mk,2014-11-07T01:50:45.708Z,"off the coast of Oregon",earthquake,,6.8,,,reviewed,us,sea
2013-05-07T13:14:08.020Z,40.3626667,-125.4876667,4.622,2.43,md,18,333,0.8847,0.25,nc,nc71987216,2017-01-31T15:09:51.322Z,"106km WSW of Ferndale, California",earthquake,19.84,22.08,0.181,11,reviewed,nc,nc
2013-05-06T13:57:44.690Z,40.8246667,-124.625,2.26,2.49,md,26,265,0.7297,0.21,nc,nc71986471,2017-01-31T14:57:02.878Z,"37km W of Bayview, California",earthquake,2.96,18.74,0.212,15,reviewed,nc,nc
2013-05-06T13:18:08.500Z,43.048,-126.372,5,3.3,ml,49,202.9,,0.69,us,usc000gp6s,2016-07-22T19:10:21.980Z,"156km WNW of Port Orford, Oregon",earthquake,,,,,reviewed,us,sea
