time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-10-31T19:57:19.280Z,40.2901667,-124.4418333,20.101,2.97,ml,22,248,0.1243,0.08,nc,nc72336291,2017-02-05T01:44:38.374Z,"35km SSW of Ferndale, California",earthquake,0.66,0.26,0.141,21,reviewed,nc,nc
2014-10-27T20:44:06.550Z,40.428,-125.5481667,17.712,2.92,md,28,315,0.9243,0.26,nc,nc72334021,2017-02-05T01:08:48.198Z,"110km W of Ferndale, California",earthquake,2.5,31.61,0.084,22,reviewed,nc,nc
2014-10-27T11:39:04.830Z,40.4198333,-125.2783333,19.021,2.84,md,26,284,0.7198,0.29,nc,nc72333816,2017-02-05T01:05:50.362Z,"87km W of Ferndale, California",earthquake,7.75,12.78,0.128,40,reviewed,nc,nc
2014-10-27T07:41:41.010Z,44.3745,-124.4351667,29.62,2.95,ml,24,229,0.3737,0.29,uw,uw60910381,2016-07-22T19:40:36.650Z,"29km W of Waldport, Oregon",earthquake,1.18,31.61,0.168,47,reviewed,uw,uw
2014-10-23T16:51:25.990Z,43.7291667,-126.911,4.891,2.52,md,19,304,2.246,2.77,uw,uw60908621,2016-07-22T19:40:31.010Z,off the coast of Oregon,earthquake,27,31.61,0.048,4,reviewed,uw,uw
2014-10-21T08:22:47.710Z,41.5541667,-125.2625,26.022,3.01,ml,39,264,1.287,0.34,nc,nc72331056,2017-02-05T00:26:17.934Z,"91km WSW of Crescent City, California",earthquake,2.61,31.61,0.151,9,reviewed,nc,nc
2014-10-19T14:24:04.460Z,40.2673333,-124.3726667,22.329,4.24,mw,25,234,0.08198,0.16,nc,nc72330211,2017-03-17T23:24:46.687Z,"34km SW of Rio Dell, California",earthquake,0.76,0.34,,5,reviewed,nc,nc
2014-10-14T14:09:21.810Z,41.9191667,-126.1195,12.37,2.9,md,27,274,1.439,0.23,nc,nc72327036,2017-02-04T23:17:38.492Z,"150km WSW of Gold Beach, Oregon",earthquake,2.36,4.65,0.102,17,reviewed,nc,nc
2014-10-14T06:44:52.920Z,40.7,-125.3355,27.909,2.71,md,29,265,0.7919,0.25,nc,nc72326816,2017-02-04T23:13:25.988Z,"91km W of Ferndale, California",earthquake,2.13,16.2,0.281,19,reviewed,nc,nc
2014-10-13T06:08:20.840Z,40.6548333,-124.8895,23.669,2.53,md,37,261,0.4568,0.22,nc,nc72326151,2017-02-04T23:00:15.719Z,"53km W of Ferndale, California",earthquake,1.85,11.6,0.279,28,reviewed,nc,nc
2014-10-10T21:14:36.390Z,40.3246667,-125.5388333,-0.068,2.71,md,39,279,0.9288,0.45,nc,nc72324571,2017-02-04T22:33:16.420Z,"111km WSW of Ferndale, California",earthquake,10.75,5.62,0.115,28,reviewed,nc,nc
2014-10-10T07:06:51.700Z,40.4103333,-125.4391667,24.109,3.64,mw,26,281,0.8423,0.18,nc,nc72324081,2017-02-04T22:23:24.690Z,"101km W of Ferndale, California",earthquake,1.28,14.26,,3,reviewed,nc,nc
2014-10-05T09:52:00.710Z,40.124,-126.8538,5.03,3,md,,348,1.956,1.51,us,usb000smnb,2017-02-04T21:31:46.072Z,"225km WSW of Ferndale, California",earthquake,9.2,2,0.21,17,reviewed,nc,nc
2014-10-04T06:38:48.230Z,40.634,-125.4176667,22.182,3.85,mw,73,242,0.8369,0.19,nc,nc72320281,2017-03-17T23:22:46.201Z,"97km W of Ferndale, California",earthquake,1.65,7.1,,6,reviewed,nc,nc
2014-10-03T08:58:39.520Z,41.9018,-126.1825,24.73,4.3,mwr,,,,1.14,us,usb000sifq,2017-02-04T21:11:32.810Z,"155km WSW of Gold Beach, Oregon",earthquake,6.9,7.8,,4,reviewed,nc,nc
2014-09-29T14:54:24.110Z,41.927,-126.2331667,16.72,2.6,ml,23,278,1.52,0.22,nc,nc72316856,2017-02-04T20:24:01.022Z,"158km WSW of Gold Beach, Oregon",earthquake,4.35,6.82,0.161,4,reviewed,nc,nc
2014-09-29T02:58:54.030Z,43.558,-127.5114,10,3.3,ml,,213,2.421,1.35,us,usb000sgyc,2014-12-20T00:54:02.040Z,"256km WNW of Bandon, Oregon",earthquake,6.6,1.9,0.06,38,reviewed,us,us
2014-09-28T13:53:10.330Z,40.6423333,-125.2846667,11.368,2.99,ml,69,245,0.7396,0.22,nc,nc72315731,2017-02-04T19:58:14.360Z,"86km W of Ferndale, California",earthquake,1.18,2.39,0.133,16,reviewed,nc,nc
2014-09-26T11:33:32.270Z,43.0643333,-126.957,4.011,2.7,md,17,305,2.447,0.97,uw,uw60887221,2016-07-22T19:38:38.770Z,off the coast of Oregon,earthquake,8.88,31.61,0.042,4,reviewed,uw,uw
2014-09-24T11:59:40.470Z,44.8245,-123.7935,53.375,2.75,ml,23,133,0.2696,0.35,uw,uw60885986,2016-07-22T19:38:35.490Z,"13km NE of Siletz, Oregon",earthquake,0.88,1.36,0.148,76,reviewed,uw,uw
2014-09-20T20:33:04.510Z,40.9108333,-124.2803333,26.769,2.94,ml,51,173,0.2117,0.07,nc,nc72302716,2017-02-04T15:34:11.150Z,"15km NW of Eureka, California",earthquake,0.29,0.64,0.188,20,reviewed,nc,nc
2014-09-18T00:26:13.970Z,40.3295,-125.8673333,18.132,3.2,ml,25,317,1.177,0.27,nc,nc72301371,2017-02-04T15:14:27.002Z,"138km W of Ferndale, California",earthquake,12.06,17.74,0.305,17,reviewed,nc,nc
2014-09-15T07:31:00.620Z,40.3881667,-127.0768333,4.592,2.79,ml,16,325,2.091,0.31,nc,nc72299266,2017-02-04T14:55:12.480Z,"239km W of Ferndale, California",earthquake,17.49,14.9,0.156,6,reviewed,nc,nc
2014-09-14T15:47:45.230Z,40.418,-126.704,12.292,2.73,ml,24,294,1.805,0.22,nc,nc72298716,2017-02-04T14:48:47.469Z,"207km W of Ferndale, California",earthquake,6.86,8.13,0.174,6,reviewed,nc,nc
2014-09-14T01:00:54.420Z,40.4048333,-126.2278333,8.612,2.84,md,24,277,1.443,0.21,nc,nc72298201,2017-02-04T14:44:45.901Z,"167km W of Ferndale, California",earthquake,5.01,5.57,0.22,22,reviewed,nc,nc
2014-09-11T20:20:08.240Z,40.6885,-125.79,3.292,2.89,md,54,262,1.125,0.23,nc,nc72296821,2017-02-04T14:26:49.949Z,"129km W of Ferndale, California",earthquake,3.03,2.45,0.242,42,reviewed,nc,nc
2014-09-11T08:57:26.820Z,43.5318333,-126.7635,4.802,2.52,md,17,319,1.983,0.62,uw,uw60875591,2016-07-22T19:37:45.390Z,off the coast of Oregon,earthquake,41.05,51.88,0.039,3,reviewed,uw,uw
2014-09-10T00:55:03.600Z,40.5137,-126.4872,4.9,3,md,,298,1.635,0.66,us,usb000sdl9,2017-02-04T14:10:50.379Z,"188km W of Ferndale, California",earthquake,9,9.4,0.1,21,reviewed,nc,nc
2014-09-07T15:45:35.080Z,40.3091667,-124.6106667,19.172,2.99,ml,56,231,0.2495,0.25,nc,nc72293696,2017-02-04T13:52:27.750Z,"41km SW of Ferndale, California",earthquake,0.74,0.38,0.209,23,reviewed,nc,nc
2014-09-07T12:35:25.710Z,40.3818333,-125.5085,22.822,2.81,md,20,259,0.8982,0.29,nc,nc71086249,2017-02-04T13:51:29.898Z,"107km W of Ferndale, California",earthquake,5.5,18.73,0.222,18,reviewed,nc,nc
2014-09-04T04:32:42.110Z,40.6183333,-124.328,29.323,2.57,md,27,187,0.07748,0.2,nc,nc72291051,2017-02-04T13:27:24.380Z,"7km NW of Ferndale, California",earthquake,0.75,0.42,0.151,36,reviewed,nc,nc
2014-09-02T06:50:32.340Z,44.2079,-129.1226,10,3,ml,,214,4.186,1.16,us,usc000s8vu,2014-11-29T00:09:25.000Z,Off the coast of Oregon,earthquake,12,2,0.097,14,reviewed,us,us
2014-09-01T16:46:04.000Z,44.263,-129.536,10,3.6,mb,,,,0.73,us,usb000sjam,2014-11-29T00:09:24.000Z,Off the coast of Oregon,earthquake,15.1,7.3,0.158,12,reviewed,pgc,us
2014-09-01T04:15:45.610Z,40.4163333,-125.1396667,10.121,2.65,md,25,264,0.6144,0.28,nc,nc72289291,2017-02-04T13:05:43.003Z,"76km WSW of Ferndale, California",earthquake,6.41,6.91,0.157,39,reviewed,nc,nc
2014-08-27T06:19:57.250Z,43.5585,-126.8453333,4.891,2.61,md,24,297,2.238,2.1,uw,uw60863751,2016-07-22T19:36:55.160Z,off the coast of Oregon,earthquake,21.46,31.61,0.042,4,reviewed,uw,uw
2014-08-23T19:46:18.490Z,40.319,-125.4016667,4.802,2.6,md,17,329,0.827,0.15,nc,nc72282401,2017-02-04T11:25:13.885Z,"100km WSW of Ferndale, California",earthquake,10.4,8.93,0.132,16,reviewed,nc,nc
2014-08-20T23:38:36.850Z,40.3215,-126.8345,2.062,2.94,ml,17,317,1.911,0.33,nc,nc72280951,2017-02-04T11:03:15.273Z,"219km W of Ferndale, California",earthquake,20.28,13.43,0.056,8,reviewed,nc,nc
2014-08-20T23:24:25.580Z,40.2578333,-126.8141667,4.366,2.94,ml,11,337,1.934,0.49,nc,nc72280941,2017-02-04T11:03:09.778Z,"219km W of Ferndale, California",earthquake,31.79,23.27,0.078,8,reviewed,nc,nc
2014-08-15T21:15:10.110Z,41.3983333,-126.0403333,23.167,2.77,ml,39,278,1.538,0.28,nc,nc72278391,2017-02-04T10:25:45.800Z,"158km WSW of Crescent City, California",earthquake,1.99,15.77,0.203,13,reviewed,nc,nc
2014-08-12T14:22:31.600Z,44.4788333,-126.076,4.86,2.73,md,20,282,2.228,6.19,uw,uw60841462,2016-07-22T19:36:07.910Z,off the coast of Oregon,earthquake,59.6,31.61,,1,reviewed,uw,uw
2014-08-04T08:04:27.560Z,41.8115,-125.9043333,20.754,2.94,md,27,287,1.514,0.23,nc,nc72271596,2017-02-04T08:52:58.253Z,"137km W of Brookings, Oregon",earthquake,4.09,9.09,0.088,15,reviewed,nc,nc
2014-08-04T06:09:50.160Z,41.872,-125.884,21.044,2.95,md,23,287,1.498,0.28,nc,nc72271566,2017-02-04T08:52:34.092Z,"134km W of Brookings, Oregon",earthquake,5.32,13.52,0.083,14,reviewed,nc,nc
2014-08-02T22:47:56.980Z,40.591,-124.0991667,17.541,2.51,md,26,135,0.1739,0.09,nc,nc72270831,2017-02-04T08:40:48.150Z,"4km E of Fortuna, California",earthquake,0.27,0.46,0.17,30,reviewed,nc,nc
2014-08-02T22:04:10.980Z,41.8301667,-125.902,22.474,3.01,ml,32,274,1.512,0.27,nc,nc72270811,2017-02-04T08:40:23.220Z,"136km W of Brookings, Oregon",earthquake,2.77,13.17,0.175,11,reviewed,nc,nc
2014-08-02T21:32:41.170Z,41.8108333,-125.8831667,23.724,2.67,ml,15,287,1.498,0.11,nc,nc72270801,2017-02-04T08:40:11.220Z,"135km W of Brookings, Oregon",earthquake,0.8,11.48,0.096,8,reviewed,nc,nc
2014-08-02T09:38:04.050Z,40.5893333,-124.0956667,17.761,2.74,md,30,133,0.1712,0.1,nc,nc72270486,2017-02-04T08:36:21.270Z,"4km N of Hydesville, California",earthquake,0.23,0.41,0.165,44,reviewed,nc,nc
2014-07-31T18:22:52.250Z,45.1565,-126.6928333,8.308,2.97,ml,18,312,2.033,7.22,uw,uw60831087,2016-07-22T19:35:12.330Z,off the coast of Oregon,earthquake,65.93,31.61,,1,reviewed,uw,uw
2014-07-31T02:25:26.010Z,43.544,-126.867,4.332,2.59,md,37,290,2.056,1.83,uw,uw60830602,2016-07-22T19:35:10.080Z,off the coast of Oregon,earthquake,10.15,31.61,0.103,5,reviewed,uw,uw
2014-07-28T20:01:14.870Z,40.5928333,-124.0966667,18.841,3.22,ml,34,122,0.1748,0.12,nc,nc72266491,2017-02-04T07:54:25.980Z,"5km E of Fortuna, California",earthquake,0.2,0.26,0.144,8,reviewed,nc,nc
2014-07-28T18:56:25.920Z,43.4978333,-126.8981667,4.852,2.52,md,22,311,2.084,3.11,uw,uw60828727,2016-07-22T19:33:30.360Z,off the coast of Oregon,earthquake,20.91,31.61,0.074,4,reviewed,uw,uw
2014-07-26T12:50:14.880Z,44.101,-126.2063333,19.558,2.59,md,17,323,2.085,1.02,uw,uw60827702,2016-07-22T19:33:07.040Z,off the coast of Oregon,earthquake,14.85,31.61,,1,reviewed,uw,uw
2014-07-24T16:51:08.630Z,41.0428333,-125.194,0.603,2.51,md,30,291,0.9099,0.22,nc,nc72263886,2017-02-04T07:18:27.634Z,"90km WNW of Eureka, California",earthquake,5.03,2.36,0.125,20,reviewed,nc,nc
2014-07-20T15:12:38.350Z,40.9925,-125.401,23.452,2.97,md,63,261,0.9595,0.2,nc,nc72260986,2017-02-04T06:34:29.739Z,"105km WNW of Bayview, California",earthquake,1.72,11.23,0.157,48,reviewed,nc,nc
2014-07-19T20:23:52.110Z,40.3248333,-125.4293333,3.982,2.58,md,17,331,0.8468,0.24,nc,nc72260386,2017-02-04T06:26:35.685Z,"102km WSW of Ferndale, California",earthquake,13.46,11.29,0.212,25,reviewed,nc,nc
2014-07-18T02:58:04.500Z,40.5926667,-124.0955,17.551,2.6,md,31,130,0.1739,0.09,nc,nc72259386,2017-02-04T06:10:38.070Z,"5km E of Fortuna, California",earthquake,0.22,0.36,0.152,42,reviewed,nc,nc
2014-07-17T00:41:04.910Z,40.9928333,-123.9318333,2.44,2.62,md,22,150,0.191,0.13,nc,nc72258726,2017-02-04T06:01:49.130Z,"12km NNE of Blue Lake, California",earthquake,0.3,0.41,0.126,33,reviewed,nc,nc
2014-07-16T15:30:11.850Z,43.407,-126.905,10,4.6,mwr,,88,2.852,0.81,us,usb000rtdy,2016-07-22T19:32:13.640Z,"205km W of Bandon, Oregon",earthquake,,1.9,0.086,13,reviewed,us,us
2014-07-14T07:39:37.080Z,40.5478333,-124.849,23.219,2.62,md,37,251,0.3964,0.2,nc,nc72253640,2017-02-04T05:39:22.159Z,"49km W of Ferndale, California",earthquake,2.27,10.43,0.262,29,reviewed,nc,nc
2014-07-10T17:48:49.610Z,40.4561667,-124.6778333,23.739,2.84,md,49,239,0.2604,0.17,nc,nc72251555,2017-02-04T05:05:45.516Z,"37km WSW of Ferndale, California",earthquake,1.12,1.63,0.13,52,reviewed,nc,nc
2014-07-07T09:48:08.600Z,41.8245,-126.1337,21.83,3.1,md,,281,1.687,0.78,us,usb000s15b,2017-02-04T03:53:23.972Z,"155km W of Brookings, Oregon",earthquake,,9.3,0.155,21,reviewed,nc,nc
2014-07-07T06:45:54.050Z,40.3896667,-125.9185,5.086,2.87,md,18,315,1.25,0.21,nc,nc72250746,2017-02-04T03:47:00.422Z,"141km W of Ferndale, California",earthquake,13.37,11.49,0.096,11,reviewed,nc,nc
2014-07-05T10:16:58.860Z,40.428,-125.2525,8.301,2.62,md,34,267,0.6991,0.26,nc,nc72249356,2017-02-04T03:29:26.490Z,"85km W of Ferndale, California",earthquake,4.73,5.41,0.191,26,reviewed,nc,nc
2014-07-04T12:23:41.480Z,40.2438,-126.7493,4.49,3,ml,,,,0.71,us,usb000s14t,2017-02-04T03:22:51.343Z,"214km W of Ferndale, California",earthquake,,8.8,0.139,7,reviewed,nc,nc
2014-07-02T19:30:26.890Z,43.0996,-126.5438,10,4.2,mb,,204,2.51,0.9,us,usc000rpkr,2016-07-22T19:31:24.970Z,"171km WNW of Port Orford, Oregon",earthquake,,2,0.141,14,reviewed,us,us
2014-07-02T15:57:55.680Z,44.4153333,-126.6946667,4.768,2.6,md,24,305,2.229,7.9,uw,uw60811042,2016-07-22T19:31:23.640Z,off the coast of Oregon,earthquake,87.87,31.61,,1,reviewed,uw,uw
2014-07-02T05:18:31.150Z,45.9313333,-126.0576667,4.54,3.03,md,10,329,2.319,11.57,uw,uw60810822,2016-07-22T19:31:22.670Z,off the coast of Oregon,earthquake,99,31.61,0.336,4,reviewed,uw,uw
2014-07-01T03:10:49.070Z,40.2986667,-124.4663333,11.611,2.98,md,22,260,0.1414,0.13,nc,nc72247101,2017-02-04T02:59:06.996Z,"35km SSW of Ferndale, California",earthquake,0.59,0.44,0.181,67,reviewed,nc,nc
2014-06-25T17:00:26.030Z,40.5565,-124.254,23.822,3.2,mw,26,156,0.1027,0.07,nc,nc72243461,2017-02-04T01:58:55.700Z,"2km SSE of Ferndale, California",earthquake,0.36,0.52,,2,reviewed,nc,nc
2014-06-21T16:59:39.580Z,40.7671667,-124.1033333,22.045,2.64,md,41,157,0.07568,0.07,nc,nc72241516,2017-02-04T01:27:30.700Z,"3km SE of Myrtletown, California",earthquake,0.27,0.3,0.196,38,reviewed,nc,nc
2014-06-21T14:16:27.330Z,40.311,-124.4135,18.701,2.57,md,18,245,0.0991,0.11,nc,nc72241466,2017-02-04T01:26:34.912Z,"32km SSW of Ferndale, California",earthquake,0.63,0.42,0.104,27,reviewed,nc,nc
2014-06-20T03:09:06.430Z,44.1823,-128.8233,10,4.1,mb,,104,3.976,0.95,us,usc000rij8,2014-09-19T17:22:50.000Z,Off the coast of Oregon,earthquake,,1.9,0.092,39,reviewed,us,us
2014-06-19T18:53:37.080Z,44.1724,-129.3879,10,3.8,mb,,264,4.38,1.01,us,usb000rh2u,2014-09-19T17:22:00.000Z,Off the coast of Oregon,earthquake,,2,0.1,27,reviewed,us,us
2014-06-19T09:56:59.110Z,40.4795,-126.0025,9.622,2.9,md,27,297,1.268,0.27,nc,nc72240216,2017-02-04T01:07:49.281Z,"147km W of Ferndale, California",earthquake,2.15,31.61,0.221,34,reviewed,nc,nc
2014-06-18T19:49:29.710Z,40.7906667,-124.8318333,5.344,2.82,md,47,254,0.491,0.26,nc,nc72239881,2017-02-04T01:01:44.565Z,"53km WNW of Ferndale, California",earthquake,0.87,1.02,0.183,51,reviewed,nc,nc
2014-06-16T19:32:09.360Z,40.3118333,-124.5383333,11.841,2.58,md,23,250,0.1946,0.19,nc,nc72238921,2017-02-04T00:46:34.161Z,"37km SW of Ferndale, California",earthquake,0.88,0.47,0.129,30,reviewed,nc,nc
2014-06-16T04:58:15.910Z,40.3751667,-125.9523333,9.622,2.9,md,33,286,1.235,0.24,nc,nc72238566,2017-02-04T00:41:08.610Z,"144km W of Ferndale, California",earthquake,1.48,31.61,0.139,29,reviewed,nc,nc
2014-06-15T09:21:55.910Z,41.7197,-127.0215,10,3.2,md,,322,2.343,1.21,us,usc000rmju,2017-02-04T00:33:35.062Z,"228km WSW of Gold Beach, Oregon",earthquake,,2,0.156,22,reviewed,nc,nc
2014-06-15T05:33:23.990Z,40.2901667,-124.5808333,19.601,2.67,md,35,236,0.2288,0.23,nc,nc72238066,2017-02-04T00:32:17.845Z,"41km SW of Ferndale, California",earthquake,0.8,0.42,0.176,48,reviewed,nc,nc
2014-06-14T12:29:33.020Z,40.369,-125.0181667,1.461,2.6,md,36,284,0.5297,0.22,nc,nc72237711,2017-02-04T00:26:16.044Z,"67km WSW of Ferndale, California",earthquake,0.87,0.77,0.116,29,reviewed,nc,nc
2014-06-14T07:46:14.760Z,40.2476667,-125.415,4.492,3.31,ml,11,336,0.8532,0.16,nc,nc72237596,2017-02-04T00:24:30.092Z,"104km WSW of Ferndale, California",earthquake,11.62,9.67,0.209,13,reviewed,nc,nc
2014-06-13T16:05:21.170Z,43.7195,-128.188,10,3.2,ml,,237,3.619,0.97,us,usc000rf4u,2014-09-12T15:47:26.000Z,Off the coast of Oregon,earthquake,,2,0.091,18,reviewed,us,us
2014-06-12T20:48:10.740Z,41.5998,-126.9047,10,3.2,md,,312,2.243,0.48,us,usc000rlgu,2017-02-04T00:14:16.633Z,"223km WSW of Brookings, Oregon",earthquake,,2,0.12,27,reviewed,nc,nc
2014-06-12T15:25:11.770Z,40.5845,-124.0851667,17.381,2.54,md,24,127,0.1631,0.08,nc,nc72236716,2017-02-04T00:12:12.800Z,"4km NNE of Hydesville, California",earthquake,0.22,0.38,0.177,33,reviewed,nc,nc
2014-06-12T11:59:29.290Z,40.4285,-125.2995,24.401,2.91,md,47,260,0.7351,0.29,nc,nc72236651,2017-02-04T00:10:54.924Z,"89km W of Ferndale, California",earthquake,1.25,14.06,0.147,40,reviewed,nc,nc
2014-06-10T20:15:58.350Z,40.5876667,-124.0876667,17.141,2.71,md,31,128,0.1667,0.1,nc,nc72235746,2017-02-03T23:54:58.660Z,"4km N of Hydesville, California",earthquake,0.2,0.34,0.15,42,reviewed,nc,nc
2014-06-10T16:11:43.160Z,40.2985,-124.5051667,20.151,2.59,md,26,255,0.1703,0.1,nc,nc72235556,2017-02-03T23:51:54.504Z,"37km SSW of Ferndale, California",earthquake,0.59,0.27,0.116,26,reviewed,nc,nc
2014-06-09T08:29:16.440Z,40.5883333,-125.266,15.901,2.72,md,25,268,0.7162,0.2,nc,nc72234831,2017-02-03T23:37:46.208Z,"84km W of Ferndale, California",earthquake,3.57,4.69,0.161,23,reviewed,nc,nc
2014-06-09T00:27:13.300Z,40.4453333,-124.6558333,15.149,2.64,md,52,240,0.2441,0.16,nc,nc72234681,2017-02-03T23:34:43.612Z,"36km WSW of Ferndale, California",earthquake,0.75,0.63,0.138,50,reviewed,nc,nc
2014-06-07T12:20:45.570Z,40.3276667,-126.873,2.202,2.88,ml,19,321,1.94,0.39,nc,nc72234086,2017-02-03T23:23:17.724Z,"223km W of Ferndale, California",earthquake,20.72,14.12,0.119,4,reviewed,nc,nc
2014-06-05T20:01:42.340Z,40.4421667,-126.1153333,22.972,3.01,ml,27,292,1.356,0.27,nc,nc72232911,2017-02-03T23:03:52.393Z,"157km W of Ferndale, California",earthquake,4.96,16.71,0.216,9,reviewed,nc,nc
2014-06-03T00:07:23.110Z,40.3365,-124.4303333,18.801,2.9,mh,13,259,0.1126,0.1,nc,nc72231231,2017-02-03T22:32:00.258Z,"30km SSW of Ferndale, California",earthquake,0.84,0.43,,0,reviewed,nc,nc
2014-06-02T23:54:19.680Z,40.3455,-124.4201667,18.121,4.14,mw,24,245,0.1063,0.12,nc,nc72231201,2017-03-17T23:14:59.926Z,"28km SSW of Ferndale, California",earthquake,0.62,0.31,,6,reviewed,nc,nc
2014-06-01T03:53:30.960Z,41.7071667,-125.6888333,21.424,2.85,md,10,300,1.347,0.1,nc,nc72230181,2017-02-03T22:13:44.843Z,"122km WSW of Brookings, Oregon",earthquake,3.58,8.03,0.105,16,reviewed,nc,nc
2014-05-31T02:00:18.460Z,40.4041667,-125.5643333,23.362,2.88,md,29,285,0.9378,0.39,nc,nc72229501,2017-02-03T22:01:36.046Z,"111km W of Ferndale, California",earthquake,1.98,31.61,0.168,38,reviewed,nc,nc
2014-05-27T01:15:15.530Z,44.2711667,-126.9425,17.168,2.67,md,20,305,2.452,1.22,uw,uw60784922,2016-07-22T19:29:19.280Z,off the coast of Oregon,earthquake,55.08,31.61,,1,reviewed,uw,uw
2014-05-27T01:14:54.650Z,43.8143,-128.343,10,3.7,mb,,172,3.704,0.81,us,usb000r4v4,2014-08-23T08:36:50.000Z,Off the coast of Oregon,earthquake,,1.9,0.127,16,reviewed,us,us
2014-05-26T23:51:49.140Z,44.134,-126.7635,23.725,2.58,md,16,335,2.402,1.77,uw,uw60784837,2016-07-22T19:29:19.040Z,off the coast of Oregon,earthquake,43.93,31.61,,1,reviewed,uw,uw
2014-05-26T15:33:16.710Z,40.3171667,-124.0098333,28.413,2.59,ml,26,49,0.1099,0.11,nc,nc72227501,2017-02-03T21:28:38.290Z,"21km SSE of Rio Dell, California",earthquake,0.28,0.61,0.192,19,reviewed,nc,nc
2014-05-25T06:22:08.550Z,42.4268333,-126.9208333,3.864,2.59,md,14,302,2.341,0.59,uw,uw60782957,2016-07-22T19:29:14.450Z,off the coast of Oregon,earthquake,4.38,31.61,0.064,7,reviewed,uw,uw
2014-05-25T01:33:15.390Z,40.3923333,-124.9901667,0.981,3.02,ml,92,247,0.5045,0.19,nc,nc72226741,2017-02-03T21:16:48.740Z,"64km WSW of Ferndale, California",earthquake,0.64,1.39,0.216,21,reviewed,nc,nc
2014-05-21T14:55:30.130Z,40.3008333,-124.5136667,20.331,2.94,md,30,232,0.1766,0.12,nc,nc72225101,2017-02-03T20:51:42.780Z,"37km SW of Ferndale, California",earthquake,0.69,0.3,0.147,66,reviewed,nc,nc
2014-05-21T03:54:46.390Z,40.3536667,-125.2483333,3.161,2.75,md,23,300,0.7054,0.3,nc,nc72224881,2017-02-03T20:47:04.688Z,"87km WSW of Ferndale, California",earthquake,12.41,9.41,0.145,45,reviewed,nc,nc
2014-05-19T02:19:41.750Z,44.1178,-129.1245,10,3.2,ml,,213,4.2,0.7,us,usc000rbz9,2014-08-09T02:53:49.000Z,Off the coast of Oregon,earthquake,,2,0.091,18,reviewed,us,us
2014-05-18T16:47:57.780Z,40.5875,-125.3946667,23.449,2.71,md,24,299,0.8126,0.23,nc,nc72223696,2017-02-03T20:26:04.551Z,"95km W of Ferndale, California",earthquake,1.51,31.61,0.24,30,reviewed,nc,nc
2014-05-18T04:10:34.840Z,40.6396667,-125.312,22.472,2.63,md,23,277,0.7595,0.27,nc,nc72223411,2017-02-03T20:20:40.762Z,"88km W of Ferndale, California",earthquake,5.5,14.91,0.26,22,reviewed,nc,nc
2014-05-16T18:53:25.700Z,40.5813333,-124.0836667,17.521,2.64,md,33,122,0.1604,0.09,nc,nc72222806,2017-02-03T20:08:15.940Z,"3km NNE of Hydesville, California",earthquake,0.22,0.35,0.165,50,reviewed,nc,nc
2014-05-16T14:02:23.240Z,46.0918333,-126.8095,5.045,2.65,md,34,280,2.332,2.2,uw,uw60777166,2016-07-22T19:28:53.740Z,off the coast of Oregon,earthquake,12.36,31.61,0.062,6,reviewed,uw,uw
2014-05-15T11:57:07.370Z,41.1542,-127.1415,10,3.2,md,,320,2.233,0.92,us,usb000r28t,2017-02-03T19:58:57.845Z,"250km WNW of Ferndale, California",earthquake,,2,0.172,37,reviewed,nc,nc
2014-05-12T18:51:00.720Z,43.7071,-128.0971,10,5.1,mb,,159,3.559,0.6,us,usb000qjhw,2015-01-30T13:18:33.139Z,Off the coast of Oregon,earthquake,,1.9,0.034,290,reviewed,us,us
2014-05-12T16:45:50.850Z,43.7851,-127.7682,10,4.1,mb,,188,3.309,1.38,us,usb000qjbb,2014-08-06T00:55:33.000Z,"281km WNW of Bandon, Oregon",earthquake,,1.9,0.103,26,reviewed,us,us
2014-05-12T16:21:09.630Z,40.3768333,-125.2715,14.651,2.77,md,18,298,0.7189,0.23,nc,nc72216775,2017-02-03T19:30:39.228Z,"88km WSW of Ferndale, California",earthquake,9.52,11.73,0.202,49,reviewed,nc,nc
2014-05-06T08:37:55.380Z,41.0281667,-125.1816667,23.984,2.84,md,35,279,0.8468,0.12,nc,nc72216601,2017-02-03T18:25:43.628Z,"88km WNW of Bayview, California",earthquake,1.11,9.74,0.193,35,reviewed,nc,nc
2014-05-06T06:37:35.240Z,41.0356667,-125.1783333,24.134,2.93,md,43,273,0.8495,0.12,nc,nc72216551,2017-02-03T18:24:13.243Z,"88km WNW of Bayview, California",earthquake,0.98,9.76,0.175,49,reviewed,nc,nc
2014-05-06T04:07:39.600Z,42.288,-124.6661667,23.937,3.19,ml,18,220,0.7447,0.22,uw,uw60756827,2016-07-22T19:28:25.520Z,"24km WSW of Gold Beach, Oregon",earthquake,1.23,1.75,0.142,27,reviewed,uw,uw
2014-05-04T13:39:23.310Z,43.1564,-126.6323,10,3.2,ml,,238,2.596,0.47,us,usb000q9gp,2014-07-27T21:51:21.000Z,"180km W of Bandon, Oregon",earthquake,,2,0.059,40,reviewed,us,us
2014-05-03T09:58:18.510Z,40.6411667,-126.1126667,4.912,2.92,md,32,313,1.361,0.14,nc,nc72214916,2017-02-03T17:53:14.969Z,"156km W of Ferndale, California",earthquake,5.28,6.26,0.2,27,reviewed,nc,nc
