time,latitude,longitude,depth,mag
2015-04-24T05:57:53Z,45.95557,-129.99337,1.126,1.7
2015-04-24T05:58:40Z,45.96682,-129.98659,2.845,1.6
2015-04-24T05:58:48Z,45.95099,-129.99442,0.714,1.4
2015-04-24T05:58:56Z,45.99475,-129.9951,2.611,2.8
2015-04-24T06:01:02Z,45.95383,-130.01286,0.924,1.5
2015-04-24T06:01:21Z,45.96621,-129.99577,2.074,2.4
2015-04-24T06:03:49Z,45.97129,-129.99784,2.008,1.9
2015-04-24T06:04:45Z,45.94948,-129.9958,0.029,1.7
2015-04-24T06:04:58Z,45.96889,-129.99327,1.283,1.8
2015-04-24T06:07:19Z,45.97037,-129.99002,2.157,1.7
2015-04-24T06:07:49Z,45.96326,-129.99248,2.209,1.9
2015-04-24T06:07:58Z,45.97513,-129.98585,0.647,2.3
2015-04-24T06:08:26Z,45.97063,-129.99201,1.892,2.1
2015-04-24T06:09:13Z,45.9702,-129.99024,1.433,1.5
2015-04-24T06:09:27Z,45.95911,-129.99303,1.493,1.7
2015-04-24T06:09:44Z,45.97331,-129.9839,2.821,1.6
2015-04-24T06:09:58Z,45.97105,-129.99011,1.733,2.2
2015-04-24T06:10:12Z,45.95989,-129.9962,1.679,2.1
2015-04-24T06:10:43Z,45.9813,-130.0268,1.156,2.2
2015-04-24T06:11:54Z,45.96981,-129.99149,1.689,1.8
2015-04-24T06:11:56Z,45.96577,-129.99483,1.782,2.6
2015-04-24T06:14:29Z,45.95115,-129.99538,0.286,1.7
2015-04-24T06:14:45Z,45.96711,-129.99501,1.852,2.2
2015-04-24T06:15:27Z,45.95976,-130.03483,1.87,1.6
2015-04-24T06:15:41Z,45.96723,-129.99439,1.582,2.1
2015-04-24T06:18:06Z,45.96913,-129.99355,1.585,2
2015-04-24T06:18:24Z,45.95802,-129.99943,0.577,1.7
2015-04-24T06:18:47Z,45.9699,-129.99447,1.885,2.3
2015-04-24T06:20:03Z,45.95334,-129.99227,1.192,1.5
2015-04-24T06:20:17Z,45.96439,-129.99623,1.65,2
2015-04-24T06:21:09Z,45.96948,-129.98942,2.423,1.9
2015-04-24T06:21:37Z,45.96905,-129.99153,1.634,1.9
2015-04-24T06:22:47Z,45.96858,-130.00008,2.157,2.9
2015-04-24T06:23:46Z,45.96356,-129.99492,2.487,2.1
2015-04-24T06:24:41Z,45.96375,-130.00231,2.377,2.1
2015-04-24T06:25:15Z,45.97546,-129.98247,0.829,1.7
2015-04-24T06:25:56Z,45.97477,-129.99231,1.84,2.3
2015-04-24T06:27:21Z,45.96341,-130.03859,1.285,2.2
2015-04-24T06:28:52Z,45.96412,-129.99043,0.527,2.2
2015-04-24T06:29:33Z,46.0164,-129.98361,0.809,1.9
2015-04-24T06:30:37Z,45.96548,-129.99324,1.566,2
2015-04-24T06:31:54Z,45.98308,-130.02651,2.681,2.2
2015-04-24T06:32:01Z,45.96984,-129.99293,1.206,3
2015-04-24T06:33:20Z,45.97772,-129.98664,0.987,2.1
2015-04-24T06:33:44Z,45.95556,-130.00488,0.808,1.5
2015-04-24T06:34:08Z,45.96899,-129.9741,2.84,1.7
2015-04-24T06:35:09Z,45.95342,-129.99599,0.384,1.6
2015-04-24T06:35:43Z,45.9646,-129.99699,1.446,2.1
2015-04-24T06:38:04Z,45.95145,-129.99698,0.323,2.1
2015-04-24T06:38:53Z,45.96176,-129.9956,1.653,2.5
2015-04-24T06:39:55Z,45.951,-129.99865,0.335,1.9
2015-04-24T06:40:41Z,45.94817,-129.99689,0.117,1.8
2015-04-24T06:41:45Z,45.95791,-129.99315,1.415,1.8
2015-04-24T06:42:09Z,45.95691,-129.99082,1.623,1.7
2015-04-24T06:42:23Z,45.96227,-129.99468,1.707,2.4
2015-04-24T06:45:13Z,45.94732,-129.98336,1.249,1.9
2015-04-24T06:45:21Z,45.96431,-129.99172,1.601,2.6
2015-04-24T06:46:04Z,45.95739,-129.99966,1.868,2.4
2015-04-24T06:46:52Z,45.95849,-129.99632,1.816,2.1
2015-04-24T06:47:16Z,45.96469,-129.99407,2.095,2.1
2015-04-24T06:47:27Z,45.96361,-129.99337,1.954,2.1
2015-04-24T06:48:07Z,45.96026,-129.9833,2.12,2
2015-04-24T06:49:37Z,45.95587,-129.99443,0.719,2.1
2015-04-24T06:50:20Z,45.95897,-129.99511,1.696,2
2015-04-24T06:50:39Z,45.9588,-129.99185,1.58,1.7
2015-04-24T06:50:57Z,45.95973,-129.9892,2.01,2.2
2015-04-24T06:51:52Z,45.95524,-129.99372,0.755,2.2
2015-04-24T06:52:00Z,45.96131,-129.99722,0.906,1.9
2015-04-24T06:52:10Z,45.95851,-129.9929,1.731,2
2015-04-24T06:52:13Z,45.95732,-129.99396,1.862,2.3
2015-04-24T06:52:47Z,45.95419,-129.99664,0.756,2
2015-04-24T06:53:20Z,45.95639,-129.99655,2.159,2.2
2015-04-24T06:53:39Z,45.95307,-129.99022,1.202,1.9
2015-04-24T06:53:39Z,45.95264,-129.99052,1.136,1.9
2015-04-24T06:53:52Z,45.95369,-129.99313,0.78,1.8
2015-04-24T06:54:16Z,45.95646,-129.99438,0.953,1.9
2015-04-24T06:54:34Z,45.95712,-129.99164,1.829,2
2015-04-24T06:54:37Z,45.95377,-129.99203,0.78,2
2015-04-24T06:54:53Z,45.94898,-129.99088,1.445,2
2015-04-24T06:55:52Z,45.95264,-129.99294,1.681,2.3
2015-04-24T06:57:24Z,45.9537,-129.99241,1.638,2.4
2015-04-24T06:58:34Z,45.95386,-129.99279,1.038,1.7
2015-04-24T06:58:36Z,45.96175,-129.99173,1.496,2
2015-04-24T06:59:49Z,45.9498,-129.99665,0.625,1.6
2015-04-24T06:59:54Z,45.95812,-129.99205,2.619,2.6
2015-04-24T07:00:41Z,45.95564,-129.99378,0.97,2
2015-04-24T07:00:47Z,45.95553,-129.99031,1.458,2.3
2015-04-24T07:00:56Z,45.95949,-129.99026,1.62,2.2
2015-04-24T07:01:26Z,45.95968,-129.99029,1.711,1.7
2015-04-24T07:02:16Z,45.9558,-129.99495,1.447,1.7
2015-04-24T07:02:38Z,45.95528,-129.9917,1.776,2.2
2015-04-24T07:02:58Z,45.95616,-129.992,1.252,2.2
2015-04-24T07:03:15Z,45.95782,-129.98891,1.875,2.2
2015-04-24T07:03:32Z,45.95404,-129.9904,1.453,2.2
2015-04-24T07:03:48Z,45.95275,-129.99414,0.992,1.8
2015-04-24T07:03:56Z,45.95974,-129.98946,1.833,2.1
2015-04-24T07:04:19Z,45.94978,-129.98591,1.404,1.9
2015-04-24T07:04:22Z,45.95862,-129.99105,1.82,2.1
2015-04-24T07:04:44Z,45.95348,-129.99116,1.227,2
2015-04-24T07:05:04Z,45.99214,-129.96805,3.082,2.9
2015-04-24T07:05:43Z,45.95236,-129.99085,1.027,2.2
2015-04-24T07:05:55Z,45.95453,-129.99324,1.281,1.6
2015-04-24T07:06:01Z,45.9506,-129.99258,0.178,2.7
2015-04-24T07:06:37Z,45.95662,-129.99376,1.354,2.9
2015-04-24T07:07:06Z,45.9556,-129.99005,2.189,2.4
2015-04-24T07:07:16Z,45.9538,-129.98855,1.399,1.9
2015-04-24T07:07:24Z,45.95399,-129.98955,1.653,2.2
2015-04-24T07:07:42Z,45.95467,-129.99267,1,2.2
2015-04-24T07:08:18Z,45.95448,-129.99182,1.329,2
2015-04-24T07:08:37Z,45.95497,-129.9878,1.888,2
2015-04-24T07:08:41Z,45.95259,-129.98929,1.111,2.8
2015-04-24T07:08:59Z,45.95714,-129.98608,2.058,1.9
2015-04-24T07:09:33Z,45.95606,-129.99132,1.458,2.1
2015-04-24T07:09:41Z,45.96547,-129.99449,2.272,1.6
2015-04-24T07:10:20Z,45.95947,-129.99006,1.651,2.4
2015-04-24T07:10:33Z,45.95515,-129.99109,1.086,1.8
2015-04-24T07:10:57Z,45.95487,-129.99425,1.392,2
2015-04-24T07:11:20Z,45.94919,-129.98533,1.195,2.1
2015-04-24T07:11:38Z,45.95201,-129.99254,0.59,2.4
2015-04-24T07:11:45Z,45.95499,-129.98831,2.104,2.6
2015-04-24T07:12:02Z,45.95556,-129.98956,1.663,1.8
2015-04-24T07:12:12Z,45.95038,-129.98816,2.746,1.8
2015-04-24T07:12:20Z,45.95242,-129.98852,1.517,2.3
2015-04-24T07:12:36Z,45.95334,-129.99209,1.525,2
2015-04-24T07:12:47Z,45.9502,-129.99183,0.278,2.3
2015-04-24T07:12:58Z,45.9568,-129.98802,1.974,2.2
2015-04-24T07:13:25Z,45.95547,-129.98972,1.713,2.1
2015-04-24T07:13:38Z,45.95806,-129.98792,1.96,1.8
2015-04-24T07:13:40Z,45.95449,-129.98977,1.26,2.1
2015-04-24T07:14:13Z,45.95041,-129.99164,0.611,2.3
2015-04-24T07:14:29Z,45.95626,-129.98841,1.825,2.4
2015-04-24T07:15:35Z,45.95401,-129.99098,1.439,2
2015-04-24T07:15:55Z,45.95801,-129.98358,1.835,1.7
2015-04-24T07:16:19Z,45.95336,-129.98905,1.494,2.4
2015-04-24T07:16:19Z,45.95338,-129.98905,1.497,2.4
2015-04-24T07:17:10Z,45.9522,-129.99017,2.16,2.6
2015-04-24T07:17:40Z,45.95468,-129.98615,1.717,2.3
2015-04-24T07:17:52Z,45.94854,-129.99272,0.401,1.8
2015-04-24T07:18:05Z,45.95355,-129.98818,2.175,2.3
2015-04-24T07:18:46Z,45.95396,-129.98892,1.337,1.7
2015-04-24T07:19:24Z,45.95189,-129.98914,1.483,2.3
2015-04-24T07:19:58Z,45.94961,-129.991,2.397,1.8
2015-04-24T07:20:18Z,45.95328,-129.99134,0.904,2.6
2015-04-24T07:20:37Z,45.95228,-129.98704,1.367,1.7
2015-04-24T07:20:45Z,45.95492,-129.98119,2.803,1.8
2015-04-24T07:21:01Z,45.94918,-129.98462,1.65,2.2
2015-04-24T07:21:10Z,45.95443,-129.98725,1.572,1.8
2015-04-24T07:21:20Z,45.95099,-129.98712,1.379,2
2015-04-24T07:21:43Z,45.95291,-129.99169,1.35,2.2
2015-04-24T07:22:10Z,45.95189,-129.98913,1.553,1.7
2015-04-24T07:22:18Z,45.94707,-129.99125,0.687,1.9
2015-04-24T07:22:36Z,45.94972,-129.98721,0.363,1.8
2015-04-24T07:22:42Z,45.95129,-129.99063,0.906,2.1
2015-04-24T07:23:08Z,45.95031,-129.98743,0.349,2.1
2015-04-24T07:23:20Z,45.94946,-129.98197,1.76,1.8
2015-04-24T07:23:45Z,45.95019,-129.99007,1.006,1.9
2015-04-24T07:24:14Z,45.95201,-129.98766,1.51,2.7
2015-04-24T07:24:51Z,45.94958,-129.98682,1.233,1.6
2015-04-24T07:24:58Z,45.95196,-129.99256,1.229,2.4
2015-04-24T07:25:14Z,45.94851,-129.99002,0.535,1.7
2015-04-24T07:25:21Z,45.95092,-129.99089,1.976,1.8
2015-04-24T07:25:32Z,45.946,-129.98829,0.594,1.9
2015-04-24T07:25:43Z,45.95162,-129.98751,1.561,1.9
2015-04-24T07:26:02Z,45.94877,-129.99101,0.934,2.5
2015-04-24T07:26:30Z,45.95067,-129.99028,1.175,2
2015-04-24T07:26:50Z,45.94995,-129.98855,1.929,1.8
2015-04-24T07:26:54Z,45.9473,-129.98842,0.868,1.9
2015-04-24T07:27:07Z,45.95118,-129.98964,1.036,1.5
2015-04-24T07:27:12Z,45.95727,-129.99136,1.772,1.9
2015-04-24T07:27:29Z,45.95179,-129.98798,1.724,2.5
2015-04-24T07:28:12Z,45.94746,-129.98799,1.377,1.7
2015-04-24T07:28:15Z,45.94957,-129.99031,0.985,1.9
2015-04-24T07:28:27Z,45.94865,-129.98821,0.692,1.8
2015-04-24T07:28:39Z,45.95714,-129.9849,2.063,2.2
2015-04-24T07:28:49Z,45.97884,-129.99954,2.074,2.2
2015-04-24T07:29:59Z,45.94891,-129.98814,1.779,1.7
2015-04-24T07:30:50Z,45.95092,-129.98795,1.774,1.9
2015-04-24T07:30:57Z,45.94959,-129.98675,1.64,1.5
2015-04-24T07:31:42Z,45.94584,-129.98572,0.416,1.8
2015-04-24T07:32:10Z,45.9477,-129.99235,0.998,1.8
2015-04-24T07:32:48Z,45.94798,-129.98694,1.829,2
2015-04-24T07:33:28Z,45.94474,-129.98865,2.284,1.9
2015-04-24T07:34:09Z,45.94984,-129.98702,2.112,2.1
2015-04-24T07:35:14Z,45.9488,-129.98713,1.498,2
2015-04-24T07:35:34Z,45.94808,-129.98812,1.32,2
2015-04-24T07:36:18Z,45.95032,-129.98305,2.003,2.1
2015-04-24T07:36:28Z,45.94731,-129.98818,1.991,2
2015-04-24T07:36:49Z,45.94729,-129.98627,1.289,1.7
2015-04-24T07:37:49Z,45.94089,-129.96862,2.376,1.8
2015-04-24T07:38:43Z,45.94763,-129.99409,1.446,1.6
2015-04-24T07:39:11Z,45.94746,-129.98908,1.528,1.9
2015-04-24T07:39:24Z,45.96097,-129.99218,0.678,2.1
2015-04-24T07:39:35Z,45.9477,-130.01594,0.505,1.8
2015-04-24T07:40:11Z,45.94717,-129.98311,2.177,1.8
2015-04-24T07:40:42Z,45.94964,-129.98733,1.77,1.9
2015-04-24T07:41:06Z,45.93873,-129.99478,2.22,1.8
2015-04-24T07:41:25Z,45.94812,-129.98364,1.562,1.6
2015-04-24T07:41:39Z,45.94667,-129.98788,1.751,1.9
2015-04-24T07:42:35Z,45.9471,-129.98859,1.534,2
2015-04-24T07:43:42Z,45.93739,-129.9823,0.571,1.5
2015-04-24T07:44:08Z,45.94871,-130.02513,1.197,2.2
2015-04-24T07:44:53Z,45.94587,-129.98726,1.542,1.7
2015-04-24T07:45:39Z,45.94929,-129.9821,1.775,1.6
2015-04-24T07:46:15Z,45.94869,-129.98857,2.104,2.1
2015-04-24T07:47:11Z,45.94266,-129.98728,0.742,1.7
2015-04-24T07:47:29Z,45.94473,-129.98985,0.914,1.7
2015-04-24T07:48:37Z,45.94474,-129.98891,1.053,1.9
2015-04-24T07:49:32Z,45.94584,-129.98831,1.224,1.8
2015-04-24T07:49:55Z,45.94615,-129.98641,1.717,1.4
2015-04-24T07:52:39Z,45.95242,-129.98391,1.679,1.8
2015-04-24T07:52:51Z,45.94446,-129.98759,1.138,1.6
2015-04-24T07:53:22Z,45.94924,-129.98858,2.04,2
2015-04-24T07:55:12Z,45.94162,-129.97724,1.482,2.1
2015-04-24T07:55:34Z,45.94309,-129.99089,0.3,1.6
2015-04-24T07:57:59Z,45.95363,-129.99746,1.379,1.8
2015-04-24T07:58:27Z,45.94653,-129.98402,1.081,1.7
2015-04-24T07:59:09Z,45.94561,-129.98266,1.34,2
2015-04-24T07:59:14Z,45.9533,-129.99056,1.425,2
2015-04-24T07:59:47Z,45.943,-129.98059,1.285,1.9
2015-04-24T08:00:03Z,45.95013,-130.02665,0.829,1.9
2015-04-24T08:00:18Z,45.94647,-130.02538,0.981,1.9
2015-04-24T08:01:11Z,45.93837,-130.01935,1.467,1.9
2015-04-24T08:01:38Z,45.93521,-129.97493,1.469,2
2015-04-24T08:02:02Z,45.94385,-130.00561,0.341,1.5
2015-04-24T08:03:07Z,45.94608,-129.98702,1.498,1.8
2015-04-24T08:03:35Z,45.9423,-129.97962,1.517,1.9
2015-04-24T08:03:48Z,45.94162,-129.98786,0.719,1.7
2015-04-24T08:03:58Z,45.95981,-129.98977,1.365,2
2015-04-24T08:05:11Z,45.94892,-129.9853,0.601,1.5
2015-04-24T08:05:33Z,45.94872,-129.98777,1.199,1.7
2015-04-24T08:05:37Z,45.93326,-129.97431,1.457,1.9
2015-04-24T08:06:57Z,45.94145,-129.98122,1.017,1.5
2015-04-24T08:07:34Z,45.94421,-129.98288,1.965,1.7
2015-04-24T08:08:08Z,45.94644,-129.98341,1.274,2.2
2015-04-24T08:08:29Z,45.94806,-129.98351,1.349,2
2015-04-24T08:08:32Z,45.94639,-129.98992,0.923,2
2015-04-24T08:10:04Z,45.95159,-129.98817,1.647,1.9
2015-04-24T08:11:49Z,45.94213,-129.98666,1.347,1.8
2015-04-24T08:13:11Z,45.96087,-129.99857,0.746,1.8
2015-04-24T08:13:33Z,45.94526,-129.98759,1.666,1.9
2015-04-24T08:14:37Z,45.9548,-129.98922,1.715,2
2015-04-24T08:14:49Z,45.94552,-129.98671,0.667,1.8
2015-04-24T08:15:09Z,45.93497,-129.97763,1.49,2
2015-04-24T08:15:35Z,45.94896,-129.989,1.187,1.5
2015-04-24T08:15:39Z,45.94642,-129.98282,1.524,2.4
2015-04-24T08:15:56Z,45.94586,-129.98882,1.303,1.8
2015-04-24T08:16:27Z,45.95138,-130.02197,0.952,1.9
2015-04-24T08:17:19Z,45.95086,-130.02175,0.959,1.9
2015-04-24T08:17:32Z,45.94244,-129.98646,1.505,1.7
2015-04-24T08:17:43Z,45.94046,-129.97715,1.663,2.3
2015-04-24T08:18:09Z,45.94156,-129.97872,1.492,2.1
2015-04-24T08:18:58Z,45.94376,-129.98719,1.736,1.9
2015-04-24T08:19:09Z,45.94114,-129.99142,0.213,1.5
2015-04-24T08:19:13Z,45.93923,-130.0137,0.658,1.6
2015-04-24T08:20:23Z,45.94553,-129.99018,0.925,1.6
2015-04-24T08:20:34Z,45.92269,-129.97029,0.943,1.7
2015-04-24T08:20:45Z,45.95063,-129.99147,1.292,1.8
2015-04-24T08:21:19Z,45.94497,-129.988,1.663,1.6
2015-04-24T08:21:53Z,45.93273,-129.97343,1.62,2.3
2015-04-24T08:22:20Z,45.94891,-129.98277,1.729,2.4
2015-04-24T08:23:55Z,45.94649,-129.98608,1.778,1.4
2015-04-24T08:23:59Z,45.94053,-129.98347,1.896,1.9
2015-04-24T08:24:30Z,45.94931,-129.9887,1.542,2.1
2015-04-24T08:24:41Z,45.95714,-129.99364,1.167,1.9
2015-04-24T08:25:10Z,45.9536,-130.0254,1.492,2
2015-04-24T08:25:18Z,45.94754,-129.98376,1.751,1.8
2015-04-24T08:25:22Z,45.95624,-129.98603,1.812,1.7
2015-04-24T08:25:39Z,45.95925,-129.9937,1.364,1.5
2015-04-24T08:25:59Z,45.95189,-130.02718,1.431,2
2015-04-24T08:26:17Z,45.95568,-129.99138,1.528,1.6
2015-04-24T08:27:36Z,45.96775,-129.99571,1.931,2.8
2015-04-24T08:28:01Z,45.92304,-129.9813,0.801,1.6
2015-04-24T08:28:38Z,45.94253,-129.97478,2.136,1.8
2015-04-24T08:29:04Z,45.94213,-130.01436,0.692,1.8
2015-04-24T08:29:11Z,45.94425,-129.9806,1.38,1.7
2015-04-24T08:30:40Z,45.94393,-129.98459,0.845,1.7
2015-04-24T08:30:54Z,45.96177,-129.99963,2.017,1.9
2015-04-24T08:31:26Z,45.94246,-129.9835,1.406,1.9
2015-04-24T08:31:47Z,45.94455,-129.97914,1.961,2.3
2015-04-24T08:32:11Z,45.96435,-129.98928,1.892,1.9
2015-04-24T08:32:43Z,45.94741,-129.9858,2.191,1.8
2015-04-24T08:33:26Z,45.94256,-130.00561,1.101,1.7
2015-04-24T08:33:47Z,45.94677,-130.02595,1.266,1.8
2015-04-24T08:34:14Z,45.94044,-130.03115,2.15,2
2015-04-24T08:35:32Z,45.95018,-129.9871,0.435,1.8
2015-04-24T08:37:02Z,45.92258,-129.97364,0.922,1.6
2015-04-24T08:37:03Z,45.94498,-129.98657,0.944,2.1
2015-04-24T08:37:13Z,45.93348,-129.97596,1.653,1.9
2015-04-24T08:37:48Z,45.9566,-129.98685,1.987,1.7
2015-04-24T08:38:04Z,45.94861,-129.99101,1.311,2
2015-04-24T08:38:18Z,45.95052,-129.99112,1.053,1.7
2015-04-24T08:38:57Z,45.94123,-130.01861,1.135,2
2015-04-24T08:39:20Z,45.94462,-129.99156,0.962,1.6
2015-04-24T08:39:52Z,45.95324,-129.98825,1.484,1.7
2015-04-24T08:40:15Z,45.94061,-129.97556,1.556,1.7
2015-04-24T08:40:36Z,45.94675,-129.98472,1.1,1.7
2015-04-24T08:40:47Z,45.95312,-129.99286,1.006,1.7
2015-04-24T08:41:28Z,45.94793,-129.98423,1.574,1.9
2015-04-24T08:41:50Z,45.94639,-129.98363,1.542,2.4
2015-04-24T08:42:49Z,45.9487,-129.98546,0.885,1.9
2015-04-24T08:43:06Z,45.93959,-129.97564,1.477,1.8
2015-04-24T08:43:32Z,45.94882,-129.98788,1.651,2.3
2015-04-24T08:43:59Z,45.94955,-129.99325,0.716,1.9
2015-04-24T08:45:16Z,45.94284,-130.02426,1.327,1.8
2015-04-24T08:45:42Z,45.93318,-129.97674,1.312,2.3
2015-04-24T08:47:51Z,45.94693,-129.98753,1.002,2
2015-04-24T08:48:19Z,45.94069,-129.97557,1.636,1.9
2015-04-24T08:49:06Z,45.94313,-129.98248,1.305,1.8
2015-04-24T08:49:26Z,45.94284,-130.01839,1.343,1.6
2015-04-24T08:49:37Z,45.94884,-129.98994,1.308,1.6
2015-04-24T08:50:38Z,45.94295,-129.98879,1.377,1.7
2015-04-24T08:51:08Z,45.95316,-129.99036,1.723,2.3
2015-04-24T08:51:19Z,45.95201,-130.03132,2.035,2
2015-04-24T08:51:48Z,45.95164,-129.9817,1.554,1.7
2015-04-24T08:52:22Z,45.95013,-129.98454,1.395,1.8
2015-04-24T08:53:04Z,45.94635,-129.98926,1.136,1.4
2015-04-24T08:54:13Z,45.96023,-129.99385,0.963,1.9
2015-04-24T08:54:35Z,45.94446,-129.98303,1.339,2
2015-04-24T08:54:50Z,45.95067,-130.02329,1.458,1.6
2015-04-24T08:57:37Z,45.95209,-129.99028,0.97,2.2
2015-04-24T08:59:19Z,45.94703,-129.98128,0.685,1.6
2015-04-24T08:59:54Z,45.95186,-129.99086,1.171,1.9
2015-04-24T09:00:00Z,45.95289,-130.02939,1.675,2.2
2015-04-24T09:00:21Z,45.94998,-129.99124,1.992,2.2
2015-04-24T09:00:31Z,45.95174,-129.9896,1.232,1.9
2015-04-24T09:01:08Z,45.94877,-129.98501,1.458,1.8
2015-04-24T09:02:06Z,45.94505,-129.98287,1.359,2.1
2015-04-24T09:02:31Z,45.94537,-129.98246,1.498,1.9
2015-04-24T09:04:09Z,45.94411,-130.00656,0.258,1.8
2015-04-24T09:04:31Z,45.95591,-130.0024,2.273,2.1
2015-04-24T09:04:44Z,45.94155,-129.97829,1.665,2.7
2015-04-24T09:04:54Z,45.94627,-129.98616,1.028,1.9
2015-04-24T09:05:18Z,45.94617,-129.98681,1.029,1.9
2015-04-24T09:05:20Z,45.95291,-130.02843,1.795,2.1
2015-04-24T09:05:33Z,45.9446,-129.99067,0.595,1.8
2015-04-24T09:06:47Z,45.94386,-129.98577,1.521,1.6
2015-04-24T09:06:53Z,45.93209,-129.97617,0.817,1.7
2015-04-24T09:07:04Z,45.94926,-130.02446,1.255,2.1
2015-04-24T09:07:56Z,45.94143,-130.02104,1.003,1.7
2015-04-24T09:08:22Z,45.95286,-129.97767,2.206,1.6
2015-04-24T09:09:15Z,45.94713,-129.98842,1.284,1.6
2015-04-24T09:09:44Z,45.94309,-129.98415,1.001,1.3
2015-04-24T09:09:49Z,45.96884,-129.99492,1.593,1.7
2015-04-24T09:10:07Z,45.95225,-129.98528,1.355,1.6
2015-04-24T09:10:24Z,45.96149,-129.99541,1.081,2
2015-04-24T09:10:35Z,45.93388,-129.97448,1.864,2.4
2015-04-24T09:10:54Z,45.95488,-129.99201,1.304,2.1
2015-04-24T09:11:06Z,45.95343,-129.98453,1.653,1.8
2015-04-24T09:11:32Z,45.94712,-129.98197,1.675,2.7
2015-04-24T09:11:56Z,45.94083,-130.01833,0.993,1.7
2015-04-24T09:12:19Z,45.9145,-129.9861,1.859,1.8
2015-04-24T09:13:06Z,45.96082,-129.99591,1.641,1.7
2015-04-24T09:13:23Z,45.94047,-129.98243,0.883,1.6
2015-04-24T09:13:36Z,45.9429,-129.97888,1.575,2.2
2015-04-24T09:14:03Z,45.94972,-129.98652,1.923,1.5
2015-04-24T09:14:17Z,45.93943,-129.98156,1.171,1.7
2015-04-24T09:14:26Z,45.94417,-129.97944,1.695,1.6
2015-04-24T09:14:50Z,45.94931,-129.99072,1.157,1.5
2015-04-24T09:15:06Z,45.94296,-129.986,0.808,1.7
2015-04-24T09:16:04Z,45.94734,-129.99246,0.84,1.8
2015-04-24T09:17:35Z,45.94394,-130.01579,0.576,1.7
2015-04-24T09:17:57Z,45.947,-129.98749,1.582,1.7
2015-04-24T09:19:12Z,45.94875,-129.98847,1.171,1.8
2015-04-24T09:19:53Z,45.94542,-130.02086,1.355,1.9
2015-04-24T09:20:32Z,45.94732,-130.02531,1.543,2.3
2015-04-24T09:21:33Z,45.9447,-129.98629,0.607,1.6
2015-04-24T09:22:00Z,45.95685,-129.99737,2.302,1.7
2015-04-24T09:22:11Z,45.95092,-129.98953,2.007,1.9
2015-04-24T09:22:17Z,45.9346,-129.97761,1.656,1.9
2015-04-24T09:23:18Z,45.95866,-129.99497,0.719,1.8
2015-04-24T09:24:03Z,45.95891,-129.99409,1.823,1.8
2015-04-24T09:24:23Z,45.94205,-129.97867,1.647,1.7
2015-04-24T09:24:47Z,45.94127,-129.97507,2.215,2.4
2015-04-24T09:25:00Z,45.95595,-129.99467,0.931,1.7
2015-04-24T09:25:05Z,45.94441,-129.9862,2.067,2
2015-04-24T09:25:12Z,45.98092,-129.99551,2.602,1.9
2015-04-24T09:25:26Z,45.94193,-130.01624,0.449,1.8
2015-04-24T09:25:44Z,45.92361,-129.96911,0.704,2.4
2015-04-24T09:26:50Z,45.95293,-129.99071,1.214,1.6
2015-04-24T09:27:39Z,45.95496,-129.98666,1.81,1.7
2015-04-24T09:28:10Z,45.95199,-129.98974,1.509,1.2
2015-04-24T09:28:32Z,45.95142,-129.99286,0.889,1.9
2015-04-24T09:28:39Z,45.94073,-129.97892,1.769,2.5
2015-04-24T09:29:23Z,45.94774,-129.98004,2.043,1.5
2015-04-24T09:29:36Z,45.95426,-130.0309,1.421,2
2015-04-24T09:29:51Z,45.94507,-129.98121,1.634,2
2015-04-24T09:29:57Z,45.94704,-130.0261,0.851,1.9
2015-04-24T09:30:37Z,45.95388,-129.98156,1.625,1.6
2015-04-24T09:30:57Z,45.94805,-129.98989,1.109,1.9
2015-04-24T09:32:09Z,45.9564,-129.99147,1.117,1.5
2015-04-24T09:32:14Z,45.97528,-129.98935,2.059,1.9
2015-04-24T09:32:25Z,45.95374,-129.988,1.266,1.7
2015-04-24T09:32:49Z,45.96487,-129.99714,1.436,2.8
2015-04-24T09:33:15Z,45.95194,-129.99133,1.453,2.4
2015-04-24T09:33:36Z,45.95431,-130.03409,1.194,2.1
2015-04-24T09:33:57Z,45.95802,-130.03024,2.321,1.9
2015-04-24T09:34:16Z,45.94262,-129.98304,1.092,2.5
2015-04-24T09:34:43Z,45.94127,-129.97704,1.634,2.1
2015-04-24T09:35:57Z,45.92867,-129.96882,1.725,1.6
2015-04-24T09:36:07Z,45.93435,-129.9758,1.454,2.4
2015-04-24T09:36:20Z,45.94864,-129.98614,1.331,1.8
2015-04-24T09:36:47Z,45.95135,-129.99026,1.306,1.9
2015-04-24T09:37:16Z,45.94586,-129.98197,1.641,2
2015-04-24T09:38:02Z,45.94671,-129.98795,1.663,2.1
2015-04-24T09:38:15Z,45.9476,-129.98144,2.01,1.7
2015-04-24T09:38:52Z,45.94466,-129.98274,1.651,2.1
2015-04-24T09:39:30Z,45.95253,-129.99094,1.674,2.1
2015-04-24T09:39:48Z,45.94141,-129.98313,1.329,1.8
2015-04-24T09:40:16Z,45.94559,-129.98633,1.245,1.6
2015-04-24T09:41:02Z,45.94291,-130.0148,0.735,1.6
2015-04-24T09:41:43Z,45.95096,-129.99642,0.273,1.8
2015-04-24T09:42:22Z,45.94261,-129.98149,1.312,1.4
2015-04-24T09:42:50Z,45.95225,-129.99179,0.734,2
2015-04-24T09:44:02Z,45.95314,-129.98689,1.772,1.7
